rs20_min,volume_ratio_min,max_extension,max_hold_days,exception_target_weight,stop_loss,repair_rs10_min,breadth_min,breadth_count_min,max_atr_pct,min_close_location,final_value,total_return,cagr,max_drawdown,volatility,sharpe,sortino,trade_count,win_rate,average_win,average_loss,profit_factor,exception_trade_count,exception_win_rate,exception_average_return,exposure,turnover,costs,quality_score
0.03,1.2,0.08,10,0.05,0.08,0.03,0.5,2,1.0,0.0,6352.144058155643,0.05869067635927383,0.028987328792853262,-0.023074100948639265,0.02163022520627936,1.3344826887614365,1.0055956701775228,19,0.5263157894736842,0.10549695536601156,-0.04700427435743818,2.9721645283066067,3,0.6666666666666666,0.05002113815872608,0.02420950079240727,2.857399629030222,55.14480506304458,0.1522143366683615
0.05,1.0,0.15,30,0.03,0.08,0.03,0.5,2,1.0,0.0,6876.710987814065,0.14611849796901089,0.07071946192832268,-0.05214655430762638,0.06922220100660671,1.0236401213695003,1.1160392704721531,37,0.4594594594594595,0.18990575055442993,-0.06630180780247928,2.5083061783985996,0,,,0.08483776583324322,5.629317583395205,107.77688998824897,0.1449831698844325
0.03,1.0,0.08,30,0.03,0.08,0.03,0.5,2,1.0,0.0,6367.138388777481,0.06118973146291351,0.030203581810450242,-0.036768847901252344,0.023855380710274692,1.2617725763973762,1.0019183483162308,20,0.55,0.12298647443070237,-0.050637064369128126,2.64528533131509,0,,,0.04674464890920553,3.1346530452361656,58.80834421815,0.14049641549956168
0.03,1.0,0.15,30,0.03,0.08,0.03,0.5,2,1.0,0.0,6860.418855406353,0.14340314256772557,0.06944773906096646,-0.05485386752043364,0.06936603779816848,1.0044896813905642,1.1010987932586787,38,0.4473684210526316,0.18933389417898686,-0.06457995500168764,2.4501861105463694,0,,,0.08543049010065136,5.76138671741106,110.56929129261297,0.13983819449243762
0.03,1.5,0.08,20,0.05,0.08,0.03,0.5,2,1.0,0.0,6258.288709264216,0.043048118210702535,0.021341558073407985,-0.021033028050274627,0.018258198903957436,1.1679711826731505,0.8075951352463316,12,0.6666666666666666,0.1123543277261331,-0.055513635482590216,3.793484902162523,4,0.75,0.0777030115220293,0.024835778727114084,1.6678981283048655,34.00768106621952,0.13595549564891904
0.05,1.0,0.08,30,0.05,0.08,0.03,0.5,2,1.0,0.0,6331.349544445684,0.05522492407428059,0.027298225196319414,-0.024689231345976115,0.024150706037915096,1.1294459671696466,1.0095737832696792,20,0.55,0.11837680614901515,-0.05030272559158074,2.681169175188349,3,0.6666666666666666,0.042615738371612276,0.042045528148463206,2.841631060780964,57.050174764405,0.13039820624029602
0.05,1.2,0.08,10,0.05,0.08,0.03,0.5,2,1.0,0.0,6284.314685984679,0.0473857809974465,0.02346742097834209,-0.023619659382722702,0.020056457019184782,1.1688334274540766,0.8328539459329695,15,0.5333333333333333,0.11394771832180386,-0.052930452105270594,2.833523043120267,3,0.6666666666666666,0.06330568068268953,0.018883345627416104,2.168835711941974,43.013341599679414,0.1302076006990551
0.03,1.5,0.08,10,0.03,0.08,0.03,0.5,2,1.0,0.0,6160.252581633013,0.026708763605502117,0.013293861068288226,-0.013511917988208388,0.011590124208472295,1.1474655693146705,0.45945728829713006,9,0.6666666666666666,0.08592991810847189,-0.06299021596260689,2.9323766397995863,0,,,0.012227774020110847,1.4049593576205137,26.429942828247544,0.12961779233898443
0.03,1.5,0.08,10,0.05,0.08,0.03,0.5,2,1.0,0.0,6210.829769355273,0.03513829489254561,0.017453612785019113,-0.019587558067303834,0.015828779544375487,1.1031860441304953,0.5825072525138092,12,0.6666666666666666,0.096523670280961,-0.055523176747577764,3.2799380906353615,4,0.75,0.0810392108589012,0.014448443689143086,1.6584234083009493,33.95078523036028,0.12631177149775005
0.08,1.0,0.15,30,0.05,0.08,0.03,0.5,2,1.0,0.0,6739.467266606915,0.12324454443448585,0.05995905005979463,-0.045235766681069434,0.06525087229568625,0.9267262238282791,1.038241688915763,36,0.3611111111111111,0.23355047062671835,-0.06712485575608357,2.12707660702,3,0.0,-0.05960064994996405,0.07614947163378655,5.333712330054107,104.00311745070864,0.12306934465764338
0.05,1.2,0.08,10,0.03,0.08,0.03,0.5,2,1.0,0.0,6228.347517705813,0.03805791961763538,0.018890427247636676,-0.017396486408043255,0.016888939779142072,1.118676301391543,0.7001504902831678,12,0.5,0.11475062465343465,-0.05623172886518166,2.5691476000241367,0,,,0.016158281122095292,1.8660741831218506,35.196708642957454,0.12205981418276934
0.08,1.0,0.15,20,0.03,0.08,0.03,0.5,2,1.0,0.0,6675.545579572228,0.11259092992870467,0.05491004524905896,-0.04874394925237946,0.057677240820153186,0.9574115547908526,1.0594700857586277,39,0.41025641025641024,0.19585442480972695,-0.07280230863018258,1.9244616812369248,0,,,0.06969441522752003,5.825842390435583,112.95584284403586,0.12179204661477501
0.03,1.5,0.12,30,0.03,0.08,0.03,0.5,2,1.0,0.0,6439.188646987845,0.07319810783130754,0.03602804744225252,-0.03191300146453002,0.03599914743085258,1.0031813557543483,0.7938759621885368,25,0.52,0.15675859961287053,-0.08361840986432827,1.989311227831821,0,,,0.05933337369323322,3.7482682176926483,72.49012098492386,0.12138968228542235
0.05,1.2,0.15,20,0.03,0.08,0.03,0.5,2,1.0,0.0,6575.793443786285,0.09596557396438077,0.04698244437659005,-0.045943192576059944,0.04780574909842123,0.986148385967718,1.069977468862174,40,0.475,0.1513239710638052,-0.072345660917617,1.843677852076342,0,,,0.07190589931572712,6.08515555658598,116.51162564458531,0.12137568668533188
0.08,1.2,0.12,20,0.03,0.08,0.03,0.5,2,1.0,0.0,6492.67675292659,0.08211279215443157,0.04033096516862966,-0.032097523148973295,0.04278978908807879,0.9472474443287388,0.8531482878429945,29,0.4482758620689655,0.1648711110155885,-0.06606178408077856,2.07426433567262,0,,,0.055674838411008724,4.318475629716075,83.91143036647973,0.11642074113046516
0.03,1.5,0.15,20,0.03,0.08,0.03,0.5,2,1.0,0.0,6524.179768326529,0.08736329472108806,0.04285699104470764,-0.04519533283370569,0.04498192743955606,0.9572600860474126,0.8870502899042909,32,0.5,0.16421086717899946,-0.08176300383623662,1.8920073381756681,0,,,0.06168006224893461,4.762832128837886,92.57760953040518,0.11598533323259608
0.05,1.5,0.15,20,0.03,0.08,0.03,0.5,2,1.0,0.0,6524.179768326529,0.08736329472108806,0.04285699104470764,-0.04519533283370569,0.04498192743955606,0.9572600860474126,0.8870502899042909,32,0.5,0.16421086717899946,-0.08176300383623662,1.8920073381756681,0,,,0.06168006224893461,4.762832128837886,92.57760953040518,0.11598533323259608
