Date,GE
2016-08-15,134.1710968017578
2016-08-16,133.9563751220703
2016-08-17,134.38587951660156
2016-08-18,134.9871063232422
2016-08-19,134.21401977539062
2016-08-22,134.51466369628906
2016-08-23,134.1281280517578
2016-08-24,134.08522033691406
2016-08-25,134.04222106933594
2016-08-26,134.1281280517578
2016-08-29,134.68650817871094
2016-08-30,134.72943115234375
2016-08-31,134.1710968017578
2016-09-01,133.99929809570312
2016-09-02,134.38587951660156
2016-09-06,133.35504150390625
2016-09-07,133.3979949951172
2016-09-08,133.3121337890625
2016-09-09,129.3179168701172
2016-09-12,130.94996643066406
2016-09-13,128.20126342773438
2016-09-14,127.55701446533203
2016-09-15,128.76901245117188
2016-09-16,128.4659881591797
2016-09-19,127.3838882446289
2016-09-20,128.4226837158203
2016-09-21,129.20184326171875
2016-09-22,130.02415466308594
2016-09-23,129.3749542236328
2016-09-26,127.86001586914062
2016-09-27,129.3317108154297
2016-09-28,129.4182891845703
2016-09-29,127.8167495727539
2016-09-30,128.2063446044922
2016-10-03,128.29287719726562
2016-10-04,127.68695068359375
2016-10-05,127.68695068359375
2016-10-06,126.69136810302734
2016-10-07,125.86897277832031
2016-10-10,124.916748046875
2016-10-11,125.17644500732422
2016-10-12,125.08985137939453
2016-10-13,124.52715301513672
2016-10-14,125.04655456542969
2016-10-17,124.87348175048828
2016-10-18,125.43614196777344
2016-10-19,125.78242492675781
2016-10-20,125.82569122314453
2016-10-21,125.43614196777344
2016-10-24,125.17644500732422
2016-10-25,124.00777435302734
2016-10-26,124.95999145507812
2016-10-27,123.92121124267578
2016-10-28,126.47496032714844
2016-10-31,125.95556640625
2016-11-01,125.00328063964844
2016-11-02,123.31521606445312
2016-11-03,122.40630340576172
2016-11-04,123.09883880615234
2016-11-07,126.864501953125
2016-11-08,127.34061431884766
2016-11-09,128.24961853027344
2016-11-10,131.625732421875
2016-11-11,132.92420959472656
2016-11-14,132.05850219726562
2016-11-15,133.0973663330078
2016-11-16,133.05406188964844
2016-11-17,133.27049255371094
2016-11-18,132.7510986328125
2016-11-21,133.6167449951172
2016-11-22,134.95860290527344
2016-11-23,135.65110778808594
2016-11-25,136.08395385742188
2016-11-28,135.26153564453125
2016-11-29,134.3958282470703
2016-11-30,133.14064025878906
2016-12-01,135.8675079345703
2016-12-02,135.65110778808594
2016-12-05,134.65557861328125
2016-12-06,134.91526794433594
2016-12-07,136.7764892578125
2016-12-08,136.47349548339844
2016-12-09,137.55560302734375
2016-12-12,137.90185546875
2016-12-13,137.38243103027344
2016-12-14,136.34364318847656
2016-12-15,135.30482482910156
2016-12-16,137.4257049560547
2016-12-19,138.16152954101562
2016-12-20,139.58987426757812
2016-12-21,139.07052612304688
2016-12-22,138.7652587890625
2016-12-23,139.02688598632812
2016-12-27,139.11410522460938
2016-12-28,138.24191284179688
2016-12-29,138.28553771972656
2016-12-30,137.8058624267578
2017-01-03,138.19833374023438
2017-01-04,138.24191284179688
2017-01-05,137.45693969726562
2017-01-06,137.8494415283203
2017-01-09,137.19534301757812
2017-01-10,136.8028106689453
2017-01-11,137.23890686035156
2017-01-12,136.89002990722656
2017-01-13,136.75921630859375
2017-01-17,136.36669921875
2017-01-18,136.1922607421875
2017-01-19,136.10501098632812
2017-01-20,133.1395721435547
2017-01-23,129.73809814453125
2017-01-24,130.82830810546875
2017-01-25,132.44183349609375
2017-01-26,132.22384643554688
2017-01-27,130.87193298339844
2017-01-30,130.6538848876953
2017-01-31,129.52000427246094
2017-02-01,129.47647094726562
2017-02-02,129.43280029296875
2017-02-03,129.52000427246094
2017-02-06,129.34559631347656
2017-02-07,128.9095001220703
2017-02-08,128.34254455566406
2017-02-09,129.04037475585938
