Date,QQQ
2022-05-09,289.7448425292969
2022-05-10,293.2648620605469
2022-05-11,284.5671691894531
2022-05-12,283.894287109375
2022-05-13,294.41546630859375
2022-05-16,291.0026550292969
2022-05-17,298.5400390625
2022-05-18,283.88458251953125
2022-05-19,282.3633728027344
2022-05-20,281.4859313964844
2022-05-23,286.166259765625
2022-05-24,280.0818176269531
2022-05-25,284.0016174316406
2022-05-26,291.8703918457031
2022-05-27,301.39697265625
2022-05-31,300.5974426269531
2022-06-01,298.37420654296875
2022-06-02,306.5453796386719
2022-06-03,298.56927490234375
2022-06-06,299.5638122558594
2022-06-07,302.1477966308594
2022-06-08,299.9734191894531
2022-06-09,291.938720703125
2022-06-10,281.6419372558594
2022-06-13,268.5465393066406
2022-06-14,269.0340881347656
2022-06-15,275.75238037109375
2022-06-16,264.6267395019531
2022-06-17,267.84454345703125
2022-06-21,274.60211181640625
2022-06-22,274.2015686035156
2022-06-23,278.2852783203125
2022-06-24,287.8203125
2022-06-27,285.7100524902344
2022-06-28,277.0054626464844
2022-06-29,277.2593994140625
2022-06-30,273.820556640625
2022-07-01,275.6278991699219
2022-07-05,280.3465881347656
2022-07-06,282.1441955566406
2022-07-07,288.1817932128906
2022-07-08,288.5433044433594
2022-07-11,282.3786926269531
2022-07-12,279.6431884765625
2022-07-13,279.0668029785156
2022-07-14,280.0632629394531
2022-07-15,285.14337158203125
2022-07-18,282.7303466796875
2022-07-19,291.42523193359375
2022-07-20,296.0462341308594
2022-07-21,300.2959899902344
2022-07-22,295.0301818847656
2022-07-25,293.34991455078125
2022-07-26,287.5857849121094
2022-07-27,299.7391052246094
2022-07-28,302.66998291015625
2022-07-29,308.1898193359375
2022-08-01,308.0041809082031
2022-08-02,307.0857849121094
2022-08-03,315.4485168457031
2022-08-04,316.92376708984375
2022-08-05,314.3348388671875
2022-08-08,313.31884765625
2022-08-09,309.7723693847656
2022-08-10,318.4185485839844
2022-08-11,316.6110534667969
2022-08-12,322.7757568359375
2022-08-15,325.3841552734375
2022-08-16,324.62213134765625
2022-08-17,320.9194641113281
2022-08-18,321.6911926269531
2022-08-19,315.4193420410156
2022-08-22,307.1151123046875
2022-08-23,306.86114501953125
2022-08-24,307.7501525878906
2022-08-25,313.1917724609375
2022-08-26,300.3546447753906
2022-08-29,297.39447021484375
2022-08-30,294.08251953125
2022-08-31,292.3728332519531
2022-09-01,292.4999084472656
2022-09-02,288.3674011230469
2022-09-06,286.2962341308594
2022-09-07,292.079833984375
2022-09-08,293.59405517578125
2022-09-09,300.0126647949219
2022-09-12,303.57855224609375
2022-09-13,286.9313049316406
2022-09-14,289.20751953125
2022-09-15,284.39117431640625
2022-09-16,282.6522521972656
