Date,HON
2016-02-17,76.66703796386719
2016-02-18,76.91268920898438
2016-02-19,77.49056243896484
2016-02-22,75.97355651855469
2016-02-23,75.29426574707031
2016-02-24,75.0472640991211
2016-02-25,75.69383239746094
2016-02-26,74.85111236572266
2016-02-29,73.63059997558594
2016-03-01,76.91437530517578
2016-03-02,77.36479187011719
2016-03-03,78.447265625
2016-03-04,78.57075500488281
2016-03-07,78.07676696777344
2016-03-08,78.15666198730469
2016-03-09,79.13746643066406
2016-03-10,78.72334289550781
2016-03-11,79.21009826660156
2016-03-14,78.83233642578125
2016-03-15,78.955810546875
2016-03-16,79.35540008544922
2016-03-17,80.65583038330078
2016-03-18,81.44043731689453
2016-03-21,81.86180114746094
2016-03-22,82.07975006103516
2016-03-23,81.52035522460938
2016-03-24,80.873779296875
2016-03-28,81.07721710205078
2016-03-29,81.29513549804688
2016-03-30,81.49129486083984
2016-03-31,81.40413665771484
2016-04-01,82.26138305664062
2016-04-04,81.76736450195312
2016-04-05,81.20793914794922
2016-04-06,82.13789367675781
2016-04-07,81.1280517578125
2016-04-08,81.4549789428711
2016-04-11,81.32421875
2016-04-12,82.1160888671875
2016-04-13,83.35841369628906
2016-04-14,83.1985855102539
2016-04-15,83.27849578857422
2016-04-18,83.8814697265625
2016-04-19,84.12847900390625
2016-04-20,83.67807006835938
2016-04-21,83.48917388916016
2016-04-22,82.94429779052734
2016-04-25,82.27594757080078
2016-04-26,83.40199279785156
2016-04-27,83.86693572998047
2016-04-28,83.27117919921875
2016-04-29,83.01696014404297
2016-05-02,83.30757904052734
2016-05-03,83.19131469726562
2016-05-04,82.04344177246094
2016-05-05,82.54473876953125
2016-05-06,82.6609878540039
2016-05-09,82.21052551269531
2016-05-10,83.50370025634766
2016-05-11,82.90071105957031
2016-05-12,82.9588394165039
2016-05-13,82.2396011352539
2016-05-16,83.43108367919922
2016-05-17,82.98191833496094
2016-05-18,82.29547882080078
2016-05-19,82.02525329589844
2016-05-20,82.68251037597656
2016-05-23,82.37578582763672
2016-05-24,83.52230834960938
2016-05-25,83.77794647216797
2016-05-26,83.39090728759766
2016-05-27,83.49313354492188
2016-05-31,83.12798309326172
2016-06-01,83.20832824707031
2016-06-02,83.63919830322266
2016-06-03,83.82907104492188
2016-06-06,84.37677001953125
2016-06-07,84.2380142211914
2016-06-08,84.76382446289062
2016-06-09,85.5963363647461
2016-06-10,85.20927429199219
2016-06-13,84.07733154296875
2016-06-14,84.3548583984375
2016-06-15,84.3621597290039
2016-06-16,84.55934143066406
2016-06-17,84.65424346923828
2016-06-20,85.4867935180664
2016-06-21,85.66206359863281
2016-06-22,85.12894439697266
2016-06-23,85.67666625976562
2016-06-24,82.5072250366211
2016-06-27,81.397216796875
2016-06-28,83.29594421386719
2016-06-29,83.58808135986328
2016-06-30,84.94639587402344
2016-07-01,85.07782745361328
2016-07-05,84.1503677368164
2016-07-06,85.31153106689453
2016-07-07,84.79301452636719
2016-07-08,86.78668975830078
2016-07-11,86.58950805664062
2016-07-12,86.91813659667969
2016-07-13,86.94004821777344
2016-07-14,86.96927642822266
2016-07-15,87.07151794433594
2016-07-18,86.82321166992188
2016-07-19,87.15912628173828
2016-07-20,87.54617309570312
2016-07-21,86.65522766113281
2016-07-22,84.42787170410156
2016-07-25,84.34024810791016
2016-07-26,84.6761703491211
