Date,SPG
2006-02-03,32.40462875366211
2006-02-06,32.535831451416016
2006-02-07,32.28139877319336
2006-02-08,32.08262252807617
2006-02-09,32.05479049682617
2006-02-10,31.768564224243164
2006-02-13,32.00310516357422
2006-02-14,32.33705139160156
2006-02-15,32.31296920776367
2006-02-16,33.05940628051758
2006-02-17,33.468727111816406
2006-02-21,33.50083541870117
2006-02-22,34.00647735595703
2006-02-23,33.89411544799805
2006-02-24,33.581085205078125
2006-02-27,33.49681854248047
2006-02-28,33.29617691040039
2006-03-01,33.53294372558594
2006-03-02,33.340301513671875
2006-03-03,32.89888000488281
2006-03-06,33.64931106567383
2006-03-07,33.003211975097656
2006-03-08,32.97914123535156
2006-03-09,33.127628326416016
2006-03-10,33.42458724975586
2006-03-13,33.05537796020508
2006-03-14,33.42860794067383
2006-03-15,34.34355545043945
2006-03-16,34.869285583496094
2006-03-17,35.499324798583984
2006-03-20,34.57231903076172
2006-03-21,33.93022155761719
2006-03-22,34.146934509277344
2006-03-23,34.23118209838867
2006-03-24,34.082725524902344
2006-03-27,33.47274398803711
2006-03-28,34.02656936645508
2006-03-29,34.53620147705078
2006-03-30,33.78173065185547
2006-03-31,33.76568603515625
2006-04-03,33.36037063598633
2006-04-04,33.08749008178711
2006-04-05,33.39247131347656
2006-04-06,33.19985580444336
2006-04-07,32.56577682495117
2006-04-10,32.248775482177734
2006-04-11,32.13238525390625
2006-04-12,32.168514251708984
2006-04-13,31.711013793945312
2006-04-17,31.626745223999023
2006-04-18,32.56178665161133
2006-04-19,33.11156463623047
2006-04-20,33.368408203125
2006-04-21,33.40049362182617
2006-04-24,33.24802017211914
2006-04-25,32.97513961791992
2006-04-26,32.549739837646484
2006-04-27,32.71025848388672
2006-04-28,32.85873031616211
2006-05-01,32.513633728027344
2006-05-02,31.943777084350586
2006-05-03,32.020015716552734
2006-05-04,32.513633728027344
2006-05-05,33.26005172729492
2006-05-08,33.2720832824707
2006-05-09,33.36037063598633
2006-05-10,33.45669174194336
2006-05-11,32.60995101928711
2006-05-12,32.264801025390625
2006-05-15,33.06294250488281
2006-05-16,32.70236587524414
2006-05-17,31.794858932495117
2006-05-18,31.592294692993164
2006-05-19,31.430246353149414
2006-05-22,31.27628517150879
2006-05-23,31.175012588500977
2006-05-24,31.1831111907959
2006-05-25,31.940715789794922
2006-05-26,32.29318618774414
2006-05-30,32.20811462402344
2006-05-31,32.26076889038086
2006-06-01,33.09128952026367
2006-06-02,33.23309326171875
2006-06-05,33.10750198364258
2006-06-06,32.771217346191406
2006-06-07,33.06698989868164
2006-06-08,32.98594665527344
2006-06-09,33.4802360534668
2006-06-12,33.08723068237305
2006-06-13,32.240509033203125
2006-06-14,31.94477081298828
2006-06-15,32.47954177856445
2006-06-16,32.674015045166016
2006-06-19,32.47549057006836
2006-06-20,32.321537017822266
2006-06-21,32.674015045166016
2006-06-22,32.370155334472656
2006-06-23,32.054141998291016
2006-06-26,32.26482009887695
2006-06-27,32.463340759277344
2006-06-28,32.66590118408203
2006-06-29,33.516685485839844
2006-06-30,33.60176467895508
2006-07-03,34.04740905761719
2006-07-05,34.24592590332031
2006-07-06,33.91773986816406
2006-07-07,33.81647872924805
2006-07-10,34.35530090332031
2006-07-11,34.152748107910156
2006-07-12,34.45661163330078
2006-07-13,33.84078598022461
2006-07-14,33.34652328491211
2006-07-17,33.196624755859375
2006-07-18,33.4802360534668
2006-07-19,34.375572204589844
2006-07-20,34.063594818115234
2006-07-21,33.626060485839844
2006-07-24,34.152748107910156
2006-07-25,34.221622467041016
2006-07-26,34.44039535522461
2006-07-27,34.29048156738281
2006-07-28,34.76854705810547
2006-07-31,34.65104675292969
2006-08-01,34.189208984375
2006-08-02,33.504512786865234
2006-08-03,33.60176467895508
2006-08-04,33.98258972167969
2006-08-07,33.92586135864258
2006-08-08,33.43566131591797
2006-08-09,33.152061462402344
2006-08-10,33.540985107421875
2006-08-11,33.19257736206055
2006-08-14,33.61796569824219
2006-08-15,34.07181167602539
2006-08-16,34.19447326660156
2006-08-17,34.100440979003906
2006-08-18,34.36213302612305
2006-08-21,34.570648193359375
2006-08-22,35.02449035644531
2006-08-23,34.65651321411133
2006-08-24,35.1512565612793
2006-08-25,35.1267204284668
2006-08-28,34.92228698730469
2006-08-29,34.611534118652344
2006-08-30,34.95909118652344
2006-08-31,34.66880416870117
2006-09-01,34.71784210205078
2006-09-05,35.1348991394043
2006-09-06,35.233028411865234
2006-09-07,35.00813293457031
2006-09-08,35.417022705078125
2006-09-11,36.541446685791016
2006-09-12,36.83173751831055
2006-09-13,37.310123443603516
2006-09-14,37.33057403564453
2006-09-15,37.490047454833984
2006-09-18,37.228355407714844
2006-09-19,37.453243255615234
2006-09-20,37.412357330322266
2006-09-21,36.991214752197266
2006-09-22,37.24878692626953
2006-09-25,37.138404846191406
2006-09-26,36.99529266357422
2006-09-27,37.138404846191406
2006-09-28,36.888999938964844
2006-09-29,37.05253601074219
2006-10-02,36.766326904296875
2006-10-03,37.63315963745117
2006-10-04,38.3527717590332
2006-10-05,38.7166862487793
2006-10-06,38.369117736816406
2006-10-09,38.52861022949219
2006-10-10,38.57355499267578
2006-10-11,38.50813293457031
2006-10-12,38.6676025390625
2006-10-13,38.98244094848633
2006-10-16,39.28093338012695
2006-10-17,39.133731842041016
2006-10-18,39.27275466918945
2006-10-19,39.19096374511719
2006-10-20,39.19915008544922
2006-10-23,39.30546569824219
2006-10-24,39.129638671875
2006-10-25,39.40359115600586
2006-10-26,39.702064514160156
2006-10-27,39.58349609375
2006-10-30,39.751136779785156
2006-10-31,39.702064514160156
2006-11-01,39.669368743896484
2006-11-02,38.986534118652344
2006-11-03,38.47951889038086
2006-11-06,38.78208541870117
2006-11-07,38.2219352722168
2006-11-08,38.33641815185547
2006-11-09,38.55719757080078
2006-11-10,38.75347900390625
2006-11-13,38.896575927734375
2006-11-14,39.57254409790039
2006-11-15,39.312889099121094
2006-11-16,39.44065475463867
2006-11-17,39.34172821044922
2006-11-20,40.50817108154297
2006-11-21,41.485015869140625
2006-11-22,41.60867691040039
2006-11-24,42.00848388671875
2006-11-27,40.47105026245117
2006-11-28,40.80491638183594
2006-11-29,41.414947509765625
2006-11-30,42.03321838378906
2006-12-01,41.93429183959961
2006-12-04,42.696807861328125
2006-12-05,42.2969970703125
2006-12-06,41.802398681640625
2006-12-07,41.73231887817383
2006-12-08,41.81063461303711
2006-12-11,42.16098403930664
2006-12-12,41.851844787597656
2006-12-13,41.625160217285156
2006-12-14,41.53446578979492
2006-12-15,41.41908264160156
2006-12-18,41.20473861694336
2006-12-19,40.67715072631836
2006-12-20,41.464412689208984
2006-12-21,40.79670333862305
2006-12-22,40.43399429321289
2006-12-26,40.8255500793457
2006-12-27,41.571563720703125
2006-12-28,41.6292724609375
2006-12-29,41.74879837036133
2007-01-03,41.91779708862305
2007-01-04,41.905433654785156
2007-01-05,40.93681335449219
2007-01-08,41.10994338989258
2007-01-09,41.963134765625
2007-01-10,42.705055236816406
2007-01-11,43.54998779296875
2007-01-12,43.422218322753906
2007-01-16,44.708187103271484
2007-01-17,44.8442268371582
2007-01-18,44.835975646972656
2007-01-19,45.145103454589844
2007-01-22,44.638126373291016
2007-01-23,44.91840744018555
2007-01-24,45.87051010131836
2007-01-25,45.99419021606445
2007-01-26,46.237335205078125
2007-01-29,46.187889099121094
2007-01-30,46.77729034423828
2007-01-31,47.14824295043945
2007-02-01,47.1029167175293
2007-02-02,47.38318634033203
2007-02-05,47.92312240600586
2007-02-06,49.003013610839844
2007-02-07,51.01853942871094
2007-02-08,49.94688415527344
2007-02-09,48.72688293457031
2007-02-12,47.701507568359375
2007-02-13,48.984249114990234
2007-02-14,48.87216567993164
2007-02-15,49.15030288696289
2007-02-16,49.08385467529297
2007-02-20,49.52389144897461
2007-02-21,49.739768981933594
2007-02-22,49.490684509277344
2007-02-23,48.74761199951172
2007-02-26,47.99626159667969
2007-02-27,46.273494720458984
2007-02-28,46.80070495605469
2007-03-01,46.43954849243164
2007-03-02,45.14437484741211
2007-03-05,43.23481369018555
2007-03-06,45.277191162109375
2007-03-07,44.554893493652344
2007-03-08,45.526275634765625
2007-03-09,46.04934310913086
2007-03-12,47.11204147338867
2007-03-13,45.59685134887695
2007-03-14,45.517974853515625
2007-03-15,46.07011032104492
2007-03-16,45.4515495300293
2007-03-19,46.227848052978516
2007-03-20,46.34822082519531
2007-03-21,47.244876861572266
2007-03-22,47.26149368286133
2007-03-23,47.55207061767578
2007-03-26,46.435394287109375
2007-03-27,45.64250946044922
2007-03-28,45.19002914428711
2007-03-29,45.3311882019043
2007-03-30,46.182186126708984
2007-04-02,46.74256896972656
2007-04-03,47.61848449707031
2007-04-04,46.97504425048828
2007-04-05,47.174312591552734
2007-04-09,47.336219787597656
2007-04-10,47.53544998168945
2007-04-11,46.468597412109375
2007-04-12,46.16556930541992
2007-04-13,46.95014572143555
2007-04-16,46.63051223754883
2007-04-17,47.54792404174805
2007-04-18,47.26563262939453
2007-04-19,47.02903366088867
2007-04-20,47.49810791015625
2007-04-23,48.510990142822266
2007-04-24,48.04606628417969
2007-04-25,48.029476165771484
2007-04-26,48.08757781982422
2007-04-27,48.61062240600586
2007-04-30,47.855125427246094
2007-05-01,47.07054138183594
2007-05-02,47.838497161865234
2007-05-03,47.79698944091797
2007-05-04,47.053916931152344
2007-05-07,47.29055404663086
2007-05-08,46.45199966430664
2007-05-09,47.25320053100586
2007-05-10,46.182186126708984
2007-05-11,46.69691848754883
2007-05-14,46.19046401977539
2007-05-15,45.39154815673828
2007-05-16,44.61772918701172
2007-05-17,43.601341247558594
2007-05-18,43.21232986450195
2007-05-21,43.57622528076172
2007-05-22,44.35005187988281
2007-05-23,43.41729736328125
2007-05-24,42.31303787231445
2007-05-25,42.614192962646484
2007-05-29,44.0865478515625
2007-05-30,45.48777770996094
2007-05-31,45.16569519042969
2007-06-01,45.18244552612305
2007-06-04,45.45848083496094
2007-06-05,44.31240463256836
2007-06-06,43.81466293334961
2007-06-07,42.066246032714844
2007-06-08,42.572357177734375
2007-06-11,41.58103942871094
2007-06-12,40.49352264404297
2007-06-13,41.76927185058594
2007-06-14,41.0623893737793
2007-06-15,41.4681282043457
2007-06-18,40.46007537841797
2007-06-19,40.88252258300781
2007-06-20,40.062705993652344
2007-06-21,40.09197235107422
2007-06-22,39.715518951416016
2007-06-25,38.81622314453125
2007-06-26,38.77858352661133
2007-06-27,40.24256896972656
2007-06-28,39.48965835571289
2007-06-29,38.9166259765625
2007-07-02,40.372215270996094
2007-07-03,39.82846450805664
2007-07-05,40.443336486816406
2007-07-06,40.12962341308594
2007-07-09,39.99995803833008
2007-07-10,38.402137756347656
2007-07-11,38.163719177246094
2007-07-12,38.858070373535156
2007-07-13,39.43110656738281
2007-07-16,39.47710418701172
2007-07-17,39.155033111572266
2007-07-18,39.021183013916016
2007-07-19,39.32653045654297
2007-07-20,38.33938980102539
2007-07-23,37.97548294067383
2007-07-24,37.39826965332031
2007-07-25,37.289512634277344
2007-07-26,36.65373992919922
2007-07-27,35.5118293762207
2007-07-30,36.11832046508789
2007-07-31,36.19363021850586
2007-08-01,36.26892852783203
2007-08-02,36.53242874145508
2007-08-03,35.56621551513672
2007-08-06,36.90470886230469
2007-08-07,37.21839904785156
2007-08-08,39.7531623840332
2007-08-09,40.16725540161133
2007-08-10,38.05915832519531
2007-08-13,38.20972442626953
2007-08-14,37.214229583740234
2007-08-15,36.183895111083984
2007-08-16,37.10442352294922
2007-08-17,38.64992141723633
2007-08-20,39.54512023925781
2007-08-21,39.861820220947266
2007-08-22,40.66411590576172
2007-08-23,40.08561706542969
2007-08-24,39.70560073852539
2007-08-27,38.78925323486328
2007-08-28,37.11708068847656
2007-08-29,38.44301223754883
2007-08-30,39.11441421508789
2007-08-31,40.081382751464844
2007-09-04,41.09907150268555
2007-09-05,39.735145568847656
2007-09-06,40.2249870300293
2007-09-07,38.899070739746094
2007-09-10,38.848392486572266
2007-09-11,39.671817779541016
2007-09-12,40.09406280517578
2007-09-13,40.655677795410156
2007-09-14,40.60502243041992
2007-09-17,40.18276596069336
2007-09-18,42.11248016357422
2007-09-19,42.834564208984375
2007-09-20,42.04493713378906
2007-09-21,42.171607971191406
2007-09-24,43.041465759277344
2007-09-25,41.5086555480957
2007-09-26,41.79579162597656
2007-09-27,42.201171875
2007-09-28,42.22650909423828
2007-10-01,43.01192092895508
2007-10-02,44.33784103393555
2007-10-03,44.19004821777344
2007-10-04,44.91634750366211
2007-10-05,45.794639587402344
2007-10-08,44.561641693115234
2007-10-09,45.2035026550293
2007-10-10,45.017677307128906
2007-10-11,44.27872848510742
2007-10-12,44.097145080566406
2007-10-15,42.68256759643555
2007-10-16,42.0364875793457
2007-10-17,42.125186920166016
2007-10-18,42.41231918334961
2007-10-19,40.68523406982422
2007-10-22,41.221527099609375
2007-10-23,41.63956832885742
2007-10-24,41.28907775878906
2007-10-25,41.58045196533203
2007-10-26,41.584659576416016
2007-10-29,41.92671585083008
2007-10-30,43.23573303222656
2007-10-31,44.054931640625
2007-11-01,42.403865814208984
2007-11-02,41.87604522705078
2007-11-05,41.390419006347656
2007-11-06,41.7239990234375
2007-11-07,39.975830078125
2007-11-08,40.148963928222656
2007-11-09,39.1693115234375
2007-11-12,39.549346923828125
2007-11-13,41.846466064453125
2007-11-14,41.61222839355469
2007-11-15,41.2161750793457
2007-11-16,40.16427230834961
2007-11-19,38.852577209472656
2007-11-20,37.89008712768555
2007-11-21,38.21375274658203
2007-11-23,38.64813995361328
2007-11-26,36.64228057861328
2007-11-27,38.61832046508789
2007-11-28,40.632728576660156
2007-11-29,40.632728576660156
2007-11-30,41.927391052246094
2007-12-03,41.41206741333008
2007-12-04,40.21963882446289
2007-12-05,41.373748779296875
2007-12-06,42.434165954589844
2007-12-07,41.57390594482422
2007-12-10,42.58749008178711
2007-12-11,40.20259475708008
2007-12-12,40.9010124206543
2007-12-13,40.40275573730469
2007-12-14,39.257144927978516
2007-12-17,37.792137145996094
2007-12-18,38.235042572021484
2007-12-19,38.05193328857422
2007-12-20,37.68992614746094
2007-12-21,38.3713264465332
2007-12-24,39.908748626708984
2007-12-26,38.88663864135742
2007-12-27,37.5749626159668
2007-12-28,37.08944320678711
2007-12-31,36.99150085449219
2008-01-02,36.57415008544922
2008-01-03,35.743682861328125
2008-01-04,33.882606506347656
2008-01-07,34.589561462402344
2008-01-08,32.954200744628906
2008-01-09,33.96352767944336
2008-01-10,34.81099319458008
2008-01-11,34.93452072143555
2008-01-14,34.789730072021484
2008-01-15,33.71651840209961
2008-01-16,34.210540771484375
2008-01-17,33.87409591674805
2008-01-18,33.30341720581055
2008-01-22,35.59889221191406
2008-01-23,38.40966796875
2008-01-24,37.39181900024414
2008-01-25,36.87651062011719
2008-01-28,37.72401428222656
2008-01-29,37.35774230957031
2008-01-30,36.98724365234375
2008-01-31,38.06470489501953
2008-02-01,40.671051025390625
2008-02-04,40.10039138793945
2008-02-05,37.86027526855469
2008-02-06,36.66356658935547
2008-02-07,37.28959655761719
2008-02-08,35.713871002197266
2008-02-11,35.6031494140625
2008-02-12,36.65504455566406
2008-02-13,36.65935516357422
2008-02-14,36.401145935058594
2008-02-15,36.37100601196289
2008-02-19,35.88038635253906
2008-02-20,36.56898498535156
2008-02-21,36.035301208496094
2008-02-22,36.960628509521484
2008-02-25,38.372249603271484
2008-02-26,38.02796173095703
2008-02-27,37.76542663574219
2008-02-28,36.92190933227539
2008-02-29,36.065425872802734
2008-03-03,36.547462463378906
2008-03-04,36.86164093017578
2008-03-05,37.27049255371094
2008-03-06,35.44569778442383
2008-03-07,36.20314407348633
2008-03-10,35.35102462768555
2008-03-11,38.471229553222656
2008-03-12,37.23605728149414
2008-03-13,38.00642395019531
2008-03-14,37.11125564575195
2008-03-17,37.7912483215332
2008-03-18,40.19273376464844
2008-03-19,39.34060287475586
2008-03-20,40.89425277709961
2008-03-24,39.95173263549805
2008-03-25,41.01474380493164
2008-03-26,40.4638786315918
2008-03-27,40.3950080871582
2008-03-28,39.740840911865234
2008-03-31,39.98615646362305
2008-04-01,42.91272735595703
2008-04-02,43.39474868774414
2008-04-03,44.4104118347168
2008-04-04,43.15371322631836
2008-04-07,43.28713607788086
2008-04-08,42.632972717285156
2008-04-09,41.73347091674805
2008-04-10,42.28866958618164
2008-04-11,41.73777770996094
2008-04-14,41.32032012939453
2008-04-15,41.965858459472656
2008-04-16,43.644344329833984
2008-04-17,43.661563873291016
2008-04-18,44.1048583984375
2008-04-21,43.35171127319336
2008-04-22,42.98157501220703
2008-04-23,43.893959045410156
2008-04-24,44.89673614501953
2008-04-25,45.01723861694336
2008-04-28,44.75901794433594
2008-04-29,43.67879104614258
2008-04-30,42.97725296020508
2008-05-01,44.3243293762207
2008-05-02,44.66865539550781
2008-05-05,44.621299743652344
2008-05-06,45.150665283203125
2008-05-07,43.30434799194336
2008-05-08,43.20106506347656
2008-05-09,42.835243225097656
2008-05-12,43.601314544677734
2008-05-13,43.381832122802734
2008-05-14,44.23295593261719
2008-05-15,45.01893997192383
2008-05-16,44.94511795043945
2008-05-19,44.89302444458008
2008-05-20,44.26769256591797
2008-05-21,43.19943618774414
2008-05-22,42.36133575439453
2008-05-23,42.348304748535156
2008-05-27,43.069156646728516
2008-05-28,42.582786560058594
2008-05-29,43.45564651489258
2008-05-30,43.1473274230957
2008-06-02,42.56108856201172
2008-06-03,42.990997314453125
2008-06-04,43.403533935546875
2008-06-05,44.424015045166016
2008-06-06,42.4351692199707
2008-06-09,41.65349197387695
2008-06-10,41.91839599609375
2008-06-11,40.85881805419922
2008-06-12,41.66217803955078
2008-06-13,42.595821380615234
2008-06-16,43.2472038269043
2008-06-17,41.679542541503906
2008-06-18,40.95869445800781
2008-06-19,42.495941162109375
2008-06-20,41.293060302734375
2008-06-23,40.52009582519531
2008-06-24,40.75459289550781
2008-06-25,41.37991714477539
2008-06-26,39.6298713684082
2008-06-27,39.438819885253906
2008-06-30,39.03495407104492
2008-07-01,38.761375427246094
2008-07-02,38.28803634643555
2008-07-03,38.092620849609375
2008-07-07,36.88105392456055
2008-07-08,39.186946868896484
2008-07-09,36.88105392456055
2008-07-10,37.9362907409668
2008-07-11,37.493370056152344
2008-07-14,36.09940719604492
2008-07-15,35.32644271850586
2008-07-16,38.114341735839844
2008-07-17,39.15220260620117
2008-07-18,39.3041877746582
2008-07-21,39.438819885253906
2008-07-22,40.08584213256836
2008-07-23,40.61998748779297
2008-07-24,38.101318359375
2008-07-25,39.33894348144531
2008-07-28,38.457393646240234
2008-07-29,40.941314697265625
2008-07-30,41.39293670654297
2008-07-31,40.22480392456055
2008-08-01,39.655941009521484
2008-08-04,39.21734619140625
2008-08-05,41.21056365966797
2008-08-06,41.28437423706055
2008-08-07,39.98160934448242
2008-08-08,42.039981842041016
2008-08-11,43.746612548828125
2008-08-12,42.50029754638672
2008-08-13,41.57552719116211
2008-08-14,42.48712921142578
2008-08-15,42.77641677856445
2008-08-18,41.79026794433594
2008-08-19,40.852333068847656
2008-08-20,41.20735549926758
2008-08-21,40.48857116699219
2008-08-22,41.86916732788086
2008-08-25,40.62881851196289
2008-08-26,40.830421447753906
2008-08-27,40.975074768066406
2008-08-28,42.31622314453125
2008-08-29,41.58427810668945
2008-09-02,42.00503158569336
2008-09-03,42.92980194091797
2008-09-04,41.29063034057617
2008-09-05,41.09340286254883
2008-09-08,43.45136642456055
2008-09-09,41.400184631347656
2008-09-10,41.645633697509766
2008-09-11,42.149658203125
2008-09-12,42.97362518310547
2008-09-15,36.38185501098633
2008-09-16,42.43454360961914
2008-09-17,39.44544982910156
2008-09-18,41.19858932495117
2008-09-19,44.26216125488281
2008-09-22,40.76030731201172
2008-09-23,40.98382568359375
2008-09-24,41.062721252441406
2008-09-25,41.899818420410156
2008-09-26,43.69680404663086
2008-09-29,39.64704895019531
2008-09-30,42.513423919677734
2008-10-01,41.062721252441406
2008-10-02,38.5382080078125
2008-10-03,36.80699157714844
2008-10-06,35.64555358886719
2008-10-07,31.9990291595459
2008-10-08,32.54249954223633
2008-10-09,29.522733688354492
2008-10-10,34.40959548950195
2008-10-13,34.532291412353516
2008-10-14,31.58704948425293
2008-10-15,26.603769302368164
2008-10-16,29.106361389160156
2008-10-17,29.430681228637695
2008-10-20,29.19839859008789
2008-10-21,27.563613891601562
2008-10-22,26.007709503173828
2008-10-23,25.15305519104004
2008-10-24,23.715484619140625
2008-10-27,22.707427978515625
2008-10-28,28.02381134033203
2008-10-29,25.955110549926758
2008-10-30,27.094633102416992
2008-10-31,29.378087997436523
2008-11-03,29.04499626159668
2008-11-04,31.648414611816406
2008-11-05,28.356901168823242
2008-11-06,27.611820220947266
2008-11-07,29.78131866455078
2008-11-10,26.739648818969727
2008-11-11,25.65707778930664
2008-11-12,22.839431762695312
2008-11-13,25.710487365722656
2008-11-14,23.235586166381836
2008-11-17,21.748870849609375
2008-11-18,21.0233211517334
2008-11-19,18.281333923339844
2008-11-20,17.204133987426758
2008-11-21,17.083946228027344
2008-11-24,21.415029525756836
2008-11-25,21.366052627563477
2008-11-26,22.679182052612305
2008-11-28,21.14349365234375
2008-12-01,16.9148006439209
2008-12-02,19.883798599243164
2008-12-03,21.139041900634766
2008-12-04,20.515867233276367
2008-12-05,23.24004364013672
2008-12-08,25.091772079467773
2008-12-09,23.084247589111328
2008-12-10,24.775728225708008
2008-12-11,20.929840087890625
2008-12-12,23.146562576293945
2008-12-15,22.10051155090332
2008-12-16,25.203041076660156
2008-12-17,25.176342010498047
2008-12-18,22.705888748168945
2008-12-19,24.330608367919922
2008-12-22,23.146562576293945
2008-12-23,23.146562576293945
2008-12-24,22.839431762695312
2008-12-26,23.128761291503906
2008-12-29,21.793380737304688
2008-12-30,22.81272315979004
2008-12-31,23.649559020996094
2009-01-02,22.9195499420166
2009-01-05,22.55009651184082
2009-01-06,23.783100128173828
2009-01-07,22.77711296081543
2009-01-08,22.412107467651367
2009-01-09,20.8897762298584
2009-01-12,19.465368270874023
2009-01-13,20.235435485839844
2009-01-14,18.957923889160156
2009-01-15,19.85262680053711
2009-01-16,20.306663513183594
2009-01-20,18.308042526245117
2009-01-21,20.653865814208984
2009-01-22,19.216106414794922
2009-01-23,19.91495704650879
2009-01-26,19.581096649169922
2009-01-27,19.496536254882812
2009-01-28,21.797828674316406
2009-01-29,19.78141212463379
2009-01-30,19.13153076171875
2009-02-02,19.505435943603516
2009-02-03,19.127079010009766
2009-02-04,19.13597869873047
2009-02-05,19.242801666259766
2009-02-06,20.41349220275879
2009-02-09,20.858613967895508
2009-02-10,19.016008377075195
2009-02-11,19.506168365478516
2009-02-12,18.716468811035156
2009-02-13,17.268718719482422
2009-02-17,15.952580451965332
2009-02-18,16.311115264892578
2009-02-19,15.6485013961792
2009-02-20,16.43819236755371
2009-02-23,14.863353729248047
2009-02-24,16.03881072998047
2009-02-25,15.69388198852539
2009-02-26,15.167430877685547
2009-02-27,15.022196769714355
2009-03-02,13.59713363647461
2009-03-03,13.565360069274902
2009-03-04,13.324825286865234
2009-03-05,12.598675727844238
2009-03-06,11.88614273071289
2009-03-09,13.025290489196777
2009-03-10,15.226428985595703
2009-03-11,14.704514503479004
2009-03-12,16.17949867248535
2009-03-13,15.761957168579102
2009-03-16,14.29604721069336
2009-03-17,15.353511810302734
2009-03-18,16.056961059570312
2009-03-19,15.60311222076416
2009-03-20,14.886045455932617
2009-03-23,17.74525260925293
2009-03-24,15.975271224975586
2009-03-25,15.861804962158203
2009-03-26,16.692340850830078
2009-03-27,15.271814346313477
2009-03-30,14.00558853149414
2009-03-31,15.721117973327637
2009-04-01,15.090271949768066
2009-04-02,16.7785701751709
2009-04-03,18.74370765686035
2009-04-06,18.2989444732666
2009-04-07,16.29295539855957
2009-04-08,16.760417938232422
2009-04-09,19.510705947875977
2009-04-13,19.35639762878418
2009-04-14,17.504716873168945
2009-04-15,19.969091415405273
2009-04-16,21.44407081604004
2009-04-17,22.392602920532227
2009-04-20,19.70585060119629
2009-04-21,22.23830223083496
2009-04-22,20.813230514526367
2009-04-23,21.97052574157715
2009-04-24,22.987133026123047
2009-04-27,20.758771896362305
2009-04-28,21.407758712768555
2009-04-29,22.551456451416016
2009-04-30,23.418291091918945
2009-05-01,21.539377212524414
2009-05-04,23.545373916625977
2009-05-05,22.746597290039062
2009-05-06,24.88874053955078
2009-05-07,23.62252426147461
2009-05-08,24.475746154785156
2009-05-11,23.590749740600586
2009-05-12,23.60453224182129
2009-05-13,22.075580596923828
2009-05-14,22.98009490966797
2009-05-15,21.54297637939453
2009-05-18,23.641246795654297
2009-05-19,23.182117462158203
2009-05-20,22.938766479492188
2009-05-21,22.773479461669922
2009-05-22,22.245460510253906
2009-05-26,23.56321144104004
2009-05-27,22.943359375
2009-05-28,23.77899169921875
2009-05-29,24.55034828186035
2009-06-01,25.89104461669922
2009-06-02,24.90389633178711
2009-06-03,24.789113998413086
2009-06-04,25.064605712890625
2009-06-05,24.568727493286133
2009-06-08,24.734024047851562
2009-06-09,24.50444984436035
2009-06-10,24.150897979736328
2009-06-11,23.939697265625
2009-06-12,24.853397369384766
2009-06-15,23.83868408203125
2009-06-16,23.576969146728516
2009-06-17,23.113237380981445
2009-06-18,23.517297744750977
2009-06-19,24.297822952270508
2009-06-22,22.553085327148438
2009-06-23,22.934173583984375
2009-06-24,23.223440170288086
2009-06-25,23.65962028503418
2009-06-26,23.83868408203125
2009-06-29,23.609115600585938
2009-06-30,23.613712310791016
2009-07-01,23.576969146728516
2009-07-02,22.18577003479004
2009-07-06,22.98009490966797
2009-07-07,21.83682632446289
2009-07-08,21.841419219970703
2009-07-09,21.30881690979004
2009-07-10,21.23076629638672
2009-07-13,22.35565757751465
2009-07-14,22.828580856323242
2009-07-15,23.278535842895508
2009-07-16,23.682571411132812
2009-07-17,22.938766479492188
2009-07-20,23.847875595092773
2009-07-21,23.788175582885742
2009-07-22,23.971845626831055
2009-07-23,24.78451919555664
2009-07-24,24.642192840576172
2009-07-27,25.275806427001953
2009-07-28,25.055402755737305
2009-07-29,24.83502197265625
2009-07-30,25.771677017211914
2009-07-31,25.58344078063965
2009-08-03,26.171133041381836
2009-08-04,27.96638298034668
2009-08-05,28.921398162841797
2009-08-06,28.880075454711914
2009-08-07,30.611053466796875
2009-08-10,29.614707946777344
2009-08-11,28.668874740600586
2009-08-12,28.971904754638672
2009-08-13,29.29685401916504
2009-08-14,29.046640396118164
2009-08-17,26.929182052612305
2009-08-18,27.47593116760254
2009-08-19,27.054288864135742
2009-08-20,28.28214454650879
2009-08-21,28.82423973083496
2009-08-24,28.407245635986328
2009-08-25,28.810340881347656
2009-08-26,29.352436065673828
2009-08-27,29.5933895111084
2009-08-28,30.010387420654297
2009-08-31,29.477542877197266
2009-09-01,27.879039764404297
2009-09-02,27.281328201293945
2009-09-03,27.702974319458008
2009-09-04,28.337739944458008
2009-09-08,29.894561767578125
2009-09-09,30.59882164001465
2009-09-10,31.242877960205078
2009-09-11,31.1965389251709
2009-09-14,32.025909423828125
2009-09-15,32.54946517944336
2009-09-16,33.99046325683594
2009-09-17,33.7541389465332
2009-09-18,34.273094177246094
2009-09-21,33.26301956176758
2009-09-22,34.01363754272461
2009-09-23,32.424381256103516
2009-09-24,31.177993774414062
2009-09-25,31.520858764648438
2009-09-28,33.19815444946289
2009-09-29,32.118595123291016
2009-09-30,32.1695442199707
2009-10-01,30.61272430419922
2009-10-02,30.59418296813965
2009-10-05,31.326263427734375
2009-10-06,31.627437591552734
2009-10-07,31.539400100708008
2009-10-08,31.914714813232422
2009-10-09,32.155643463134766
2009-10-12,32.00273895263672
2009-10-13,31.20579719543457
2009-10-14,32.61433792114258
2009-10-15,32.461448669433594
2009-10-16,31.25676727294922
