Date,GS
2006-07-06,109.51825714111328
2006-07-07,108.01274108886719
2006-07-10,108.26002502441406
2006-07-11,108.12911987304688
2006-07-12,105.65624237060547
2006-07-13,103.67794799804688
2006-07-14,101.89610290527344
2006-07-17,102.4560546875
2006-07-18,103.5252685546875
2006-07-19,106.89264678955078
2006-07-20,105.59076690673828
2006-07-21,103.55665588378906
2006-07-24,107.10002136230469
2006-07-25,108.25917053222656
2006-07-26,107.4499282836914
2006-07-27,108.09156799316406
2006-07-28,110.61405181884766
2006-07-31,111.364990234375
2006-08-01,110.2787094116211
2006-08-02,109.28717803955078
2006-08-03,110.89112091064453
2006-08-04,111.53996276855469
2006-08-07,111.29209899902344
2006-08-08,110.41719055175781
2006-08-09,109.36731719970703
2006-08-10,110.54842376708984
2006-08-11,110.16935729980469
2006-08-14,109.62984466552734
2006-08-15,111.29209899902344
2006-08-16,112.99812316894531
2006-08-17,112.60443115234375
2006-08-18,112.77210235595703
2006-08-21,112.15237426757812
2006-08-22,112.38566589355469
2006-08-23,111.32855987548828
2006-08-24,110.38079071044922
2006-08-25,109.41111755371094
2006-08-28,109.01744842529297
2006-08-29,107.2385482788086
2006-08-30,107.21659088134766
2006-08-31,108.37578582763672
2006-09-01,108.7330322265625
2006-09-05,110.29322814941406
2006-09-06,109.8485107421875
2006-09-07,108.31749725341797
2006-09-08,109.2142562866211
2006-09-11,110.08914184570312
2006-09-12,115.40402221679688
2006-09-13,117.27774047851562
2006-09-14,118.4880142211914
2006-09-15,118.6264877319336
2006-09-18,118.99835968017578
2006-09-19,119.12226867675781
2006-09-20,121.46256256103516
2006-09-21,121.86358642578125
2006-09-22,122.13331604003906
2006-09-25,122.9863510131836
2006-09-26,122.9790267944336
2006-09-27,123.2123794555664
2006-09-28,123.94141387939453
2006-09-29,123.33625793457031
2006-10-02,124.44442749023438
2006-10-03,127.00350952148438
2006-10-04,128.72402954101562
2006-10-05,127.95130920410156
2006-10-06,128.0606231689453
2006-10-09,129.3729705810547
2006-10-10,130.40097045898438
2006-10-11,130.48114013671875
2006-10-12,132.33291625976562
2006-10-13,134.03897094726562
2006-10-16,135.03775024414062
2006-10-17,133.47027587890625
2006-10-18,133.3973846435547
2006-10-19,131.52012634277344
2006-10-20,131.77577209472656
2006-10-23,134.91677856445312
2006-10-24,137.2104034423828
2006-10-25,137.77288818359375
2006-10-26,141.25723266601562
2006-10-27,137.8167266845703
2006-10-30,138.6055908203125
2006-10-31,138.63479614257812
2006-11-01,135.13595581054688
2006-11-02,136.8816680908203
2006-11-03,136.6917724609375
2006-11-06,138.7882537841797
2006-11-07,137.82406616210938
2006-11-08,137.88975524902344
2006-11-09,134.9751739501953
2006-11-10,136.6407012939453
2006-11-13,137.13009643554688
2006-11-14,139.05117797851562
2006-11-15,141.06002807617188
2006-11-16,143.69696044921875
2006-11-17,142.46974182128906
2006-11-20,144.23019409179688
2006-11-21,145.91758728027344
2006-11-22,147.765625
2006-11-24,147.26161193847656
2006-11-27,141.06002807617188
2006-11-28,143.98915100097656
2006-11-29,143.3317413330078
2006-11-30,142.29446411132812
2006-12-01,142.0752716064453
2006-12-04,146.12940979003906
2006-12-05,147.26893615722656
2006-12-06,149.74520874023438
2006-12-07,146.23899841308594
2006-12-08,149.8182373046875
2006-12-11,147.93373107910156
2006-12-12,146.09288024902344
2006-12-13,144.85841369628906
2006-12-14,146.18788146972656
2006-12-15,145.9759979248047
2006-12-18,148.4595489501953
2006-12-19,146.9986572265625
2006-12-20,147.09364318847656
2006-12-21,144.70498657226562
2006-12-22,144.6976776123047
2006-12-26,145.9906005859375
2006-12-27,147.51731872558594
2006-12-28,146.67733764648438
2006-12-29,145.61810302734375
2007-01-03,146.6188507080078
2007-01-04,145.2527618408203
2007-01-05,145.39898681640625
2007-01-08,148.81741333007812
2007-01-09,149.0731964111328
2007-01-10,152.01698303222656
2007-01-11,154.77081298828125
2007-01-12,156.31207275390625
2007-01-16,156.01992797851562
2007-01-17,155.75692749023438
2007-01-18,153.16375732421875
2007-01-19,153.8662109375
2007-01-22,155.8271484375
2007-01-23,155.58572387695312
2007-01-24,161.04405212402344
2007-01-25,155.9002227783203
2007-01-26,156.21493530273438
2007-01-29,154.41497802734375
2007-01-30,152.76138305664062
2007-01-31,155.2344970703125
2007-02-01,155.11734008789062
2007-02-02,156.1636962890625
2007-02-05,155.51980590820312
2007-02-06,157.05636596679688
2007-02-07,156.25143432617188
2007-02-08,156.50759887695312
2007-02-09,156.05393981933594
2007-02-12,154.48081970214844
2007-02-13,155.50518798828125
2007-02-14,159.06845092773438
2007-02-15,158.6441192626953
2007-02-16,158.71734619140625
2007-02-20,161.6586456298828
2007-02-21,161.0806427001953
2007-02-22,160.21725463867188
2007-02-23,158.40992736816406
2007-02-26,156.5807647705078
2007-02-27,143.41038513183594
2007-02-28,147.61764526367188
2007-03-01,146.08836364746094
2007-03-02,143.16896057128906
2007-03-05,139.02027893066406
2007-03-06,144.41282653808594
2007-03-07,143.11038208007812
2007-03-08,146.2932586669922
2007-03-09,147.58099365234375
2007-03-12,148.23951721191406
2007-03-13,145.62745666503906
2007-03-14,146.44688415527344
2007-03-15,146.98834228515625
2007-03-16,145.60549926757812
2007-03-19,148.1224822998047
2007-03-20,149.263916015625
2007-03-21,154.34910583496094
2007-03-22,153.71258544921875
2007-03-23,155.03689575195312
2007-03-26,154.91981506347656
2007-03-27,153.5588836669922
2007-03-28,151.28326416015625
2007-03-29,151.60531616210938
2007-03-30,151.18821716308594
2007-04-02,150.47119140625
2007-04-03,153.47108459472656
2007-04-04,152.76864624023438
2007-04-05,152.13937377929688
2007-04-09,152.87835693359375
2007-04-10,152.95892333984375
2007-04-11,151.40774536132812
2007-04-12,151.49562072753906
2007-04-13,151.09307861328125
2007-04-16,156.96124267578125
2007-04-17,157.2393035888672
2007-04-18,158.59288024902344
2007-04-19,160.4513702392578
2007-04-20,161.2282257080078
2007-04-23,163.00173950195312
2007-04-24,161.75592041015625
2007-04-25,165.33221435546875
2007-04-26,164.7532501220703
2007-04-27,164.36476135253906
2007-04-30,160.20948791503906
2007-05-01,160.1875457763672
2007-05-02,160.8544464111328
2007-05-03,162.37144470214844
2007-05-04,166.6073760986328
2007-05-07,166.5194091796875
2007-05-08,164.8558349609375
2007-05-09,166.0430450439453
2007-05-10,163.5000762939453
2007-05-11,166.724609375
2007-05-14,165.75726318359375
2007-05-15,164.43814086914062
2007-05-16,166.43881225585938
2007-05-17,166.63670349121094
2007-05-18,168.80592346191406
2007-05-21,167.9924774169922
2007-05-22,169.0771484375
2007-05-23,167.48675537109375
2007-05-24,165.39080810546875
2007-05-25,165.28089904785156
2007-05-29,167.41343688964844
2007-05-30,170.02247619628906
2007-05-31,169.15771484375
2007-06-01,169.0771484375
2007-06-04,168.34417724609375
2007-06-05,168.0877227783203
2007-06-06,166.6147003173828
2007-06-07,161.26483154296875
2007-06-08,164.93638610839844
2007-06-11,166.4754638671875
2007-06-12,166.9810791015625
2007-06-13,171.22434997558594
2007-06-14,165.44212341308594
2007-06-15,165.76454162597656
2007-06-18,166.33621215820312
2007-06-19,168.16830444335938
2007-06-20,165.54469299316406
2007-06-21,166.2848663330078
2007-06-22,162.98704528808594
2007-06-25,158.83908081054688
2007-06-26,156.9556121826172
2007-06-27,160.73716735839844
2007-06-28,160.4659881591797
2007-06-29,158.84645080566406
2007-07-02,160.62722778320312
2007-07-03,164.5626983642578
2007-07-05,162.19557189941406
2007-07-06,163.89578247070312
2007-07-09,163.64662170410156
2007-07-10,159.08827209472656
2007-07-11,158.82447814941406
2007-07-12,161.44073486328125
2007-07-13,162.82583618164062
2007-07-16,161.52127075195312
2007-07-17,160.7884521484375
2007-07-18,157.55650329589844
2007-07-19,155.13819885253906
2007-07-20,150.92425537109375
2007-07-23,150.2647247314453
2007-07-24,145.21534729003906
2007-07-25,148.8868865966797
2007-07-26,142.9947509765625
2007-07-27,141.43832397460938
2007-07-30,143.70693969726562
2007-07-31,138.27401733398438
2007-08-01,138.75852966308594
2007-08-02,137.62796020507812
2007-08-03,131.91604614257812
2007-08-06,137.87026977539062
2007-08-07,140.41043090820312
2007-08-08,141.9154815673828
2007-08-09,133.80294799804688
2007-08-10,132.51809692382812
2007-08-13,130.3155975341797
2007-08-14,124.6258316040039
2007-08-15,121.06500244140625
2007-08-16,124.69915771484375
2007-08-17,128.48023986816406
2007-08-20,126.83557891845703
2007-08-21,128.83255004882812
2007-08-22,130.6018829345703
2007-08-23,130.3155975341797
2007-08-24,131.95277404785156
2007-08-27,130.64593505859375
2007-08-28,125.50676727294922
2007-08-29,127.54043579101562
2007-08-30,125.82246398925781
2007-08-31,129.22164916992188
2007-09-04,132.73838806152344
2007-09-05,130.54319763183594
2007-09-06,131.54901123046875
2007-09-07,131.40213012695312
2007-09-10,134.80142211914062
2007-09-11,134.7206573486328
2007-09-12,134.0084686279297
2007-09-13,138.3694610595703
2007-09-14,139.9259490966797
2007-09-17,137.7379913330078
2007-09-18,147.20155334472656
2007-09-19,150.8724365234375
2007-09-20,149.42613220214844
2007-09-21,154.16152954101562
2007-09-24,154.4918975830078
2007-09-25,154.83697509765625
2007-09-26,157.56077575683594
2007-09-27,159.15386962890625
2007-09-28,159.12452697753906
2007-10-01,163.70571899414062
2007-10-02,167.40599060058594
2007-10-03,166.91409301757812
2007-10-04,165.88621520996094
2007-10-05,167.7584228515625
2007-10-08,166.62783813476562
2007-10-09,175.61395263671875
2007-10-10,173.2206573486328
2007-10-11,168.13278198242188
2007-10-12,171.47329711914062
2007-10-15,168.3750457763672
2007-10-16,165.06394958496094
2007-10-17,167.11231994628906
2007-10-18,167.28118896484375
2007-10-19,159.8219757080078
2007-10-22,163.118408203125
2007-10-23,164.27842712402344
2007-10-24,165.27687072753906
2007-10-25,166.66668701171875
2007-10-26,173.47569274902344
2007-10-29,179.2772979736328
2007-10-30,176.71835327148438
2007-10-31,182.29942321777344
2007-11-01,176.63015747070312
2007-11-02,168.8284454345703
2007-11-05,160.58558654785156
2007-11-06,164.09298706054688
2007-11-07,157.48989868164062
2007-11-08,154.3721466064453
2007-11-09,155.3942108154297
2007-11-12,157.87962341308594
2007-11-13,171.35791015625
2007-11-14,171.55642700195312
2007-11-15,166.93128967285156
2007-11-16,165.62985229492188
2007-11-19,162.16644287109375
2007-11-20,159.91639709472656
2007-11-21,154.0485382080078
2007-11-23,159.18112182617188
2007-11-26,152.54122924804688
2007-11-27,156.86483764648438
2007-11-28,167.299072265625
2007-11-29,164.9901580810547
2007-11-30,166.65191650390625
2007-12-03,166.835693359375
2007-12-04,158.25466918945312
2007-12-05,160.48992919921875
2007-12-06,163.61508178710938
2007-12-07,160.21792602539062
2007-12-10,164.8651123046875
2007-12-11,155.2619171142578
2007-12-12,156.3134307861328
2007-12-13,153.29859924316406
2007-12-14,154.90895080566406
2007-12-17,153.40884399414062
2007-12-18,148.1733856201172
2007-12-19,150.1220703125
2007-12-20,149.0263671875
2007-12-21,154.1221923828125
2007-12-24,157.5928497314453
2007-12-26,159.3354949951172
2007-12-27,155.85012817382812
2007-12-28,155.84278869628906
2007-12-31,158.129638671875
2008-01-02,152.65155029296875
2008-01-03,150.62205505371094
2008-01-04,147.01162719726562
2008-01-07,143.18798828125
2008-01-08,139.34230041503906
2008-01-09,140.9967498779297
2008-01-10,144.79098510742188
2008-01-11,146.13671875
2008-01-14,148.2763671875
2008-01-15,142.12916564941406
2008-01-16,145.2248077392578
2008-01-17,140.43051147460938
2008-01-18,137.65841674804688
2008-01-22,140.2172393798828
2008-01-23,146.61453247070312
2008-01-24,146.47486877441406
2008-01-25,140.96505737304688
2008-01-28,144.55966186523438
2008-01-29,144.4123077392578
2008-01-30,146.25390625
2008-01-31,146.99046325683594
2008-02-01,153.05282592773438
2008-02-04,147.91134643554688
2008-02-05,139.85276794433594
2008-02-06,137.87120056152344
2008-02-07,140.2947235107422
2008-02-08,137.79757690429688
2008-02-11,136.91366577148438
2008-02-12,133.0685272216797
2008-02-13,132.72227478027344
2008-02-14,130.05575561523438
2008-02-15,131.41860961914062
2008-02-19,128.0227813720703
2008-02-20,130.5641326904297
2008-02-21,129.03196716308594
2008-02-22,130.9029083251953
2008-02-25,130.64515686035156
2008-02-26,127.21255493164062
2008-02-27,133.17909240722656
2008-02-28,130.15890502929688
2008-02-29,124.9511489868164
2008-03-03,121.59952545166016
2008-03-04,120.50934600830078
2008-03-05,121.51848602294922
2008-03-06,116.86310577392578
2008-03-07,117.90910339355469
2008-03-10,114.60174560546875
2008-03-11,120.11900329589844
2008-03-12,120.07477569580078
2008-03-13,121.86475372314453
2008-03-14,115.5445556640625
2008-03-17,111.24282836914062
2008-03-18,129.34130859375
2008-03-19,122.63811492919922
2008-03-20,132.31724548339844
2008-03-24,131.76475524902344
2008-03-25,132.31724548339844
2008-03-26,129.2603302001953
2008-03-27,123.8535385131836
2008-03-28,121.13542175292969
2008-03-31,121.82786560058594
2008-04-01,130.27682495117188
2008-04-02,130.28414916992188
2008-04-03,130.03375244140625
2008-04-04,129.20140075683594
2008-04-07,131.65428161621094
2008-04-08,131.77947998046875
2008-04-09,128.27328491210938
2008-04-10,125.62886047363281
2008-04-11,123.23478698730469
2008-04-14,120.50198364257812
2008-04-15,120.95130920410156
2008-04-16,124.5239028930664
2008-04-17,126.7706298828125
2008-04-18,132.53817749023438
2008-04-21,132.88438415527344
2008-04-22,132.4130096435547
2008-04-23,132.11093139648438
2008-04-24,139.06454467773438
2008-04-25,141.6918182373047
2008-04-28,140.3929443359375
2008-04-29,142.19354248046875
2008-04-30,141.2268829345703
2008-05-01,146.89450073242188
2008-05-02,147.79481506347656
2008-05-05,145.47015380859375
2008-05-06,145.8318634033203
2008-05-07,140.03860473632812
2008-05-08,138.5332489013672
2008-05-09,138.80628967285156
2008-05-12,141.75074768066406
2008-05-13,140.45933532714844
2008-05-14,140.31173706054688
2008-05-15,139.1973419189453
2008-05-16,138.1051788330078
2008-05-19,136.08314514160156
2008-05-20,134.62933349609375
2008-05-21,131.8029022216797
2008-05-22,130.76968383789062
2008-05-23,127.40454864501953
2008-05-27,128.34915161132812
2008-05-28,129.0206756591797
2008-05-29,130.061279296875
2008-05-30,130.1866912841797
2008-06-02,127.18309783935547
2008-06-03,125.88426208496094
2008-06-04,127.0060806274414
2008-06-05,130.32693481445312
2008-06-06,125.04297637939453
2008-06-09,122.32720184326172
2008-06-10,123.39736938476562
2008-06-11,119.84760284423828
2008-06-12,123.05783081054688
2008-06-13,131.5740509033203
2008-06-16,134.37838745117188
2008-06-17,132.42274475097656
2008-06-18,134.8802490234375
2008-06-19,137.9501953125
2008-06-20,135.61817932128906
2008-06-23,131.7954559326172
2008-06-24,134.2972412109375
2008-06-25,135.5296173095703
2008-06-26,130.075927734375
2008-06-27,128.82142639160156
2008-06-30,129.07232666015625
2008-07-01,129.38963317871094
2008-07-02,131.9430694580078
2008-07-03,132.01693725585938
2008-07-07,125.3233642578125
2008-07-08,129.07232666015625
2008-07-09,124.7330322265625
2008-07-10,125.57427978515625
2008-07-11,119.90670013427734
2008-07-14,117.09490203857422
2008-07-15,116.45295715332031
2008-07-16,127.56688690185547
2008-07-17,133.75111389160156
2008-07-18,134.93185424804688
2008-07-21,133.41168212890625
2008-07-22,138.7693328857422
2008-07-23,138.64389038085938
2008-07-24,133.02789306640625
2008-07-25,132.10365295410156
2008-07-28,127.8445816040039
2008-07-29,134.29969787597656
2008-07-30,137.65664672851562
2008-07-31,136.0816192626953
2008-08-01,134.57327270507812
2008-08-04,131.51211547851562
2008-08-05,133.66380310058594
2008-08-06,132.76165771484375
2008-08-07,127.42313385009766
2008-08-08,130.09982299804688
2008-08-11,131.61558532714844
2008-08-12,123.703857421875
2008-08-13,121.92928314208984
2008-08-14,123.17890930175781
2008-08-15,120.65745544433594
2008-08-18,118.33576965332031
2008-08-19,116.82732391357422
2008-08-20,117.01219177246094
2008-08-21,115.65907287597656
2008-08-22,118.16571807861328
2008-08-25,115.1340560913086
2008-08-26,115.2820053100586
2008-08-27,114.96405029296875
2008-08-28,119.6593017578125
2008-08-29,121.24165344238281
2008-09-02,122.2398452758789
2008-09-03,123.9331283569336
2008-09-04,118.97164154052734
2008-09-05,120.7019271850586
2008-09-08,125.50069427490234
2008-09-09,119.54097747802734
2008-09-10,116.52418518066406
2008-09-11,116.11015319824219
2008-09-12,114.02497863769531
2008-09-15,100.1905517578125
2008-09-16,98.34940338134766
2008-09-17,84.66285705566406
2008-09-18,79.85663604736328
2008-09-19,95.97588348388672
2008-09-22,89.30634307861328
2008-09-23,92.46371459960938
2008-09-24,98.34200286865234
2008-09-25,100.1905517578125
2008-09-26,102.03169250488281
2008-09-29,89.24720764160156
2008-09-30,94.64495086669922
2008-10-01,99.45111083984375
2008-10-02,97.2624740600586
2008-10-03,94.64495086669922
2008-10-06,91.687255859375
2008-10-07,85.03257751464844
2008-10-08,83.55375671386719
2008-10-09,74.9395751953125
2008-10-10,65.65995025634766
2008-10-13,82.07490539550781
2008-10-14,90.87393951416016
2008-10-15,83.66464233398438
2008-10-16,83.11007690429688
2008-10-17,84.51495361328125
2008-10-20,89.8387451171875
2008-10-21,89.72785949707031
2008-10-22,85.07691192626953
2008-10-23,80.53050231933594
2008-10-24,74.4636459350586
2008-10-27,68.88628387451172
2008-10-28,69.3980484008789
2008-10-29,72.43144226074219
2008-10-30,67.57351684570312
2008-10-31,68.60443115234375
2008-11-03,66.07536315917969
2008-11-04,70.45858764648438
2008-11-05,64.84417724609375
2008-11-06,59.867576599121094
2008-11-07,57.68707275390625
2008-11-10,52.81429672241211
2008-11-11,55.38787841796875
2008-11-12,49.53610610961914
2008-11-13,51.909454345703125
2008-11-14,49.491615295410156
2008-11-17,46.346923828125
2008-11-18,46.005767822265625
2008-11-19,40.92532730102539
2008-11-20,38.56681823730469
2008-11-21,39.53841018676758
2008-11-24,50.003353118896484
2008-11-25,53.237056732177734
2008-11-26,56.73771286010742
2008-11-28,58.58449172973633
2008-12-01,48.77220153808594
2008-12-02,48.208534240722656
2008-12-03,51.13810348510742
2008-12-04,50.0849494934082
2008-12-05,52.45088577270508
2008-12-08,57.21980667114258
2008-12-09,53.97130584716797
2008-12-10,53.05161666870117
2008-12-11,51.70179748535156
2008-12-12,50.240699768066406
2008-12-15,49.29136276245117
2008-12-16,56.36690139770508
2008-12-17,58.42875289916992
2008-12-18,59.37065505981445
2008-12-19,59.87500762939453
2008-12-22,57.10857391357422
2008-12-23,55.773529052734375
2008-12-24,56.69322967529297
2008-12-26,56.34465408325195
2008-12-29,56.782230377197266
2008-12-30,60.861412048339844
2008-12-31,62.58950424194336
2009-01-02,64.34725189208984
2009-01-05,65.84542846679688
2009-01-06,65.79352569580078
2009-01-07,62.67110824584961
2009-01-08,63.34600830078125
2009-01-09,62.24092483520508
2009-01-12,57.60547637939453
2009-01-13,57.79087448120117
2009-01-14,56.13697814941406
2009-01-15,54.757476806640625
2009-01-16,54.17898178100586
2009-01-20,43.90684509277344
2009-01-21,51.84271240234375
2009-01-22,52.68079376220703
2009-01-23,55.55849075317383
2009-01-26,55.03189468383789
2009-01-27,58.0430793762207
2009-01-28,65.04444885253906
2009-01-29,61.350921630859375
2009-01-30,59.87500762939453
2009-02-02,61.98133850097656
2009-02-03,61.41765594482422
2009-02-04,65.24467468261719
2009-02-05,68.86405944824219
2009-02-06,71.62306213378906
2009-02-09,72.60202026367188
2009-02-10,67.04692840576172
2009-02-11,70.2435302734375
2009-02-12,70.88875579833984
2009-02-13,71.53407287597656
2009-02-17,63.568504333496094
2009-02-18,62.67110824584961
2009-02-19,63.7910041809082
2009-02-20,63.080322265625
2009-02-23,59.70966720581055
2009-02-24,69.33692169189453
2009-02-25,67.0550308227539
2009-02-26,68.71794891357422
2009-02-27,67.9200668334961
2009-03-02,64.33316040039062
2009-03-03,61.424861907958984
2009-03-04,63.736572265625
2009-03-05,60.940128326416016
2009-03-06,56.413631439208984
2009-03-09,55.145877838134766
2009-03-10,63.594879150390625
2009-03-11,68.89696502685547
2009-03-12,72.52116394042969
2009-03-13,73.67699432373047
2009-03-16,70.0229721069336
2009-03-17,73.81867218017578
2009-03-18,78.48688507080078
2009-03-19,74.04985046386719
2009-03-20,72.5733642578125
2009-03-23,83.46826171875
2009-03-24,82.4764633178711
2009-03-25,84.22891235351562
2009-03-26,83.51300048828125
2009-03-27,80.5972671508789
2009-03-30,74.9148941040039
2009-03-31,79.06110382080078
2009-04-01,82.24530029296875
2009-04-02,85.176025390625
2009-04-03,89.03880310058594
2009-04-06,86.98807525634766
2009-04-07,86.56297302246094
2009-04-08,85.57121276855469
2009-04-09,92.71522521972656
2009-04-13,97.05526733398438
2009-04-14,85.83969116210938
2009-04-15,90.37362670898438
2009-04-16,90.37362670898438
2009-04-17,89.93365478515625
2009-04-20,85.76507568359375
2009-04-21,89.75469970703125
2009-04-22,89.85166931152344
2009-04-23,91.58169555664062
2009-04-24,90.45568084716797
2009-04-27,90.15738677978516
2009-04-28,89.98587799072266
2009-04-29,94.84049224853516
2009-04-30,95.8248519897461
2009-05-01,94.76592254638672
2009-05-04,100.04557037353516
2009-05-05,100.8211441040039
2009-05-06,103.81896209716797
2009-05-07,99.72492218017578
2009-05-08,104.0948715209961
2009-05-11,101.25369262695312
2009-05-12,100.97773742675781
2009-05-13,96.39161682128906
2009-05-14,99.62803649902344
2009-05-15,100.2245864868164
2009-05-18,106.74957275390625
2009-05-19,105.2582015991211
2009-05-20,101.745849609375
2009-05-21,102.54580688476562
2009-05-22,101.94021606445312
2009-05-26,106.2017822265625
2009-05-27,104.67659759521484
2009-05-28,108.14559173583984
2009-05-29,108.0857925415039
2009-06-01,107.90636444091797
2009-06-02,107.00922393798828
2009-06-03,106.27653503417969
2009-06-04,111.7492446899414
2009-06-05,111.40531921386719
2009-06-08,110.91188049316406
2009-06-09,111.62959289550781
2009-06-10,109.66332244873047
2009-06-11,108.51943969726562
2009-06-12,108.8857421875
2009-06-15,106.91947174072266
2009-06-16,107.77928924560547
2009-06-17,104.46721649169922
2009-06-18,106.97929382324219
2009-06-19,107.00922393798828
2009-06-22,102.43367004394531
2009-06-23,105.55874633789062
2009-06-24,106.65037536621094
2009-06-25,107.98116302490234
2009-06-26,109.70818328857422
2009-06-29,111.6669692993164
2009-06-30,110.23153686523438
2009-07-01,110.14180755615234
2009-07-02,107.27836608886719
2009-07-06,109.49883270263672
2009-07-07,106.56810760498047
2009-07-08,103.58502960205078
2009-07-09,107.06900024414062
2009-07-10,106.06720733642578
2009-07-13,111.72677612304688
2009-07-14,111.8912582397461
2009-07-15,116.07803344726562
2009-07-16,117.25931549072266
2009-07-17,117.25931549072266
2009-07-20,119.6442642211914
2009-07-21,119.47237396240234
2009-07-22,119.96576690673828
2009-07-23,123.69641876220703
2009-07-24,123.15071868896484
2009-07-27,122.51516723632812
2009-07-28,120.0255126953125
2009-07-29,119.20317077636719
2009-07-30,121.43110656738281
2009-07-31,122.08905792236328
2009-08-03,122.68709564208984
2009-08-04,123.48711395263672
2009-08-05,126.08142852783203
2009-08-06,124.66835021972656
2009-08-07,122.3507080078125
2009-08-10,119.89096069335938
2009-08-11,119.03868103027344
2009-08-12,122.43289947509766
2009-08-13,122.97125244140625
2009-08-14,121.66289520263672
2009-08-17,117.56578826904297
2009-08-18,119.98072052001953
2009-08-19,119.5694351196289
2009-08-20,121.36382293701172
2009-08-21,122.5101547241211
2009-08-24,121.81332397460938
2009-08-25,123.58157348632812
2009-08-26,124.33834838867188
2009-08-27,123.64156341552734
2009-08-28,123.19200134277344
2009-08-31,123.97115325927734
2009-09-01,120.00772094726562
2009-09-02,118.78639221191406
2009-09-03,121.1240463256836
2009-09-04,122.10557556152344
2009-09-08,125.28987884521484
2009-09-09,127.57512664794922
2009-09-10,131.02163696289062
2009-09-11,130.89427185058594
2009-09-14,133.1495819091797
2009-09-15,132.36289978027344
2009-09-16,134.76791381835938
2009-09-17,135.95924377441406
2009-09-18,137.24798583984375
2009-09-21,136.6560516357422
2009-09-22,139.0011749267578
2009-09-23,137.5926513671875
2009-09-24,137.1580810546875
2009-09-25,134.4906768798828
2009-09-28,136.7384490966797
2009-09-29,137.5476531982422
2009-09-30,138.1245880126953
2009-10-01,134.1085968017578
2009-10-02,134.57318115234375
2009-10-05,139.7129364013672
2009-10-06,140.09512329101562
2009-10-07,142.717529296875
2009-10-08,140.9867401123047
2009-10-09,141.8334197998047
2009-10-12,142.4702911376953
2009-10-13,140.28244018554688
2009-10-14,144.0662078857422
2009-10-15,141.3314208984375
2009-10-16,138.13963317871094
2009-10-19,138.98617553710938
2009-10-20,138.58164978027344
2009-10-21,134.31089782714844
2009-10-22,137.6300811767578
2009-10-23,135.13514709472656
2009-10-26,134.39332580566406
2009-10-27,133.82386779785156
2009-10-28,128.99122619628906
2009-10-29,133.8013916015625
2009-10-30,127.50025939941406
2009-11-02,127.8823013305664
2009-11-03,128.5790557861328
2009-11-04,126.99821472167969
2009-11-05,129.92027282714844
2009-11-06,128.70643615722656
2009-11-09,132.29537963867188
2009-11-10,132.25042724609375
2009-11-11,134.7529296875
2009-11-12,133.7265167236328
2009-11-13,132.4377899169922
2009-11-16,132.80490112304688
2009-11-17,132.3178253173828
2009-11-18,132.54269409179688
2009-11-19,129.49322509765625
2009-11-20,127.38028717041016
2009-11-23,128.87127685546875
2009-11-24,128.21951293945312
2009-11-25,126.56364440917969
2009-11-27,122.9971694946289
2009-11-30,127.3896713256836
2009-12-01,125.8655014038086
2009-12-02,125.13716125488281
2009-12-03,123.36509704589844
2009-12-04,125.57261657714844
2009-12-07,123.02723693847656
2009-12-08,121.51802825927734
2009-12-09,124.97190856933594
2009-12-10,125.18962860107422
2009-12-11,124.64157104492188
2009-12-14,124.71668243408203
2009-12-15,122.19378662109375
2009-12-16,123.88320922851562
2009-12-17,120.83475494384766
2009-12-18,122.53163146972656
2009-12-21,124.2285385131836
2009-12-22,123.59037017822266
2009-12-23,122.8620834350586
2009-12-24,123.11732482910156
2009-12-28,122.95967102050781
2009-12-29,123.22989654541016
2009-12-30,125.16720581054688
2009-12-31,126.7740249633789
2010-01-04,129.95761108398438
2010-01-05,132.25521850585938
2010-01-06,130.84356689453125
2010-01-07,133.40399169921875
2010-01-08,130.8811492919922
2010-01-11,128.81626892089844
2010-01-12,126.00814056396484
2010-01-13,126.94672393798828
2010-01-14,126.5412368774414
2010-01-15,124.04841613769531
2010-01-19,125.28728485107422
2010-01-20,125.98558044433594
2010-01-21,120.78971862792969
2010-01-22,115.72142028808594
2010-01-25,116.36713409423828
2010-01-26,113.28865051269531
2010-01-27,113.75419616699219
2010-01-28,115.09822082519531
2010-01-29,111.66680145263672
2010-02-01,114.97809600830078
2010-02-02,117.83880615234375
2010-02-03,118.05655670166016
2010-02-04,113.13846588134766
2010-02-05,115.7514877319336
2010-02-08,113.45386505126953
2010-02-09,114.49752044677734
2010-02-10,115.353515625
2010-02-11,115.66888427734375
2010-02-12,115.5787582397461
2010-02-16,118.18421173095703
2010-02-17,118.0791244506836
2010-02-18,116.93030548095703
2010-02-19,117.26820373535156
2010-02-22,117.66617584228516
2010-02-23,117.65864562988281
2010-02-24,118.88247680664062
2010-02-25,117.46344757080078
2010-02-26,117.65904998779297
2010-03-01,117.80201721191406
2010-03-02,119.46514129638672
2010-03-03,118.69001770019531
2010-03-04,123.12251281738281
2010-03-05,125.80900573730469
2010-03-08,127.81074523925781
2010-03-09,127.06578063964844
2010-03-10,129.39108276367188
2010-03-11,130.57254028320312
2010-03-12,131.66375732421875
2010-03-15,130.58767700195312
2010-03-16,132.58938598632812
2010-03-17,132.9280548095703
2010-03-18,133.5375518798828
2010-03-19,133.87620544433594
2010-03-22,132.5668182373047
2010-03-23,131.56591796875
