Date,BA
2006-04-28,59.62663269042969
2006-05-01,59.919551849365234
2006-05-02,60.969932556152344
2006-05-03,61.35573196411133
2006-05-04,61.90590286254883
2006-05-05,63.213523864746094
2006-05-08,62.5847282409668
2006-05-09,62.87053298950195
2006-05-10,63.76674270629883
2006-05-11,63.24335861206055
2006-05-12,62.38301086425781
2006-05-15,61.558509826660156
2006-05-16,61.9456672668457
2006-05-17,60.060054779052734
2006-05-18,59.31442642211914
2006-05-19,60.66229248046875
2006-05-22,61.450950622558594
2006-05-23,61.04943084716797
2006-05-24,59.06345748901367
2006-05-25,59.50081253051758
2006-05-26,59.866455078125
2006-05-30,58.88422393798828
2006-05-31,59.68719482421875
2006-06-01,59.96681594848633
2006-06-02,60.081546783447266
2006-06-05,58.88422393798828
2006-06-06,57.8231086730957
2006-06-07,58.40385055541992
2006-06-08,58.21026611328125
2006-06-09,57.715572357177734
2006-06-12,55.837100982666016
2006-06-13,55.19186782836914
2006-06-14,58.79818344116211
2006-06-15,60.80568313598633
2006-06-16,61.32905960083008
2006-06-19,60.76981735229492
2006-06-20,60.83438491821289
2006-06-21,61.55132293701172
2006-06-22,60.26795196533203
2006-06-23,59.787574768066406
2006-06-26,60.146060943603516
2006-06-27,58.740840911865234
2006-06-28,59.249855041503906
2006-06-29,59.50798034667969
2006-06-30,58.72648620605469
2006-07-03,58.28914260864258
2006-07-05,57.47897720336914
2006-07-06,57.93781661987305
2006-07-07,57.34989547729492
2006-07-10,57.60801696777344
2006-07-11,58.525733947753906
2006-07-12,58.01671600341797
2006-07-13,57.0631217956543
2006-07-14,55.385433197021484
2006-07-17,56.604278564453125
2006-07-18,56.76200485229492
2006-07-19,58.998924255371094
2006-07-20,57.85178756713867
2006-07-21,56.69745635986328
2006-07-24,58.389522552490234
2006-07-25,60.04570770263672
2006-07-26,57.2853889465332
2006-07-27,56.432186126708984
2006-07-28,56.575599670410156
2006-07-31,55.5073356628418
2006-08-01,56.04502868652344
2006-08-02,56.36769485473633
2006-08-03,56.926910400390625
2006-08-04,56.99143981933594
2006-08-07,57.17786407470703
2006-08-08,56.03070831298828
2006-08-09,55.534095764160156
2006-08-10,54.84315872192383
2006-08-11,54.67042922973633
2006-08-14,54.260154724121094
2006-08-15,55.11666488647461
2006-08-16,56.73603820800781
2006-08-17,56.56330871582031
2006-08-18,55.865177154541016
2006-08-21,55.152652740478516
2006-08-22,55.382957458496094
2006-08-23,54.95832061767578
2006-08-24,54.152217864990234
2006-08-25,53.20938491821289
2006-08-28,53.77796173095703
2006-08-29,53.1014289855957
2006-08-30,53.99386978149414
2006-08-31,53.90751647949219
2006-09-01,54.28896713256836
2006-09-05,54.23857116699219
2006-09-06,53.576438903808594
2006-09-07,52.446468353271484
2006-09-08,52.39608383178711
2006-09-11,53.13021469116211
2006-09-12,53.44688034057617
2006-09-13,54.929508209228516
2006-09-14,53.98666763305664
2006-09-15,53.98666763305664
2006-09-18,54.13060760498047
2006-09-19,53.885929107666016
2006-09-20,54.8359489440918
2006-09-21,54.778377532958984
2006-09-22,55.598880767822266
2006-09-25,55.929931640625
2006-09-26,56.85838317871094
2006-09-27,57.15349578857422
2006-09-28,57.05992889404297
2006-09-29,56.75042724609375
2006-10-02,57.556514739990234
2006-10-03,58.85921096801758
2006-10-04,60.428226470947266
2006-10-05,60.18352508544922
2006-10-06,60.22669219970703
2006-10-09,59.48539733886719
2006-10-10,59.11112976074219
2006-10-11,58.75844192504883
2006-10-12,60.197933197021484
2006-10-13,59.298248291015625
2006-10-16,59.492584228515625
2006-10-17,59.22628402709961
2006-10-18,59.550174713134766
2006-10-19,59.312660217285156
2006-10-20,58.830413818359375
2006-10-23,59.593353271484375
2006-10-24,60.16190719604492
2006-10-25,58.197059631347656
2006-10-26,56.95915985107422
2006-10-27,57.39098358154297
2006-10-30,57.7364616394043
2006-10-31,57.47734832763672
2006-11-01,57.621299743652344
2006-11-02,57.002349853515625
2006-11-03,57.556514739990234
2006-11-06,57.923580169677734
2006-11-07,61.06880569458008
2006-11-08,61.71882629394531
2006-11-09,61.47323989868164
2006-11-10,61.84162902832031
2006-11-13,61.892189025878906
2006-11-14,61.928287506103516
2006-11-15,62.896183013916016
2006-11-16,64.07347106933594
2006-11-17,64.65855407714844
2006-11-20,64.36962127685547
2006-11-21,65.79969787597656
2006-11-22,65.07743072509766
2006-11-24,64.83909606933594
2006-11-27,63.10560989379883
2006-11-28,63.51732635498047
2006-11-29,64.20347595214844
2006-11-30,63.943450927734375
2006-12-01,64.68017578125
2006-12-04,64.70187377929688
2006-12-05,65.53247833251953
2006-12-06,65.60470581054688
2006-12-07,65.0124282836914
2006-12-08,65.09913635253906
2006-12-11,64.84629821777344
2006-12-12,65.22911071777344
2006-12-13,64.7163314819336
2006-12-14,64.95465850830078
2006-12-15,65.51077270507812
2006-12-18,64.68740844726562
2006-12-19,65.12799835205078
2006-12-20,65.07743072509766
2006-12-21,64.96187591552734
2006-12-22,64.10960388183594
2006-12-26,64.13127899169922
2006-12-27,64.19625854492188
2006-12-28,64.28291320800781
2006-12-29,64.1673583984375
2007-01-03,64.40572357177734
2007-01-04,64.66571807861328
2007-01-05,64.39128875732422
2007-01-08,64.23960876464844
2007-01-09,63.5606575012207
2007-01-10,64.47794342041016
2007-01-11,64.1673583984375
2007-01-12,63.654537200927734
2007-01-16,63.5606575012207
2007-01-17,64.1601333618164
2007-01-18,63.5606575012207
2007-01-19,64.01567840576172
2007-01-22,61.827186584472656
2007-01-23,63.098384857177734
2007-01-24,63.27175521850586
2007-01-25,62.231658935546875
2007-01-26,61.70438003540039
2007-01-29,61.754947662353516
2007-01-30,62.116085052490234
2007-01-31,64.68740844726562
2007-02-01,65.76360321044922
2007-02-02,65.04132843017578
2007-02-05,65.52523803710938
2007-02-06,65.71305847167969
2007-02-07,65.5100326538086
2007-02-08,64.90825653076172
2007-02-09,65.25626373291016
2007-02-12,64.67621612548828
2007-02-13,64.74146270751953
2007-02-14,65.2127456665039
2007-02-15,66.49609375
2007-02-16,65.93782806396484
2007-02-20,66.0030746459961
2007-02-21,65.95231628417969
2007-02-22,65.67680358886719
2007-02-23,65.45926666259766
2007-02-26,64.4804458618164
2007-02-27,63.226051330566406
2007-02-28,63.26956558227539
2007-03-01,63.69735336303711
2007-03-02,63.102813720703125
2007-03-05,63.09554672241211
2007-03-06,63.67560577392578
2007-03-07,64.32091522216797
2007-03-08,64.45140838623047
2007-03-09,64.90097045898438
2007-03-12,66.12635040283203
2007-03-13,64.85746765136719
2007-03-14,65.24174499511719
2007-03-15,66.01033020019531
2007-03-16,65.25626373291016
2007-03-19,65.48829650878906
2007-03-20,65.3722915649414
2007-03-21,65.8363037109375
2007-03-22,65.66954040527344
2007-03-23,65.9668197631836
2007-03-26,65.85806274414062
2007-03-27,65.63329315185547
2007-03-28,64.85746765136719
2007-03-29,65.0822525024414
2007-03-30,64.46595764160156
2007-04-02,64.40790557861328
2007-04-03,65.18377685546875
2007-04-04,65.4520034790039
2007-04-05,65.6187973022461
2007-04-09,65.27803039550781
2007-04-10,65.86531829833984
2007-04-11,65.2345199584961
2007-04-12,65.87256622314453
2007-04-13,66.0030746459961
2007-04-16,65.48101806640625
2007-04-17,65.58253479003906
2007-04-18,68.06951904296875
2007-04-19,67.42420959472656
2007-04-20,67.64175415039062
2007-04-23,67.8955078125
2007-04-24,67.91722869873047
2007-04-25,68.6568374633789
2007-04-26,68.34504699707031
2007-04-27,68.1710433959961
2007-04-30,67.43144989013672
2007-05-01,67.59822845458984
2007-05-02,68.03326416015625
2007-05-03,68.04778289794922
2007-05-04,67.873779296875
2007-05-07,68.56257629394531
2007-05-08,68.30879974365234
2007-05-09,68.46891784667969
2007-05-10,67.53736877441406
2007-05-11,67.97400665283203
2007-05-14,68.0904312133789
2007-05-15,68.65815734863281
2007-05-16,69.38587951660156
2007-05-17,70.44119262695312
2007-05-18,70.32473754882812
2007-05-21,70.52122497558594
2007-05-22,70.21556854248047
2007-05-23,69.5533218383789
2007-05-24,70.89966583251953
2007-05-25,71.50371551513672
2007-05-29,71.68568420410156
2007-05-30,73.17760467529297
2007-05-31,73.20671081542969
2007-06-01,72.65357971191406
2007-06-04,72.76277923583984
2007-06-05,72.4134521484375
2007-06-06,71.5328369140625
2007-06-07,70.4775619506836
2007-06-08,71.46006774902344
2007-06-11,70.9942626953125
2007-06-12,70.21556854248047
2007-06-13,71.6638412475586
2007-06-14,72.02772521972656
2007-06-15,71.43093872070312
2007-06-18,70.88511657714844
2007-06-19,70.53578186035156
2007-06-20,69.92445373535156
2007-06-21,70.73955535888672
2007-06-22,69.80801391601562
2007-06-25,69.5533218383789
2007-06-26,69.12390899658203
2007-06-27,68.88375854492188
2007-06-28,69.25491333007812
2007-06-29,69.98269653320312
2007-07-02,70.42662048339844
2007-07-03,71.06706237792969
2007-07-05,71.58377838134766
2007-07-06,71.96221923828125
2007-07-09,72.70455169677734
2007-07-10,72.95927429199219
2007-07-11,72.86465454101562
2007-07-12,73.3449935913086
2007-07-13,74.14554595947266
2007-07-16,74.28380584716797
2007-07-17,74.2692642211914
2007-07-18,74.10188293457031
2007-07-19,74.58220672607422
2007-07-20,75.58653259277344
2007-07-23,75.7175064086914
2007-07-24,75.54285430908203
2007-07-25,78.03910827636719
2007-07-26,75.47007751464844
2007-07-27,75.47737884521484
2007-07-30,76.80917358398438
2007-07-31,75.2735824584961
2007-08-01,76.0741195678711
2007-08-02,77.093017578125
2007-08-03,75.86307525634766
2007-08-06,75.93585968017578
2007-08-07,75.1207504272461
2007-08-08,75.01123046875
2007-08-09,71.78350830078125
2007-08-10,71.88574981689453
2007-08-13,73.06146240234375
2007-08-14,71.29426574707031
2007-08-15,69.7461166381836
2007-08-16,67.72332763671875
2007-08-17,70.05279541015625
2007-08-20,70.98753356933594
2007-08-21,70.79765319824219
2007-08-22,71.5571517944336
2007-08-23,70.64434051513672
2007-08-24,71.90766906738281
2007-08-27,71.95877838134766
2007-08-28,69.84835052490234
2007-08-29,70.76115417480469
2007-08-30,70.72466278076172
2007-08-31,70.61511993408203
2007-09-04,70.0455093383789
2007-09-05,69.98709869384766
2007-09-06,70.2499771118164
2007-09-07,69.25684356689453
2007-09-10,69.61469268798828
2007-09-11,71.1554946899414
2007-09-12,71.798095703125
2007-09-13,72.2581558227539
2007-09-14,72.55028533935547
2007-09-17,72.03181457519531
2007-09-18,71.90766906738281
2007-09-19,73.03954315185547
2007-09-20,73.93777465820312
2007-09-21,74.91629028320312
2007-09-24,75.25220489501953
2007-09-25,76.62507629394531
2007-09-26,76.27452850341797
2007-09-27,77.01207733154297
2007-09-28,76.66889190673828
2007-10-01,77.8810806274414
2007-10-02,77.35533142089844
2007-10-03,76.4717025756836
2007-10-04,76.31105041503906
2007-10-05,74.66800689697266
2007-10-08,73.8062973022461
2007-10-09,74.08379364013672
2007-10-10,72.0610122680664
2007-10-11,70.29380798339844
2007-10-12,70.60781860351562
2007-10-15,69.24954986572266
2007-10-16,70.06011962890625
2007-10-17,69.80451965332031
2007-10-18,70.79039001464844
2007-10-19,68.5704116821289
2007-10-22,69.32255554199219
2007-10-23,69.33718872070312
2007-10-24,68.83329772949219
2007-10-25,70.10395812988281
2007-10-26,70.1185531616211
2007-10-29,70.8268814086914
2007-10-30,71.0751724243164
2007-10-31,71.99529266357422
2007-11-01,70.54206848144531
2007-11-02,71.38919067382812
2007-11-05,71.54251098632812
2007-11-06,71.34537506103516
2007-11-07,71.00822448730469
2007-11-08,70.56118774414062
2007-11-09,69.04414367675781
2007-11-12,68.05474853515625
2007-11-13,68.67037200927734
2007-11-14,68.0034408569336
2007-11-15,66.94078063964844
2007-11-16,65.95140838623047
2007-11-19,64.69084167480469
2007-11-20,64.3904037475586
2007-11-21,64.06057739257812
2007-11-23,65.62162780761719
2007-11-26,65.90741729736328
2007-11-27,67.22660064697266
2007-11-28,68.60440826416016
2007-11-29,68.311279296875
2007-11-30,67.82022094726562
2007-12-03,67.27059173583984
2007-12-04,65.95140838623047
2007-12-05,66.47174072265625
2007-12-06,67.26325225830078
2007-12-07,68.2746353149414
2007-12-10,67.89353942871094
2007-12-11,65.00599670410156
2007-12-12,63.70146942138672
2007-12-13,64.89608001708984
2007-12-14,64.8008041381836
2007-12-17,64.05322265625
2007-12-18,63.88469696044922
2007-12-19,63.481651306152344
2007-12-20,63.89935302734375
2007-12-21,65.27717590332031
2007-12-24,65.97339630126953
2007-12-26,65.95874786376953
2007-12-27,65.13792419433594
2007-12-28,64.67620086669922
2007-12-31,64.09725189208984
2008-01-02,63.481651306152344
2008-01-03,63.7454833984375
2008-01-04,62.895328521728516
2008-01-07,60.73334884643555
2008-01-08,58.56402587890625
2008-01-09,58.84984588623047
2008-01-10,60.35955047607422
2008-01-11,59.011077880859375
2008-01-14,59.853885650634766
2008-01-15,57.0616340637207
2008-01-16,58.53471755981445
2008-01-17,58.278202056884766
2008-01-18,57.4573974609375
2008-01-22,56.87105941772461
2008-01-23,56.11623001098633
2008-01-24,56.88573455810547
2008-01-25,56.45331954956055
2008-01-28,56.87105941772461
2008-01-29,59.33354187011719
2008-01-30,60.73334884643555
2008-01-31,60.960540771484375
2008-02-01,60.65272521972656
2008-02-04,60.75530242919922
2008-02-05,59.868553161621094
2008-02-06,58.852195739746094
2008-02-07,58.73435974121094
2008-02-08,58.4250602722168
2008-02-11,59.75069046020508
2008-02-12,61.540340423583984
2008-02-13,62.954383850097656
2008-02-14,62.76292037963867
2008-02-15,62.73345184326172
2008-02-19,62.8734016418457
2008-02-20,61.86440658569336
2008-02-21,60.398807525634766
2008-02-22,61.15738296508789
2008-02-25,62.35048294067383
2008-02-26,62.28419494628906
2008-02-27,61.82759094238281
2008-02-28,62.453582763671875
2008-02-29,60.973270416259766
2008-03-03,59.41193389892578
2008-03-04,58.63863754272461
2008-03-05,59.44139099121094
2008-03-06,58.55760192871094
2008-03-07,56.41444396972656
2008-03-10,54.779476165771484
2008-03-11,54.05769729614258
2008-03-12,53.3580436706543
2008-03-13,54.632164001464844
2008-03-14,56.14195251464844
2008-03-17,55.59694290161133
2008-03-18,56.36289596557617
2008-03-19,54.094512939453125
2008-03-20,55.08879089355469
2008-03-24,56.1861572265625
2008-03-25,55.898921966552734
2008-03-26,56.1934928894043
2008-03-27,54.6616325378418
2008-03-28,54.10926818847656
2008-03-31,54.772098541259766
2008-04-01,55.88417434692383
2008-04-02,56.59855651855469
2008-04-03,56.075660705566406
2008-04-04,55.714813232421875
2008-04-07,55.221370697021484
2008-04-08,55.25080871582031
2008-04-09,57.88740921020508
2008-04-10,57.762210845947266
2008-04-11,56.60593032836914
2008-04-14,56.871070861816406
2008-04-15,55.751609802246094
2008-04-16,56.46598815917969
2008-04-17,56.642765045166016
2008-04-18,57.931610107421875
2008-04-21,58.24826431274414
2008-04-22,57.85795593261719
2008-04-23,60.457725524902344
2008-04-24,61.127933502197266
2008-04-25,62.483062744140625
2008-04-28,62.5861701965332
2008-04-29,62.99123764038086
2008-04-30,62.49776840209961
2008-05-01,62.902862548828125
2008-05-02,63.10905456542969
2008-05-05,63.278465270996094
2008-05-06,63.44784927368164
2008-05-07,62.559932708740234
2008-05-08,62.71533203125
2008-05-09,62.19739532470703
2008-05-12,62.74491500854492
2008-05-13,62.95210647583008
2008-05-14,63.4034538269043
2008-05-15,63.29989242553711
2008-05-16,63.018714904785156
2008-05-19,64.42451477050781
2008-05-20,62.996490478515625
2008-05-21,60.0738525390625
2008-05-22,60.23657989501953
2008-05-23,60.28840637207031
2008-05-27,61.316917419433594
2008-05-28,60.769351959228516
2008-05-29,60.75455856323242
2008-05-30,61.24291229248047
2008-06-02,60.044227600097656
2008-06-03,57.80229568481445
2008-06-04,57.728294372558594
2008-06-05,57.20292663574219
2008-06-06,54.13228225708008
2008-06-09,54.716819763183594
2008-06-10,54.5096435546875
2008-06-11,54.243282318115234
2008-06-12,54.84261703491211
2008-06-13,55.58253860473633
2008-06-16,55.508548736572266
2008-06-17,55.034976959228516
2008-06-18,55.23476791381836
2008-06-19,56.93655776977539
2008-06-20,56.10789108276367
2008-06-23,55.9302978515625
2008-06-24,55.338340759277344
2008-06-25,51.52778244018555
2008-06-26,50.4697151184082
2008-06-27,49.515220642089844
2008-06-30,48.627315521240234
2008-07-01,48.42753601074219
2008-07-02,47.28067398071289
2008-07-03,47.70241928100586
2008-07-07,47.56923294067383
2008-07-08,48.77531433105469
2008-07-09,48.531124114990234
2008-07-10,48.82709884643555
2008-07-11,46.8219108581543
2008-07-14,46.75532913208008
2008-07-15,47.265869140625
2008-07-16,48.523719787597656
2008-07-17,49.515220642089844
2008-07-18,50.41790771484375
2008-07-21,50.49189758300781
2008-07-22,51.24662399291992
2008-07-23,49.36723709106445
2008-07-24,46.26698684692383
2008-07-25,47.228878021240234
2008-07-28,46.126399993896484
2008-07-29,46.770118713378906
2008-07-30,47.22147750854492
2008-07-31,45.21630859375
2008-08-01,45.882225036621094
2008-08-04,45.40127944946289
2008-08-05,48.2425537109375
2008-08-06,48.689239501953125
2008-08-07,48.16067886352539
2008-08-08,50.52069091796875
2008-08-11,49.5975341796875
2008-08-12,49.08382034301758
2008-08-13,47.84052276611328
2008-08-14,48.220218658447266
2008-08-15,47.98198699951172
2008-08-18,47.37895584106445
2008-08-19,46.865264892578125
2008-08-20,47.05881881713867
2008-08-21,47.31196212768555
2008-08-22,48.800933837890625
2008-08-25,47.69908905029297
2008-08-26,47.24494934082031
2008-08-27,48.03410339355469
2008-08-28,49.38905715942383
2008-08-29,48.808380126953125
2008-09-02,49.03915786743164
2008-09-03,49.18806076049805
2008-09-04,46.92482376098633
2008-09-05,46.82059860229492
2008-09-08,47.5799674987793
2008-09-09,47.661869049072266
2008-09-10,45.942108154296875
2008-09-11,46.582359313964844
2008-09-12,47.125831604003906
2008-09-15,46.3441162109375
2008-09-16,45.94955062866211
2008-09-17,42.43559646606445
2008-09-18,43.261966705322266
2008-09-19,44.49037551879883
2008-09-22,43.78310012817383
2008-09-23,42.66638946533203
2008-09-24,42.70359420776367
2008-09-25,42.748260498046875
2008-09-26,43.418304443359375
2008-09-29,41.296531677246094
2008-09-30,42.6961555480957
2008-10-01,42.15267562866211
2008-10-02,39.889469146728516
2008-10-03,40.075565338134766
2008-10-06,38.18457794189453
2008-10-07,36.688175201416016
2008-10-08,35.51188278198242
2008-10-09,33.06253433227539
2008-10-10,31.119430541992188
2008-10-13,35.05031204223633
2008-10-14,33.55389404296875
2008-10-15,31.514013290405273
2008-10-16,33.345436096191406
2008-10-17,33.166751861572266
2008-10-20,34.774845123291016
2008-10-21,34.544044494628906
2008-10-22,31.945802688598633
2008-10-23,34.63339614868164
2008-10-24,33.68045425415039
2008-10-27,31.536340713500977
2008-10-28,36.412715911865234
2008-10-29,37.07530975341797
2008-10-30,37.74533462524414
2008-10-31,39.025856018066406
2008-11-03,39.34598159790039
2008-11-04,39.919227600097656
2008-11-05,37.16642379760742
2008-11-06,34.29363250732422
2008-11-07,34.938697814941406
2008-11-10,34.608680725097656
2008-11-11,32.980987548828125
2008-11-12,31.893396377563477
2008-11-13,32.37342834472656
2008-11-14,30.783267974853516
2008-11-17,30.888267517089844
2008-11-18,29.673133850097656
2008-11-19,28.112974166870117
2008-11-20,27.835451126098633
2008-11-21,29.688138961791992
2008-11-24,30.56573486328125
2008-11-25,30.138187408447266
2008-11-26,30.963279724121094
2008-11-28,31.975900650024414
2008-12-01,29.913169860839844
2008-12-02,30.528228759765625
2008-12-03,30.355710983276367
2008-12-04,29.395618438720703
2008-12-05,29.650634765625
2008-12-08,32.140899658203125
2008-12-09,30.61824607849121
2008-12-10,31.263309478759766
2008-12-11,30.205699920654297
2008-12-12,29.40311622619629
2008-12-15,29.05807876586914
2008-12-16,31.428335189819336
2008-12-17,30.768266677856445
2008-12-18,30.805774688720703
2008-12-19,30.933269500732422
2008-12-22,30.843265533447266
2008-12-23,30.115697860717773
2008-12-24,30.093189239501953
2008-12-26,30.400712966918945
2008-12-29,29.995670318603516
2008-12-30,30.940773010253906
2008-12-31,32.005889892578125
2009-01-02,33.94108200073242
2009-01-05,34.631168365478516
2009-01-06,34.73617935180664
2009-01-07,33.573543548583984
2009-01-08,33.59606170654297
2009-01-09,33.341033935546875
2009-01-12,32.80849075317383
2009-01-13,31.848365783691406
2009-01-14,30.903278350830078
2009-01-15,30.723255157470703
2009-01-16,31.848365783691406
2009-01-20,30.2731990814209
2009-01-21,31.705854415893555
2009-01-22,31.698352813720703
2009-01-23,31.48833656311035
2009-01-26,32.26091384887695
2009-01-27,32.41843032836914
2009-01-28,32.433441162109375
2009-01-29,30.535730361938477
2009-01-30,31.735870361328125
2009-02-02,30.603239059448242
2009-02-03,31.570850372314453
2009-02-04,31.798126220703125
2009-02-05,32.366371154785156
2009-02-06,32.517906188964844
2009-02-09,32.426963806152344
2009-02-10,30.464691162109375
2009-02-11,30.555620193481445
2009-02-12,30.19952392578125
2009-02-13,30.66925621032715
2009-02-17,29.116092681884766
2009-02-18,28.77515411376953
2009-02-19,28.464523315429688
2009-02-20,27.509899139404297
2009-02-23,26.108257293701172
2009-02-24,26.850736618041992
2009-02-25,25.69156265258789
2009-02-26,24.782386779785156
2009-02-27,23.820192337036133
2009-03-02,22.357942581176758
2009-03-03,22.24429702758789
2009-03-04,22.964059829711914
2009-03-05,22.26702880859375
2009-03-06,22.80495262145996
2009-03-09,23.486827850341797
2009-03-10,25.009679794311523
2009-03-11,25.2066707611084
2009-03-12,25.47941780090332
2009-03-13,25.30516815185547
2009-03-16,25.630950927734375
2009-03-17,26.093107223510742
2009-03-18,25.57034683227539
2009-03-19,25.14604949951172
2009-03-20,24.66116714477539
2009-03-23,26.89621353149414
2009-03-24,27.350791931152344
2009-03-25,28.078126907348633
2009-03-26,29.290348052978516
2009-03-27,28.4342041015625
2009-03-30,26.91136360168457
2009-03-31,26.956819534301758
2009-04-01,26.850736618041992
2009-04-02,28.184194564819336
2009-04-03,28.555438995361328
2009-04-06,28.91153335571289
2009-04-07,27.759920120239258
2009-04-08,27.934167861938477
2009-04-09,29.66160011291504
2009-04-13,28.14631462097168
2009-04-14,28.062973022460938
2009-04-15,28.464523315429688
2009-04-16,29.08579444885254
2009-04-17,29.032751083374023
2009-04-20,27.638690948486328
2009-04-21,27.767498016357422
2009-04-22,28.259958267211914
2009-04-23,28.73726463317871
2009-04-24,29.335813522338867
2009-04-27,29.904035568237305
2009-04-28,29.43429183959961
2009-04-29,30.7222843170166
2009-04-30,30.343473434448242
2009-05-01,31.22233009338379
2009-05-04,31.95724868774414
2009-05-05,32.692142486572266
2009-05-06,33.81684112548828
2009-05-07,33.304222106933594
2009-05-08,35.063926696777344
2009-05-11,34.21467208862305
2009-05-12,33.740318298339844
2009-05-13,32.8604736328125
2009-05-14,33.2353630065918
2009-05-15,32.89871597290039
2009-05-18,33.9468879699707
2009-05-19,34.13815689086914
2009-05-20,34.10755920410156
2009-05-21,33.120601654052734
2009-05-22,32.85282516479492
2009-05-26,33.786216735839844
2009-05-27,33.33481979370117
2009-05-28,33.908653259277344
2009-05-29,34.31413650512695
2009-06-01,36.49462890625
2009-06-02,37.642269134521484
2009-06-03,37.00723648071289
2009-06-04,38.69043731689453
2009-06-05,40.281822204589844
2009-06-08,40.419525146484375
2009-06-09,40.05229187011719
2009-06-10,40.01401901245117
2009-06-11,38.75927734375
2009-06-12,39.356048583984375
2009-06-15,37.88710021972656
2009-06-16,37.35917282104492
2009-06-17,37.144962310791016
2009-06-18,37.45863723754883
2009-06-19,37.060794830322266
2009-06-22,35.88257598876953
2009-06-23,33.564353942871094
2009-06-24,31.613386154174805
2009-06-25,32.53912353515625
2009-06-26,32.04182815551758
2009-06-29,32.63094711303711
2009-06-30,32.51617431640625
2009-07-01,32.30961227416992
2009-07-02,31.23849868774414
2009-07-06,31.031906127929688
2009-07-07,29.868976593017578
2009-07-08,30.25917625427246
2009-07-09,30.067913055419922
2009-07-10,30.335702896118164
2009-07-13,30.940109252929688
2009-07-14,30.917150497436523
2009-07-15,31.643978118896484
2009-07-16,32.17189407348633
2009-07-17,31.643978118896484
2009-07-20,32.28665542602539
2009-07-21,32.914031982421875
2009-07-22,32.133644104003906
2009-07-23,32.09539031982422
2009-07-24,32.41671371459961
2009-07-27,32.3172607421875
2009-07-28,33.090003967285156
2009-07-29,33.18181228637695
2009-07-30,33.08234786987305
2009-07-31,32.82986831665039
2009-08-03,33.50314712524414
2009-08-04,33.786216735839844
2009-08-05,34.010223388671875
2009-08-06,35.16116714477539
2009-08-07,36.06489944458008
2009-08-10,35.35426330566406
2009-08-11,35.060733795166016
2009-08-12,35.79454040527344
2009-08-13,36.01082992553711
2009-08-14,34.65907669067383
2009-08-17,34.11064910888672
2009-08-18,33.81711196899414
2009-08-19,33.61629104614258
2009-08-20,34.55865478515625
2009-08-21,35.431514739990234
2009-08-24,36.40477752685547
2009-08-25,37.269893646240234
2009-08-26,36.93775939941406
2009-08-27,40.0274772644043
2009-08-28,39.424983978271484
2009-08-31,38.366756439208984
2009-09-01,37.67156219482422
2009-09-02,37.385772705078125
2009-09-03,37.43210983276367
2009-09-04,37.965084075927734
2009-09-08,38.23543930053711
2009-09-09,39.03104782104492
2009-09-10,39.000144958496094
2009-09-11,39.66444396972656
2009-09-14,39.37092208862305
2009-09-15,40.220584869384766
2009-09-16,40.44459915161133
2009-09-17,40.846256256103516
2009-09-18,40.954402923583984
2009-09-21,40.83082580566406
2009-09-22,41.04710006713867
2009-09-23,40.45232009887695
2009-09-24,40.00430679321289
2009-09-25,39.79575729370117
2009-09-28,40.99302673339844
2009-09-29,42.1902961730957
2009-09-30,41.82724380493164
2009-10-01,40.25149154663086
2009-10-02,39.703067779541016
2009-10-05,40.3828010559082
2009-10-06,40.39052200317383
2009-10-07,40.00430679321289
2009-10-08,40.398250579833984
2009-10-09,40.69951248168945
2009-10-12,39.903892517089844
2009-10-13,40.089290618896484
2009-10-14,40.56046676635742
2009-10-15,39.98113250732422
2009-10-16,41.08572006225586
2009-10-19,41.28655242919922
2009-10-20,40.08155822753906
2009-10-21,39.1082878112793
2009-10-22,39.44815444946289
2009-10-23,38.53669357299805
2009-10-26,37.300804138183594
2009-10-27,36.88368606567383
2009-10-28,36.47429656982422
2009-10-29,37.70246887207031
2009-10-30,36.922325134277344
2009-11-02,37.28534698486328
2009-11-03,37.1540412902832
2009-11-04,37.45793151855469
2009-11-05,38.78263854980469
2009-11-06,38.71249771118164
2009-11-09,40.01382827758789
2009-11-10,39.21123123168945
2009-11-11,39.49174880981445
2009-11-12,39.18004608154297
2009-11-13,39.49174880981445
2009-11-16,40.894378662109375
2009-11-17,40.93333435058594
2009-11-18,40.535926818847656
2009-11-19,40.07616424560547
2009-11-20,40.28656768798828
2009-11-23,41.01124954223633
2009-11-24,40.4969596862793
2009-11-25,41.24502182006836
2009-11-27,40.87099838256836
2009-11-30,40.839820861816406
2009-12-01,41.86063766479492
2009-12-02,41.90736389160156
2009-12-03,41.89958190917969
2009-12-04,42.608699798583984
2009-12-07,43.497032165527344
2009-12-08,43.37234115600586
2009-12-09,43.22428512573242
2009-12-10,42.86583709716797
2009-12-11,43.325592041015625
2009-12-14,43.67625045776367
2009-12-15,43.3801383972168
2009-12-16,42.9593505859375
2009-12-17,42.44505310058594
2009-12-18,41.64243698120117
2009-12-21,42.31257629394531
2009-12-22,42.935970306396484
2009-12-23,42.82687759399414
2009-12-24,43.232078552246094
2009-12-28,42.96713638305664
2009-12-29,43.021690368652344
2009-12-30,42.82687759399414
2009-12-31,42.18010330200195
2010-01-04,43.77754592895508
2010-01-05,45.21135711669922
2010-01-06,46.58279800415039
2010-01-07,48.46855163574219
2010-01-08,48.00101852416992
2010-01-11,47.43217086791992
2010-01-12,47.08930587768555
