Date,VRT
2021-07-07,26.906980514526367
2021-07-08,27.066253662109375
2021-07-09,27.26534080505371
2021-07-12,27.305160522460938
2021-07-13,27.1259765625
2021-07-14,26.538663864135742
2021-07-15,26.36943817138672
2021-07-16,26.439119338989258
2021-07-19,26.508798599243164
2021-07-20,27.036388397216797
2021-07-21,27.53411293029785
2021-07-22,27.315114974975586
2021-07-23,27.61374855041504
2021-07-26,27.384794235229492
2021-07-27,27.544065475463867
2021-07-28,27.48434066772461
2021-07-29,28.001972198486328
2021-07-30,27.912384033203125
2021-08-02,27.603792190551758
2021-08-03,27.8725643157959
2021-08-04,27.49429702758789
2021-08-05,27.225521087646484
2021-08-06,27.13593292236328
2021-08-09,27.39474868774414
2021-08-10,26.906980514526367
2021-08-11,26.89702606201172
2021-08-12,27.335023880004883
2021-08-13,27.02643394470215
2021-08-16,26.79747772216797
2021-08-17,26.837297439575195
2021-08-18,26.827342987060547
2021-08-19,26.468982696533203
2021-08-20,26.956750869750977
2021-08-23,27.165794372558594
2021-08-24,27.39474868774414
2021-08-25,27.544065475463867
2021-08-26,27.773019790649414
2021-08-27,28.161245346069336
2021-08-30,28.420063018798828
2021-08-31,28.041791915893555
2021-09-01,28.23093032836914
2021-09-02,28.45987892150879
2021-09-03,28.06169891357422
2021-09-07,27.912384033203125
2021-09-08,25.871713638305664
2021-09-09,24.95589828491211
2021-09-10,24.418357849121094
2021-09-13,23.860904693603516
2021-09-14,23.532405853271484
2021-09-15,23.44281578063965
2021-09-16,23.890769958496094
2021-09-17,23.621994018554688
2021-09-20,23.75140953063965
2021-09-21,23.582178115844727
2021-09-22,23.890769958496094
2021-09-23,24.000267028808594
2021-09-24,23.721542358398438
2021-09-27,24.040082931518555
2021-09-28,23.572227478027344
2021-09-29,24.169496536254883
2021-09-30,23.980361938476562
2021-10-01,24.428312301635742
2021-10-04,23.65186309814453
2021-10-05,23.02472686767578
2021-10-06,22.96500015258789
2021-10-07,23.01477813720703
2021-10-08,22.327913284301758
2021-10-11,22.168643951416016
2021-10-12,21.611186981201172
2021-10-13,21.760513305664062
2021-10-14,22.755958557128906
2021-10-15,22.815685272216797
2021-10-18,23.114316940307617
2021-10-19,23.273591995239258
2021-10-20,23.363182067871094
2021-10-21,23.691680908203125
