Date,TSN
2010-08-11,11.764039039611816
2010-08-12,11.786152839660645
2010-08-13,11.992538452148438
2010-08-16,12.287376403808594
2010-08-17,11.91882610321045
2010-08-18,12.13995361328125
2010-08-19,12.132582664489746
2010-08-20,12.250521659851074
2010-08-23,12.22840404510498
2010-08-24,11.940940856933594
2010-08-25,11.933572769165039
2010-08-26,12.088356971740723
2010-08-27,12.243152618408203
2010-08-30,12.11754035949707
2010-08-31,12.102763175964355
2010-09-01,12.257927894592285
2010-09-02,11.851548194885254
2010-09-03,11.977156639099121
2010-09-07,12.095376014709473
2010-09-08,12.37614917755127
2010-09-09,12.575641632080078
2010-09-10,12.442647933959961
2010-09-13,12.67909049987793
2010-09-14,12.52392292022705
2010-09-15,12.634748458862305
2010-09-16,12.575641632080078
2010-09-17,11.71115779876709
2010-09-20,11.991931915283203
2010-09-21,11.61510181427002
2010-09-22,11.437774658203125
2010-09-23,11.622491836547852
2010-09-24,11.563384056091309
2010-09-27,11.24566650390625
2010-09-28,11.282611846923828
2010-09-29,11.393445014953613
2010-09-30,11.836769104003906
2010-10-01,12.014097213745117
2010-10-04,11.65204906463623
2010-10-05,11.918044090270996
2010-10-06,11.851548194885254
2010-10-07,12.021485328674316
2010-10-08,11.090506553649902
2010-10-11,10.964896202087402
2010-10-12,10.964896202087402
2010-10-13,11.134835243225098
2010-10-14,11.312165260314941
2010-10-15,11.349112510681152
2010-10-18,11.57816219329834
2010-10-19,11.356502532958984
2010-10-20,11.400835990905762
2010-10-21,11.548606872558594
2010-10-22,11.548606872558594
2010-10-25,11.629886627197266
2010-10-26,11.674215316772461
2010-10-27,11.61510181427002
2010-10-28,11.48949909210205
2010-10-29,11.48949909210205
2010-11-01,11.467333793640137
2010-11-02,11.282611846923828
2010-11-03,11.3638916015625
2010-11-04,11.386053085327148
2010-11-05,11.157007217407227
2010-11-08,11.482107162475586
2010-11-09,11.105281829833984
2010-11-10,11.282611846923828
2010-11-11,11.08311653137207
2010-11-12,11.075725555419922
2010-11-15,11.090506553649902
2010-11-16,11.260443687438965
2010-11-17,11.349112510681152
2010-11-18,11.5116605758667
2010-11-19,11.555994033813477
2010-11-22,12.2653169631958
2010-11-23,11.962377548217773
2010-11-24,12.080596923828125
2010-11-26,11.954985618591309
2010-11-29,11.992020606994629
2010-11-30,11.725370407104492
2010-12-01,12.22164249420166
2010-12-02,12.480889320373535
2010-12-03,12.517925262451172
2010-12-06,12.532736778259277
2010-12-07,12.732733726501465
2010-12-08,12.680878639221191
2010-12-09,12.858651161193848
2010-12-10,13.140115737915039
2010-12-13,12.673476219177246
2010-12-14,12.69569206237793
2010-12-15,12.554961204528809
2010-12-16,12.947532653808594
2010-12-17,12.725320816040039
2010-12-20,12.799392700195312
2010-12-21,12.969751358032227
2010-12-22,13.07345199584961
2010-12-23,12.940125465393066
2010-12-27,12.910503387451172
