Date,ESS
2023-12-15,223.13050842285156
2023-12-18,224.23272705078125
2023-12-19,223.94122314453125
2023-12-20,219.01315307617188
2023-12-21,220.55259704589844
2023-12-22,222.60215759277344
2023-12-26,225.1072235107422
2023-12-27,227.0292510986328
2023-12-28,230.23570251464844
2023-12-29,227.93739318847656
2024-01-02,229.711669921875
2024-01-03,223.15689086914062
2024-01-04,224.1314239501953
2024-01-05,223.9291534423828
2024-01-08,228.29591369628906
2024-01-09,227.8822479248047
2024-01-10,227.8822479248047
2024-01-11,228.06610107421875
2024-01-12,228.98541259765625
2024-01-16,228.70045471191406
2024-01-17,222.19161987304688
2024-01-18,219.5807342529297
2024-01-19,221.4193878173828
2024-01-22,222.6788787841797
2024-01-23,219.4980010986328
2024-01-24,215.728759765625
2024-01-25,215.0484619140625
2024-01-26,217.3376007080078
2024-01-29,217.78802490234375
2024-01-30,215.55406188964844
2024-01-31,214.45089721679688
2024-02-01,218.4315643310547
2024-02-02,216.97906494140625
2024-02-05,211.75730895996094
2024-02-06,214.17510986328125
2024-02-07,210.54379272460938
2024-02-08,210.8379364013672
2024-02-09,211.26083374023438
2024-02-12,212.16177368164062
2024-02-13,207.39047241210938
2024-02-14,208.92575073242188
2024-02-15,215.6919708251953
2024-02-16,216.38148498535156
2024-02-20,214.15670776367188
2024-02-21,216.25277709960938
2024-02-22,211.3987274169922
2024-02-23,210.8379364013672
2024-02-26,207.57435607910156
2024-02-27,209.3578338623047
2024-02-28,211.1045684814453
2024-02-29,212.73175048828125
2024-03-01,215.46214294433594
2024-03-04,223.9291534423828
2024-03-05,223.2120819091797
2024-03-06,223.12014770507812
2024-03-07,222.93626403808594
2024-03-08,225.63909912109375
2024-03-11,223.36834716796875
2024-03-12,221.2171630859375
2024-03-13,222.78915405273438
2024-03-14,217.99949645996094
2024-03-15,219.78302001953125
2024-03-18,218.4315643310547
2024-03-19,217.0801544189453
2024-03-20,221.28147888183594
2024-03-21,224.324462890625
2024-03-22,222.46743774414062
2024-03-25,220.20587158203125
2024-03-26,218.55108642578125
2024-03-27,224.2452392578125
2024-03-28,227.4035186767578
2024-04-01,222.6289520263672
2024-04-02,218.75547790527344
2024-04-03,220.6132354736328
2024-04-04,219.20130920410156
2024-04-05,220.7804412841797
2024-04-08,226.18663024902344
2024-04-09,231.84361267089844
2024-04-10,226.6603546142578
2024-04-11,226.88331604003906
2024-04-12,222.2759552001953
2024-04-15,218.8390350341797
2024-04-16,216.154541015625
2024-04-17,216.10804748535156
2024-04-18,217.33424377441406
2024-04-19,218.4488983154297
2024-04-22,222.8333282470703
2024-04-23,224.93260192871094
2024-04-24,230.12515258789062
2024-04-25,229.63284301757812
2024-04-26,229.36346435546875
2024-04-29,230.38523864746094
2024-04-30,228.7410888671875
2024-05-01,228.01654052734375
2024-05-02,232.03868103027344
2024-05-03,232.51243591308594
2024-05-06,237.32412719726562
2024-05-07,239.34910583496094
2024-05-08,236.40451049804688
2024-05-09,241.12330627441406
2024-05-10,240.5381317138672
2024-05-13,242.0336151123047
2024-05-14,246.13006591796875
2024-05-15,248.79598999023438
2024-05-16,245.88853454589844
2024-05-17,247.35623168945312
2024-05-20,244.68101501464844
2024-05-21,245.37765502929688
2024-05-22,244.244384765625
2024-05-23,239.6277618408203
2024-05-24,240.9561004638672
2024-05-28,237.17547607421875
2024-05-29,234.92755126953125
2024-05-30,237.4263153076172
2024-05-31,241.31838989257812
2024-06-03,242.09866333007812
2024-06-04,245.05258178710938
2024-06-05,249.01893615722656
2024-06-06,249.2418975830078
2024-06-07,249.00965881347656
2024-06-10,250.21717834472656
2024-06-11,246.75245666503906
2024-06-12,252.14002990722656
2024-06-13,255.6326904296875
2024-06-14,258.6980285644531
2024-06-17,261.2897033691406
2024-06-18,264.3550720214844
2024-06-20,260.16571044921875
2024-06-21,258.43798828125
2024-06-24,259.3390197753906
2024-06-25,256.0228576660156
2024-06-26,253.8027801513672
2024-06-27,253.94210815429688
2024-06-28,255.13246154785156
2024-07-01,255.71356201171875
2024-07-02,255.8729248046875
2024-07-03,252.69549560546875
2024-07-05,255.16993713378906
2024-07-08,255.97605895996094
2024-07-09,258.66607666015625
2024-07-10,259.05035400390625
