Date,WEC
2008-08-19,13.00741195678711
2008-08-20,12.956995964050293
2008-08-21,12.945785522460938
2008-08-22,13.00741195678711
2008-08-25,12.867362022399902
2008-08-26,12.951396942138672
2008-08-27,13.010209083557129
2008-08-28,13.147455215454102
2008-08-29,13.09984302520752
2008-09-02,12.973801612854004
2008-09-03,12.794543266296387
2008-09-04,12.693711280822754
2008-09-05,12.662900924682617
2008-09-08,12.926186561584473
2008-09-09,12.615286827087402
2008-09-10,12.475242614746094
2008-09-11,12.573271751403809
2008-09-12,12.825353622436523
2008-09-15,12.520051956176758
2008-09-16,12.68810749053955
2008-09-17,12.391207695007324
2008-09-18,12.520051956176758
2008-09-19,12.550860404968262
2008-09-22,12.570469856262207
2008-09-23,12.29878044128418
2008-09-24,12.343599319458008
2008-09-25,12.758131980895996
2008-09-26,12.797348022460938
2008-09-29,12.693711280822754
2008-09-30,12.576066970825195
2008-10-01,12.746927261352539
2008-10-02,12.707711219787598
2008-10-03,12.497641563415527
2008-10-06,12.133529663085938
2008-10-07,11.819825172424316
2008-10-08,11.685379028320312
2008-10-09,11.057979583740234
2008-10-10,10.649048805236816
2008-10-13,11.584549903869629
2008-10-14,11.088791847229004
2008-10-15,10.531405448913574
2008-10-16,10.735877990722656
2008-10-17,10.839509963989258
2008-10-20,11.489317893981934
2008-10-21,11.282051086425781
2008-10-22,11.060782432556152
2008-10-23,11.30726432800293
2008-10-24,11.049579620361328
2008-10-27,10.685462951660156
2008-10-28,11.643369674682617
2008-10-29,11.777813911437988
2008-10-30,12.267969131469727
2008-10-31,12.183940887451172
2008-11-03,11.999086380004883
2008-11-04,11.954268455505371
2008-11-05,11.741403579711914
2008-11-06,11.198025703430176
2008-11-07,12.027097702026367
2008-11-10,11.517326354980469
2008-11-11,11.57054615020752
2008-11-12,11.226587295532227
2008-11-13,11.90323257446289
2008-11-14,11.889131546020508
2008-11-17,11.951155662536621
2008-11-18,11.928598403930664
2008-11-19,11.669222831726074
2008-11-20,11.178657531738281
2008-11-21,11.635393142700195
2008-11-24,12.041375160217285
2008-11-25,12.114683151245117
2008-11-26,12.052656173706055
2008-11-28,12.252828598022461
2008-12-01,11.680502891540527
2008-12-02,11.7340669631958
2008-12-03,12.137236595153809
2008-12-04,11.660764694213867
2008-12-05,11.807369232177734
2008-12-08,11.51698112487793
2008-12-09,11.553628921508789
2008-12-10,11.736889839172363
2008-12-11,11.612838745117188
2008-12-12,11.79045581817627
2008-12-15,11.897586822509766
2008-12-16,12.111856460571289
2008-12-17,11.528253555297852
2008-12-18,11.587459564208984
2008-12-19,11.686139106750488
2008-12-22,11.7340669631958
2008-12-23,11.607197761535645
2008-12-24,11.635393142700195
2008-12-26,11.756622314453125
2008-12-29,11.748163223266602
2008-12-30,11.700236320495605
2008-12-31,11.835561752319336
2009-01-02,11.993447303771973
2009-01-05,11.87503719329834
2009-01-06,11.8242826461792
2009-01-07,11.891949653625488
2009-01-08,12.171064376831055
2009-01-09,12.061107635498047
2009-01-12,12.128777503967285
2009-01-13,11.928598403930664
2009-01-14,11.69741439819336
2009-01-15,11.804551124572754
2009-01-16,12.069571495056152
2009-01-20,11.8242826461792
2009-01-21,12.0272798538208
2009-01-22,12.154147148132324
2009-01-23,12.396607398986816
2009-01-26,12.72365665435791
2009-01-27,12.949195861816406
2009-01-28,12.842065811157227
2009-01-29,12.802591323852539
2009-01-30,12.56859302520752
2009-02-02,12.703916549682617
2009-02-03,12.743390083312988
2009-02-04,12.794134140014648
2009-02-05,12.681365966796875
2009-02-06,12.650348663330078
2009-02-09,12.509385108947754
2009-02-10,12.185163497924805
2009-02-11,12.298257827758789
2009-02-12,12.141965866088867
2009-02-13,12.389181137084961
2009-02-17,12.045355796813965
2009-02-18,11.977158546447754
2009-02-19,12.011258125305176
2009-02-20,11.997053146362305
2009-02-23,11.818031311035156
2009-02-24,11.854968070983887
2009-02-25,11.778250694274902
2009-02-26,11.636174201965332
2009-02-27,11.315074920654297
2009-03-02,10.971248626708984
2009-03-03,10.613213539123535
2009-03-04,10.763814926147461
2009-03-05,10.479662895202637
2009-03-06,10.6757230758667
2009-03-09,10.38588809967041
2009-03-10,10.442715644836426
2009-03-11,10.468292236328125
2009-03-12,10.533649444580078
2009-03-13,10.809276580810547
2009-03-16,10.860424995422363
2009-03-17,10.886001586914062
2009-03-18,11.263927459716797
2009-03-19,11.303711891174316
2009-03-20,11.349173545837402
2009-03-23,11.772568702697754
2009-03-24,11.468521118164062
2009-03-25,11.40884780883789
2009-03-26,11.468521118164062
2009-03-27,11.610600471496582
2009-03-30,11.5594482421875
2009-03-31,11.698688507080078
2009-04-01,11.752676010131836
2009-04-02,11.698688507080078
2009-04-03,11.746993064880371
2009-04-06,11.658903121948242
2009-04-07,11.704371452331543
2009-04-08,11.800982475280762
2009-04-09,11.56229019165039
2009-04-13,11.499780654907227
2009-04-14,11.238353729248047
2009-04-15,11.400324821472168
2009-04-16,11.41168212890625
2009-04-17,11.346333503723145
2009-04-20,11.266769409179688
2009-04-21,11.40884780883789
2009-04-22,11.292340278625488
2009-04-23,11.315074920654297
2009-04-24,11.209942817687988
2009-04-27,11.332127571105957
2009-04-28,11.252562522888184
2009-04-29,11.423056602478027
2009-04-30,11.354859352111816
2009-05-01,11.440099716186523
2009-05-04,11.482728958129883
2009-05-05,11.49693489074707
2009-05-06,11.195730209350586
2009-05-07,11.201412200927734
2009-05-08,11.050809860229492
2009-05-11,11.099112510681152
2009-05-12,11.08994197845459
2009-05-13,10.949495315551758
2009-05-14,10.863505363464355
2009-05-15,10.685792922973633
2009-05-18,10.642793655395508
2009-05-19,10.860637664794922
2009-05-20,10.648527145385742
2009-05-21,10.591198921203613
2009-05-22,10.642793655395508
2009-05-26,10.854905128479004
2009-05-27,10.854905128479004
2009-05-28,11.178800582885742
2009-05-29,11.310654640197754
2009-06-01,11.63455581665039
2009-06-02,11.59156322479248
2009-06-03,11.568626403808594
2009-06-04,11.62022590637207
2009-06-05,11.666083335876465
2009-06-08,11.577221870422363
2009-06-09,11.302056312561035
2009-06-10,11.359384536743164
2009-06-11,11.59156322479248
2009-06-12,11.780738830566406
2009-06-15,11.522767066955566
2009-06-16,11.474039077758789
2009-06-17,11.55142593383789
2009-06-18,11.617352485656738
2009-06-19,11.531365394592285
2009-06-22,11.597285270690918
2009-06-23,11.376577377319336
2009-06-24,11.50269889831543
2009-06-25,11.69188404083252
2009-06-26,11.663215637207031
2009-06-29,11.803668022155762
2009-06-30,11.668950080871582
2009-07-01,11.892523765563965
2009-07-02,11.565760612487793
2009-07-06,11.858128547668457
2009-07-07,11.714812278747559
2009-07-08,11.746344566345215
2009-07-09,11.714812278747559
2009-07-10,11.663215637207031
2009-07-13,11.729143142700195
2009-07-14,11.803668022155762
2009-07-15,11.935521125793457
2009-07-16,11.878190994262695
2009-07-17,11.78360652923584
2009-07-20,11.838066101074219
2009-07-21,11.952719688415527
2009-07-22,11.94124984741211
2009-07-23,12.282350540161133
2009-07-24,12.411334991455078
2009-07-27,12.42280101776123
2009-07-28,12.250818252563477
2009-07-29,12.256553649902344
2009-07-30,12.425667762756348
2009-07-31,12.316750526428223
2009-08-03,12.471532821655273
2009-08-04,12.448603630065918
2009-08-05,12.414206504821777
2009-08-06,12.640645980834961
2009-08-07,12.755297660827637
2009-08-10,12.867088317871094
2009-08-11,12.869956970214844
2009-08-12,12.941577911376953
2009-08-13,12.938693046569824
2009-08-14,12.950237274169922
2009-08-17,12.927140235900879
2009-08-18,12.811613082885742
2009-08-19,12.94446849822998
2009-08-20,13.019561767578125
2009-08-21,13.250614166259766
2009-08-24,13.181286811828613
2009-08-25,13.221720695495605
2009-08-26,13.351692199707031
2009-08-27,13.360353469848633
2009-08-28,13.259269714355469
2009-08-31,13.13219165802002
2009-09-01,13.025331497192383
