Date,T
2006-05-18,4.614482879638672
2006-05-19,4.715202331542969
2006-05-22,4.707739353179932
2006-05-23,4.709603309631348
2006-05-24,4.748773574829102
2006-05-25,4.793538570404053
2006-05-26,4.892394542694092
2006-05-30,4.8196539878845215
2006-05-31,4.8606858253479
2006-06-01,5.019227027893066
2006-06-02,4.985653400421143
2006-06-05,4.961406707763672
2006-06-06,4.985653400421143
2006-06-07,4.959541320800781
2006-06-08,4.957674980163574
2006-06-09,4.965136528015137
2006-06-12,4.972597122192383
2006-06-13,5.0397443771362305
2006-06-14,5.067721843719482
2006-06-15,5.172173500061035
2006-06-16,5.183365345001221
2006-06-19,5.192689895629883
2006-06-20,5.144197463989258
2006-06-21,5.097563743591309
2006-06-22,5.090105056762695
2006-06-23,5.105024814605713
2006-06-26,5.097563743591309
