Date,AIG
2006-09-13,788.3705444335938
2006-09-14,789.337158203125
2006-09-15,794.0492553710938
2006-09-18,791.9954833984375
2006-09-19,792.478759765625
2006-09-20,792.3582153320312
2006-09-21,790.0623168945312
2006-09-22,785.9541015625
2006-09-25,797.4325561523438
2006-09-26,803.2321166992188
2006-09-27,800.9364013671875
2006-09-28,800.3322143554688
2006-09-29,800.57373046875
2006-10-02,801.0570068359375
2006-10-03,805.7691040039062
2006-10-04,811.3269653320312
2006-10-05,812.4143676757812
2006-10-06,809.75634765625
2006-10-09,807.2189331054688
2006-10-10,807.702392578125
2006-10-11,809.8770141601562
2006-10-12,813.7439575195312
2006-10-13,812.7770385742188
2006-10-16,814.1061401367188
2006-10-17,812.0520629882812
2006-10-18,809.75634765625
2006-10-19,804.8026123046875
2006-10-20,803.2321166992188
2006-10-23,807.581787109375
2006-10-24,805.8897705078125
2006-10-25,807.4608764648438
2006-10-26,818.93896484375
2006-10-27,814.2269897460938
2006-10-30,814.2269897460938
2006-10-31,811.568603515625
2006-11-01,806.7359619140625
