Date,CRM
2019-11-20,161.8241424560547
2019-11-21,160.5232696533203
2019-11-22,160.4542694091797
2019-11-25,159.37017822265625
2019-11-26,160.1881561279297
2019-11-27,159.17308044433594
2019-11-29,160.5330810546875
2019-12-02,158.6704559326172
2019-12-03,159.2322235107422
2019-12-04,154.16656494140625
2019-12-05,155.93067932128906
2019-12-06,155.72372436523438
2019-12-09,155.20140075683594
2019-12-10,154.1370086669922
2019-12-11,154.12718200683594
2019-12-12,156.2953338623047
2019-12-13,158.79856872558594
2019-12-16,159.61660766601562
2019-12-17,159.2913360595703
2019-12-18,159.1435089111328
2019-12-19,160.9667510986328
2019-12-20,162.16909790039062
2019-12-23,161.37081909179688
2019-12-24,160.88790893554688
2019-12-26,162.129638671875
2019-12-27,162.59288024902344
2019-12-30,160.08963012695312
2019-12-31,160.28672790527344
2020-01-02,164.57376098632812
2020-01-03,163.76564025878906
2020-01-06,170.94029235839844
2020-01-07,173.45343017578125
2020-01-08,174.76417541503906
2020-01-09,177.0013427734375
2020-01-10,177.59266662597656
2020-01-13,181.18983459472656
2020-01-14,179.48484802246094
2020-01-15,178.44021606445312
2020-01-16,180.04661560058594
2020-01-17,179.59326171875
2020-01-21,182.5893096923828
2020-01-22,180.10577392578125
2020-01-23,181.3179473876953
2020-01-24,179.4750213623047
2020-01-27,178.0952911376953
2020-01-28,180.20431518554688
2020-01-29,179.13992309570312
2020-01-30,182.98348999023438
2020-01-31,179.67210388183594
2020-02-03,182.7371063232422
2020-02-04,185.61488342285156
2020-02-05,182.8061065673828
2020-02-06,184.02816772460938
2020-02-07,183.03277587890625
2020-02-10,186.3835906982422
2020-02-11,186.37374877929688
2020-02-12,186.7186737060547
2020-02-13,185.91055297851562
2020-02-14,187.2015838623047
2020-02-18,188.3250732421875
2020-02-19,190.0792999267578
2020-02-20,190.56222534179688
2020-02-21,186.75807189941406
2020-02-24,183.2495880126953
2020-02-25,178.6471710205078
2020-02-26,176.2819061279297
2020-02-27,169.65911865234375
2020-02-28,167.93446350097656
2020-03-02,174.20240783691406
2020-03-03,166.91934204101562
2020-03-04,173.1479034423828
2020-03-05,167.14602661132812
2020-03-06,161.70590209960938
2020-03-09,149.02212524414062
2020-03-10,159.00555419921875
2020-03-11,152.33348083496094
2020-03-12,138.55577087402344
2020-03-13,145.64173889160156
2020-03-16,122.50148010253906
2020-03-17,133.46060180664062
2020-03-18,130.32659912109375
2020-03-19,137.44212341308594
2020-03-20,137.33370971679688
2020-03-23,138.48680114746094
2020-03-24,151.4169464111328
2020-03-25,144.93215942382812
2020-03-26,152.49118041992188
2020-03-27,143.88746643066406
2020-03-30,147.6818084716797
2020-03-31,141.89671325683594
2020-04-01,132.12026977539062
2020-04-02,132.3765106201172
2020-04-03,132.36663818359375
2020-04-06,145.41506958007812
2020-04-07,142.97096252441406
2020-04-08,148.9333953857422
2020-04-09,152.31378173828125
2020-04-13,150.29345703125
2020-04-14,155.4280548095703
2020-04-15,153.37815856933594
2020-04-16,154.7874755859375
2020-04-17,160.2670135498047
2020-04-20,160.4049835205078
2020-04-21,148.38153076171875
2020-04-22,151.9097137451172
2020-04-23,149.5247344970703
2020-04-24,151.7520294189453
2020-04-27,155.34921264648438
2020-04-28,152.22506713867188
2020-04-29,158.10870361328125
2020-04-30,159.60671997070312
