Date,BKNG
2006-06-09,1.2372859716415405
2006-06-12,1.1508997678756714
2006-06-13,1.1622871160507202
2006-06-14,1.1638576984405518
2006-06-15,1.2011609077453613
2006-06-16,1.1819204092025757
2006-06-19,1.1599311828613281
2006-06-20,1.1732815504074097
2006-06-21,1.1862397193908691
2006-06-22,1.1830981969833374
2006-06-23,1.1776007413864136
2006-06-26,1.2019461393356323
2006-06-27,1.1607164144515991
2006-06-28,1.1485438346862793
2006-06-29,1.1776007413864136
2006-06-30,1.1724963188171387
2006-07-03,1.1964489221572876
2006-07-05,1.1587530374526978
2006-07-06,1.1493290662765503
2006-07-07,1.1316591501235962
2006-07-10,1.1249839067459106
2006-07-11,1.1316591501235962
2006-07-12,1.1120258569717407
2006-07-13,1.0645136833190918
2006-07-14,1.0327078104019165
2006-07-17,1.0307444334030151
2006-07-18,1.0358490943908691
2006-07-19,1.0806128978729248
2006-07-20,1.0460584163665771
2006-07-21,1.0279958248138428
2006-07-24,1.0637283325195312
2006-07-25,1.0543042421340942
2006-07-26,1.0440949201583862
2006-07-27,1.0362416505813599
2006-07-28,1.064120888710022
2006-07-31,1.0554823875427246
2006-08-01,1.0213204622268677
2006-08-02,1.0173938274383545
2006-08-03,1.0433094501495361
2006-08-04,1.0370270013809204
2006-08-07,1.0370270013809204
2006-08-08,1.2113702297210693
2006-08-09,1.234144687652588
2006-08-10,1.2156893014907837
2006-08-11,1.2141185998916626
2006-08-14,1.2423906326293945
2006-08-15,1.2738038301467896
2006-08-16,1.2565265893936157
2006-08-17,1.2938296794891357
2006-08-18,1.2895102500915527
2006-08-21,1.2930443286895752
2006-08-22,1.3012902736663818
2006-08-23,1.297363519668579
2006-08-24,1.2789084911346436
2006-08-25,1.2942222356796265
2006-08-28,1.2922589778900146
2006-08-29,1.3252428770065308
2006-08-30,1.2820498943328857
2006-08-31,1.3114995956420898
2006-09-01,1.301682949066162
2006-09-05,1.3413422107696533
2006-09-06,1.2121552228927612
2006-09-07,1.2117629051208496
2006-09-08,1.2172602415084839
2006-09-11,1.2266840934753418
2006-09-12,1.2345372438430786
2006-09-13,1.2455320358276367
2006-09-14,1.2561339139938354
2006-09-15,1.2361078262329102
2006-09-18,1.2137261629104614
2006-09-19,1.2192233800888062
2006-09-20,1.2400346994400024
2006-09-21,1.321316123008728
2006-09-22,1.3876763582229614
2006-09-25,1.4186968803405762
2006-09-26,1.435189127922058
2006-09-27,1.4395081996917725
2006-09-28,1.4355814456939697
2006-09-29,1.4446128606796265
2006-10-02,1.443042278289795
2006-10-03,1.4685654640197754
2006-10-04,1.5042978525161743
2006-10-05,1.5274651050567627
2006-10-06,1.5078320503234863
2006-10-09,1.5361037254333496
2006-10-10,1.5482765436172485
2006-10-11,1.5419936180114746
2006-10-12,1.5836161375045776
2006-10-13,1.6032493114471436
2006-10-16,1.6134586334228516
2006-10-17,1.600108027458191
2006-10-18,1.5706583261489868
2006-10-19,1.6134586334228516
2006-10-20,1.5961815118789673
2006-10-23,1.6056054830551147
2006-10-24,1.6095322370529175
2006-10-25,1.610317349433899
2006-10-26,1.5961815118789673
2006-10-27,1.579689621925354
2006-10-30,1.571836233139038
2006-10-31,1.582045555114746
2006-11-01,1.5914692878723145
2006-11-02,1.5592707395553589
2006-11-03,1.5588784217834473
2006-11-06,1.5698728561401367
2006-11-07,1.5761555433273315
2006-11-08,1.58636474609375
2006-11-09,1.5639828443527222
2006-11-10,1.5946108102798462
2006-11-13,1.6236680746078491
2006-11-14,1.6063905954360962
2006-11-15,1.5777263641357422
2006-11-16,1.5647681951522827
2006-11-17,1.5612341165542603
2006-11-20,1.551810383796692
2006-11-21,1.5663390159606934
2006-11-22,1.568695306777954
2006-11-24,1.5215750932693481
2006-11-27,1.5286431312561035
2006-11-28,1.5294283628463745
2006-11-29,1.5726215839385986
2006-11-30,1.550632357597351
2006-12-01,1.5364964008331299
2006-12-04,1.5828306674957275
2006-12-05,1.5400303602218628
2006-12-06,1.566731333732605
2006-12-07,1.5773332118988037
2006-12-08,1.6020712852478027
2006-12-11,1.6205265522003174
2006-12-12,1.6436939239501953
2006-12-13,1.6326993703842163
2006-12-14,1.64919114112854
2006-12-15,1.6444792747497559
2006-12-18,1.6429084539413452
2006-12-19,1.6342699527740479
2006-12-20,1.6829602718353271
2006-12-21,1.6719655990600586
2006-12-22,1.6794264316558838
2006-12-26,1.6912063360214233
2006-12-27,1.726546049118042
2006-12-28,1.7198705673217773
2006-12-29,1.7124102115631104
2007-01-03,1.726546049118042
2007-01-04,1.745001196861267
2007-01-05,1.7226194143295288
2007-01-08,1.7182999849319458
2007-01-09,1.7300797700881958
2007-01-10,1.7607077360153198
2007-01-11,1.7532473802566528
2007-01-12,1.7473572492599487
2007-01-16,1.7493205070495605
2007-01-17,1.728901982307434
2007-01-18,1.6943473815917969
2007-01-19,1.688064694404602
2007-01-22,1.6782482862472534
2007-01-23,1.6774628162384033
2007-01-24,1.6919916868209839
2007-01-25,1.6641123294830322
2007-01-26,1.6605782508850098
2007-01-29,1.6715731620788574
2007-01-30,1.6766777038574219
2007-01-31,1.6735361814498901
2007-02-01,1.695132851600647
2007-02-02,1.7281166315078735
2007-02-05,1.7497133016586304
2007-02-06,1.750498652458191
2007-02-07,1.7921210527420044
2007-02-08,1.7669904232025146
2007-02-09,1.790157675743103
2007-02-12,1.8035085201263428
2007-02-13,1.994735836982727
2007-02-14,2.0029819011688232
2007-02-15,1.995521068572998
2007-02-16,2.0367507934570312
2007-02-20,2.100755453109741
2007-02-21,2.126671314239502
2007-02-22,2.1054677963256836
2007-02-23,2.1203885078430176
2007-02-26,2.110964775085449
2007-02-27,2.0528507232666016
2007-02-28,2.057955265045166
2007-03-01,2.087405204772949
2007-03-02,2.039107084274292
2007-03-05,2.0151546001434326
2007-03-06,2.0426409244537354
2007-03-07,2.0477454662323
2007-03-08,2.0736615657806396
2007-03-09,2.052457332611084
2007-03-12,2.076802968978882
2007-03-13,2.015939712524414
2007-03-14,2.032824754714966
2007-03-15,2.0285048484802246
2007-03-16,2.030468463897705
2007-03-19,2.0548131465911865
2007-03-20,2.094865322113037
2007-03-21,2.119603395462036
2007-03-22,2.1698644161224365
2007-03-23,2.128241777420044
2007-03-26,2.105074405670166
2007-03-27,2.078766107559204
2007-03-28,2.0583481788635254
2007-03-29,2.0650229454040527
2007-03-30,2.0913312435150146
2007-04-02,2.141592264175415
2007-04-03,2.134131669998169
2007-04-04,2.1364877223968506
2007-04-05,2.141592264175415
2007-04-09,2.128634452819824
2007-04-10,2.1553359031677246
2007-04-11,2.170257091522217
2007-04-12,2.1624040603637695
2007-04-13,2.182037115097046
2007-04-16,2.2107014656066895
2007-04-17,2.2279787063598633
2007-04-18,2.205596685409546
2007-04-19,2.1376657485961914
2007-04-20,2.135702133178711
2007-04-23,2.132560968399048
2007-04-24,2.14866042137146
2007-04-25,2.17496919631958
2007-04-26,2.242114305496216
2007-04-27,2.238187789916992
2007-04-30,2.1847851276397705
2007-05-01,2.223266839981079
2007-05-02,2.216984272003174
2007-05-03,2.2578206062316895
2007-05-04,2.448655843734741
2007-05-07,2.4557242393493652
2007-05-08,2.5150163173675537
2007-05-09,2.2884490489959717
2007-05-10,2.2193403244018555
2007-05-11,2.2283716201782227
2007-05-14,2.189497709274292
2007-05-15,2.144341230392456
2007-05-16,2.1682939529418945
2007-05-17,2.2515389919281006
2007-05-18,2.390934467315674
2007-05-21,2.3669819831848145
2007-05-22,2.3980023860931396
2007-05-23,2.4148871898651123
2007-05-24,2.3438148498535156
2007-05-25,2.3701231479644775
2007-05-29,2.392897844314575
2007-05-30,2.3724794387817383
2007-05-31,2.428237199783325
2007-06-01,2.417635679244995
2007-06-04,2.443551778793335
2007-06-05,2.4227404594421387
2007-06-06,2.396824598312378
2007-06-07,2.329678773880005
2007-06-08,2.3288936614990234
2007-06-11,2.3669819831848145
2007-06-12,2.4109604358673096
2007-06-13,2.4223477840423584
2007-06-14,2.4749646186828613
2007-06-15,2.550356149673462
2007-06-18,2.5205137729644775
2007-06-19,2.6080780029296875
2007-06-20,2.5798065662384033
2007-06-21,2.58569598197937
2007-06-22,2.5464296340942383
2007-06-25,2.532686233520508
2007-06-26,2.5193357467651367
2007-06-27,2.5468220710754395
2007-06-28,2.523655414581299
2007-06-29,2.69917631149292
2007-07-02,2.6822915077209473
2007-07-03,2.6724748611450195
2007-07-05,2.7219502925872803
2007-07-06,2.781243085861206
2007-07-09,2.7584686279296875
2007-07-10,2.6489150524139404
2007-07-11,2.6901447772979736
2007-07-12,2.697605609893799
2007-07-13,2.7207725048065186
2007-07-16,2.6689412593841553
2007-07-17,2.66148042678833
2007-07-18,2.6901447772979736
2007-07-19,2.749044418334961
2007-07-20,2.775352716445923
2007-07-23,2.690930128097534
2007-07-24,2.633993625640869
2007-07-25,2.624962329864502
2007-07-26,2.547607660293579
2007-07-27,2.471430778503418
2007-07-30,2.5452513694763184
2007-07-31,2.505199909210205
2007-08-01,2.445122003555298
2007-08-02,2.516979932785034
2007-08-03,2.417243003845215
2007-08-06,2.423525810241699
2007-08-07,2.5558533668518066
2007-08-08,3.1240389347076416
2007-08-09,2.9834649562835693
2007-08-10,3.016448974609375
2007-08-13,3.0490400791168213
2007-08-14,2.8872623443603516
2007-08-15,2.959512948989868
2007-08-16,2.842891216278076
2007-08-17,2.8786239624023438
2007-08-20,2.9775755405426025
2007-08-21,3.031370162963867
2007-08-22,3.108725070953369
2007-08-23,3.179797649383545
2007-08-24,3.196289539337158
2007-08-27,3.1762638092041016
2007-08-28,3.0085957050323486
2007-08-29,3.086343765258789
2007-08-30,3.11225962638855
2007-08-31,3.2583305835723877
2007-09-04,3.226132392883301
2007-09-05,3.187650680541992
2007-09-06,3.2371268272399902
2007-09-07,3.0592498779296875
2007-09-10,3.0023131370544434
2007-09-11,3.19746732711792
2007-09-12,3.2728590965270996
2007-09-13,3.3835902214050293
2007-09-14,3.4028313159942627
2007-09-17,3.415004014968872
2007-09-18,3.5320181846618652
2007-09-19,3.5288760662078857
2007-09-20,3.4075427055358887
2007-09-21,3.507279634475708
2007-09-24,3.4389564990997314
2007-09-25,3.513169288635254
2007-09-26,3.458589553833008
2007-09-27,3.5280911922454834
2007-09-28,3.484898090362549
2007-10-01,3.506887435913086
2007-10-02,3.4821488857269287
2007-10-03,3.580315351486206
2007-10-04,3.5650012493133545
2007-10-05,3.688297986984253
2007-10-08,3.6977219581604004
2007-10-09,3.644712209701538
2007-10-10,3.7153923511505127
2007-10-11,3.5869908332824707
2007-10-12,3.666701555252075
2007-10-15,3.656099557876587
2007-10-16,3.548116683959961
2007-10-17,3.4943220615386963
2007-10-18,3.6132993698120117
2007-10-19,3.4801857471466064
2007-10-22,3.475081205368042
2007-10-23,3.594843864440918
2007-10-24,3.4919660091400146
2007-10-25,3.4220714569091797
2007-10-26,3.3863391876220703
2007-10-29,3.580315351486206
2007-10-30,3.4829347133636475
2007-10-31,3.6557066440582275
2007-11-01,3.5987703800201416
2007-11-02,3.5657870769500732
2007-11-05,3.496677875518799
2007-11-06,3.4931437969207764
2007-11-07,3.5461537837982178
2007-11-08,3.3089840412139893
2007-11-09,4.071146011352539
2007-11-12,3.930572032928467
2007-11-13,4.268263339996338
2007-11-14,4.1971917152404785
2007-11-15,4.18462610244751
2007-11-16,4.309886455535889
2007-11-19,4.030701160430908
2007-11-20,4.015779972076416
2007-11-21,4.061722278594971
2007-11-23,4.228604316711426
2007-11-26,4.093528747558594
2007-11-27,4.2062225341796875
2007-11-28,4.436716556549072
2007-11-29,4.325984954833984
2007-11-30,4.468522071838379
2007-12-03,4.499543190002441
2007-12-04,4.5301713943481445
2007-12-05,4.701372146606445
2007-12-06,4.658572673797607
2007-12-07,4.630300998687744
2007-12-10,4.536060810089111
2007-12-11,4.328732967376709
2007-12-12,4.3943095207214355
2007-12-13,4.546268939971924
2007-12-14,4.6008501052856445
2007-12-17,4.2922163009643555
2007-12-18,4.470878601074219
2007-12-19,4.490904331207275
2007-12-20,4.563940048217773
2007-12-21,4.5215325355529785
2007-12-24,4.625981330871582
2007-12-26,4.642472743988037
2007-12-27,4.579254150390625
2007-12-28,4.634226322174072
2007-12-31,4.5101447105407715
2008-01-02,4.52506685256958
2008-01-03,4.3742828369140625
2008-01-04,4.222715377807617
2008-01-07,4.1300458908081055
2008-01-08,4.016172409057617
2008-01-09,4.038554668426514
2008-01-10,4.035806655883789
2008-01-11,3.779003858566284
2008-01-14,3.9470646381378174
2008-01-15,4.0554399490356445
2008-01-16,3.7471976280212402
2008-01-17,3.508850574493408
2008-01-18,3.6509950160980225
2008-01-22,3.790783405303955
2008-01-23,3.9372470378875732
2008-01-24,4.263552188873291
2008-01-25,4.1064863204956055
2008-01-28,4.176379680633545
2008-01-29,4.143788814544678
2008-01-30,4.183055877685547
2008-01-31,4.261194705963135
2008-02-01,4.236850261688232
2008-02-04,4.149679183959961
2008-02-05,3.859107255935669
2008-02-06,3.6659162044525146
2008-02-07,3.9710164070129395
2008-02-08,3.9969327449798584
2008-02-11,4.036591529846191
2008-02-12,4.044445514678955
2008-02-13,4.121406555175781
2008-02-14,4.014209747314453
2008-02-15,4.8635430335998535
2008-02-19,4.814460277557373
2008-02-20,5.006865501403809
2008-02-21,4.8576531410217285
2008-02-22,4.99665641784668
2008-02-25,4.849799633026123
2008-02-26,4.968385219573975
2008-02-27,4.839590549468994
2008-02-28,4.841947078704834
2008-02-29,4.477161407470703
2008-03-03,4.464203357696533
2008-03-04,4.528599739074707
2008-03-05,4.647970199584961
2008-03-06,4.550196647644043
2008-03-07,4.591033935546875
2008-03-10,4.310277938842773
2008-03-11,4.523102760314941
2008-03-12,4.748885631561279
2008-03-13,4.809747695922852
2008-03-14,4.618913173675537
2008-03-17,4.361718654632568
2008-03-18,4.832129955291748
2008-03-19,4.513286590576172
2008-03-20,4.658179759979248
2008-03-24,4.897705554962158
2008-03-25,4.810141086578369
2008-03-26,4.749277114868164
2008-03-27,4.667995929718018
2008-03-28,4.7901153564453125
2008-03-31,4.745743751525879
2008-04-01,5.0257134437561035
2008-04-02,5.006473541259766
2008-04-03,5.026106357574463
2008-04-04,4.928333282470703
2008-04-07,4.841161727905273
2008-04-08,4.9377570152282715
2008-04-09,4.935793399810791
2008-04-10,4.937364101409912
2008-04-11,4.716686248779297
2008-04-14,4.715900897979736
2008-04-15,4.63344144821167
2008-04-16,4.749670505523682
2008-04-17,4.710402965545654
2008-04-18,5.08225679397583
2008-04-21,5.090110778808594
2008-04-22,4.941291332244873
2008-04-23,4.939327716827393
2008-04-24,4.909485816955566
2008-04-25,5.041027545928955
2008-04-28,4.827025413513184
2008-04-29,4.887888431549072
2008-04-30,5.011970520019531
2008-05-01,5.035137176513672
2008-05-02,4.962101936340332
2008-05-05,4.962101936340332
2008-05-06,4.975059509277344
2008-05-07,4.791685581207275
2008-05-08,4.860401630401611
2008-05-09,5.443509101867676
2008-05-12,5.452539920806885
2008-05-13,5.48395299911499
2008-05-14,5.4301581382751465
2008-05-15,5.440367221832275
2008-05-16,5.320211887359619
2008-05-19,5.087754249572754
2008-05-20,5.193774223327637
2008-05-21,5.053984642028809
2008-05-22,5.11995267868042
2008-05-23,5.169428825378418
2008-05-27,5.156077861785889
2008-05-28,5.266809940338135
2008-05-29,5.180816173553467
2008-05-30,5.282515048980713
2008-06-02,5.213014125823975
2008-06-03,5.213407516479492
2008-06-04,5.2942962646484375
2008-06-05,5.392855167388916
2008-06-06,5.202020168304443
2008-06-09,4.969170093536377
2008-06-10,5.001760959625244
2008-06-11,4.746528625488281
2008-06-12,4.800716876983643
2008-06-13,4.982913494110107
2008-06-16,5.011577606201172
2008-06-17,4.931474208831787
2008-06-18,5.077151775360107
2008-06-19,5.139979362487793
2008-06-20,5.130161285400391
2008-06-23,5.184743404388428
2008-06-24,5.119167327880859
2008-06-25,5.165894508361816
2008-06-26,4.98684024810791
2008-06-27,4.913411617279053
2008-06-30,4.53370475769043
2008-07-01,4.5301713943481445
2008-07-02,4.214468479156494
2008-07-03,4.191300868988037
2008-07-07,4.146144866943359
2008-07-08,4.234494209289551
2008-07-09,4.285148620605469
2008-07-10,4.344440460205078
2008-07-11,4.217609882354736
2008-07-14,4.230567932128906
2008-07-15,4.071931838989258
2008-07-16,4.403340816497803
2008-07-17,4.367607593536377
2008-07-18,4.108841419219971
2008-07-21,3.965911865234375
2008-07-22,4.137899398803711
2008-07-23,3.980440855026245
2008-07-24,3.946671724319458
2008-07-25,3.9474573135375977
2008-07-28,4.181878089904785
2008-07-29,4.230960845947266
2008-07-30,4.273367881774902
2008-07-31,4.513679027557373
2008-08-01,4.580824851989746
2008-08-04,4.3868489265441895
2008-08-05,4.602028846740723
2008-08-06,3.815521478652954
2008-08-07,3.7695796489715576
2008-08-08,3.7530882358551025
2008-08-11,4.030309200286865
2008-08-12,3.958843946456909
2008-08-13,3.9623777866363525
2008-08-14,4.0020365715026855
2008-08-15,4.052298545837402
2008-08-18,3.952562093734741
2008-08-19,3.89719557762146
2008-08-20,3.9415674209594727
2008-08-21,3.895625352859497
2008-08-22,4.01028299331665
2008-08-25,3.812772750854492
2008-08-26,3.7181406021118164
2008-08-27,3.7279574871063232
2008-08-28,3.7691869735717773
2008-08-29,3.6509950160980225
2008-09-02,3.8324060440063477
2008-09-03,3.6498167514801025
2008-09-04,3.652958393096924
2008-09-05,3.6769111156463623
2008-09-08,3.622330665588379
2008-09-09,3.315659284591675
2008-09-10,3.2587227821350098
2008-09-11,3.3396120071411133
2008-09-12,3.3863391876220703
2008-09-15,3.089092254638672
2008-09-16,3.273251533508301
2008-09-17,3.1000866889953613
2008-09-18,3.3470723628997803
2008-09-19,3.417752742767334
2008-09-22,3.2257394790649414
2008-09-23,3.1220760345458984
2008-09-24,3.0945889949798584
2008-09-25,3.040008783340454
2008-09-26,2.944984197616577
2008-09-29,2.6245696544647217
2008-09-30,2.6870036125183105
2008-10-01,2.5413246154785156
2008-10-02,2.3960390090942383
2008-10-03,2.2833445072174072
2008-10-06,2.2951242923736572
2008-10-07,2.2519311904907227
2008-10-08,2.4938125610351562
2008-10-09,2.315150499343872
2008-10-10,2.328500747680664
2008-10-13,2.557816982269287
2008-10-14,2.5888373851776123
2008-10-15,2.28609299659729
2008-10-16,2.339887857437134
2008-10-17,2.2809884548187256
2008-10-20,2.383866786956787
2008-10-21,2.2570362091064453
2008-10-22,2.138451099395752
2008-10-23,2.039107084274292
2008-10-24,2.0398921966552734
2008-10-27,1.9342656135559082
2008-10-28,2.0748395919799805
2008-10-29,2.1859636306762695
2008-10-30,2.2107014656066895
2008-10-31,2.066593647003174
2008-11-03,2.0532431602478027
2008-11-04,2.1176397800445557
2008-11-05,2.065415620803833
2008-11-06,1.8482719659805298
2008-11-07,2.142770528793335
2008-11-10,2.1317760944366455
2008-11-11,2.142770528793335
2008-11-12,1.9802074432373047
2008-11-13,2.15926194190979
2008-11-14,2.112534999847412
2008-11-17,2.149052858352661
2008-11-18,2.230727434158325
2008-11-19,2.1694717407226562
2008-11-20,2.0791590213775635
2008-11-21,2.2719571590423584
2008-11-24,2.419205904006958
2008-11-25,2.4667186737060547
2008-11-26,2.6567680835723877
2008-11-28,2.709385633468628
2008-12-01,2.4631845951080322
2008-12-02,2.4341273307800293
2008-12-03,2.3626625537872314
2008-12-04,2.2864859104156494
2008-12-05,2.3740501403808594
2008-12-08,2.5307230949401855
2008-12-09,2.418813467025757
2008-12-10,2.437661647796631
2008-12-11,2.3936829566955566
2008-12-12,2.540147066116333
2008-12-15,2.471038341522217
2008-12-16,2.646559238433838
2008-12-17,2.760824203491211
2008-12-18,2.7525782585144043
2008-12-19,2.7192020416259766
2008-12-22,2.5900158882141113
2008-12-23,2.75964617729187
2008-12-24,2.729018449783325
2008-12-26,2.687788486480713
2008-12-29,2.7148828506469727
2008-12-30,2.7808501720428467
2008-12-31,2.8919742107391357
2009-01-02,3.019197702407837
2009-01-05,2.944984197616577
2009-01-06,3.0871286392211914
2009-01-07,2.9481256008148193
2009-01-08,3.0258731842041016
2009-01-09,2.9528372287750244
2009-01-12,2.8334672451019287
2009-01-13,2.7859549522399902
2009-01-14,2.71134877204895
2009-01-15,2.783991575241089
2009-01-16,2.793022871017456
2009-01-20,2.593156576156616
2009-01-21,2.670119047164917
2009-01-22,2.645380735397339
2009-01-23,2.7062442302703857
2009-01-26,2.630459785461426
2009-01-27,2.640669107437134
2009-01-28,2.719987630844116
2009-01-29,2.6563761234283447
2009-01-30,2.6343865394592285
2009-02-02,2.6897521018981934
2009-02-03,2.741976499557495
2009-02-04,2.7784945964813232
2009-02-05,2.8534932136535645
2009-02-06,2.9241726398468018
2009-02-09,2.9061102867126465
2009-02-10,2.820509433746338
2009-02-11,2.8260066509246826
2009-02-12,2.835430860519409
2009-02-13,2.853100299835205
2009-02-17,2.7042808532714844
2009-02-18,2.69917631149292
2009-02-19,3.1475987434387207
2009-02-20,3.2885656356811523
2009-02-23,3.2159228324890137
2009-02-24,3.331758737564087
2009-02-25,3.403616428375244
2009-02-26,3.343931198120117
2009-02-27,3.332151174545288
2009-03-02,3.2587227821350098
2009-03-03,3.2453725337982178
2009-03-04,3.257545232772827
2009-03-05,3.2343783378601074
2009-03-06,3.282282829284668
2009-03-09,3.0769190788269043
2009-03-10,3.191577196121216
2009-03-11,2.9818947315216064
2009-03-12,3.0667099952697754
2009-03-13,3.07613468170166
2009-03-16,3.155059814453125
2009-03-17,3.187650680541992
2009-03-18,3.1236462593078613
2009-03-19,3.083987236022949
2009-03-20,3.0623908042907715
2009-03-23,3.2241687774658203
2009-03-24,3.1177568435668945
2009-03-25,3.1413166522979736
2009-03-26,3.2975966930389404
2009-03-27,3.1970748901367188
2009-03-30,3.14799165725708
2009-03-31,3.0934112071990967
2009-04-01,3.175870895385742
2009-04-02,3.3808419704437256
2009-04-03,3.4801857471466064
2009-04-06,3.4994266033172607
2009-04-07,3.409506320953369
2009-04-08,3.4201080799102783
2009-04-09,3.5324106216430664
2009-04-13,3.5457611083984375
2009-04-14,3.493929386138916
2009-04-15,3.4758670330047607
2009-04-16,3.5331954956054688
2009-04-17,3.58620548248291
2009-04-20,3.588953971862793
2009-04-21,3.714606285095215
2009-04-22,3.7193186283111572
2009-04-23,3.711858034133911
2009-04-24,3.775862216949463
2009-04-27,3.5885612964630127
2009-04-28,3.6745550632476807
2009-04-29,3.7299203872680664
2009-04-30,3.812380313873291
2009-05-01,3.771543502807617
2009-05-04,3.903085470199585
2009-05-05,4.1359357833862305
2009-05-06,4.053868293762207
2009-05-07,3.9580583572387695
2009-05-08,4.119051456451416
2009-05-11,4.275331497192383
2009-05-12,4.249807834625244
2009-05-13,3.9670896530151367
2009-05-14,3.916436195373535
2009-05-15,3.913295030593872
2009-05-18,3.989471673965454
2009-05-19,4.083319664001465
2009-05-20,4.038161754608154
2009-05-21,3.9443159103393555
2009-05-22,3.9757282733917236
2009-05-26,4.133973121643066
2009-05-27,4.116302967071533
2009-05-28,4.232138156890869
2009-05-29,4.323628902435303
2009-06-01,4.488155364990234
2009-06-02,4.530956745147705
2009-06-03,4.5466628074646
2009-06-04,4.569437026977539
2009-06-05,4.567473888397217
2009-06-08,4.565903186798096
2009-06-09,4.63344144821167
2009-06-10,4.54744815826416
2009-06-11,4.539595603942871
2009-06-12,4.527814865112305
2009-06-15,4.360539436340332
2009-06-16,4.293787002563477
2009-06-17,4.319309711456299
2009-06-18,4.32520055770874
2009-06-19,4.419832229614258
2009-06-22,4.193264961242676
2009-06-23,4.185018539428711
2009-06-24,4.333839416503906
2009-06-25,4.465773105621338
2009-06-26,4.512500286102295
2009-06-29,4.501899242401123
2009-06-30,4.380173683166504
2009-07-01,4.422187805175781
2009-07-02,4.322059631347656
2009-07-06,4.240777015686035
2009-07-07,4.157532215118408
2009-07-08,4.07389497756958
2009-07-09,4.177950859069824
2009-07-10,4.186196804046631
2009-07-13,4.2823991775512695
2009-07-14,4.331875324249268
2009-07-15,4.535668849945068
2009-07-16,4.602028846740723
2009-07-17,4.558050155639648
2009-07-20,4.6691741943359375
2009-07-21,4.700980186462402
2009-07-22,4.745351314544678
2009-07-23,4.830951690673828
2009-07-24,4.845088481903076
2009-07-27,4.818779468536377
2009-07-28,4.876108646392822
2009-07-29,4.812104225158691
2009-07-30,4.984483242034912
2009-07-31,5.089717864990234
2009-08-03,5.251102924346924
2009-08-04,5.109744071960449
2009-08-05,5.199663162231445
2009-08-06,5.101105690002441
2009-08-07,5.156471252441406
2009-08-10,5.899392604827881
2009-08-11,6.03603982925415
2009-08-12,5.836565971374512
2009-08-13,5.912349224090576
2009-08-14,5.841278076171875
2009-08-17,5.687746047973633
2009-08-18,5.7572479248046875
2009-08-19,5.767457485198975
2009-08-20,6.0026631355285645
2009-08-21,6.029757022857666
2009-08-24,5.8982133865356445
2009-08-25,5.98106575012207
2009-08-26,5.933553695678711
2009-08-27,6.139702796936035
2009-08-28,6.144022464752197
2009-08-31,6.046248912811279
2009-09-01,5.85894775390625
2009-09-02,5.922558784484863
2009-09-03,5.953972816467285
2009-09-04,6.038788318634033
2009-09-08,6.1899638175964355
2009-09-09,6.295197486877441
2009-09-10,6.368233680725098
2009-09-11,6.396505832672119
2009-09-14,6.405144214630127
2009-09-15,6.404359340667725
2009-09-16,6.606187343597412
2009-09-17,6.518230438232422
2009-09-18,6.431059837341309
2009-09-21,6.480928897857666
2009-09-22,6.461296081542969
2009-09-23,6.348600387573242
2009-09-24,6.2677106857299805
2009-09-25,6.363914489746094
2009-09-28,6.476216793060303
2009-09-29,6.557497978210449
2009-09-30,6.51116418838501
2009-10-01,6.353704929351807
2009-10-02,6.411427021026611
2009-10-05,6.58262825012207
2009-10-06,6.719668865203857
2009-10-07,6.83197021484375
2009-10-08,6.734589576721191
2009-10-09,6.711029529571533
2009-10-12,6.712600231170654
2009-10-13,6.675297737121582
2009-10-14,6.732234001159668
2009-10-15,6.749118328094482
2009-10-16,6.601477146148682
2009-10-19,6.790740966796875
2009-10-20,6.913644790649414
2009-10-21,6.9108967781066895
2009-10-22,6.87280797958374
2009-10-23,6.955659866333008
2009-10-26,7.028695583343506
2009-10-27,6.753045558929443
2009-10-28,6.458154201507568
2009-10-29,6.3855109214782715
2009-10-30,6.195854663848877
2009-11-02,6.38394021987915
2009-11-03,6.459331512451172
2009-11-04,6.499383926391602
2009-11-05,6.597156524658203
2009-11-06,6.753830432891846
2009-11-09,6.821761131286621
2009-11-10,8.01899528503418
2009-11-11,7.727639198303223
2009-11-12,7.7413811683654785
2009-11-13,7.929074764251709
2009-11-16,8.094388961791992
2009-11-17,8.2180757522583
2009-11-18,8.233392715454102
2009-11-19,8.153287887573242
2009-11-20,8.19687271118164
2009-11-23,8.320169448852539
2009-11-24,8.280509948730469
2009-11-25,8.359827995300293
2009-11-27,8.175668716430664
2009-11-30,8.407732963562012
2009-12-01,8.434433937072754
2009-12-02,8.56126594543457
2009-12-03,8.639012336730957
2009-12-04,8.666891098022461
2009-12-07,8.486266136169434
2009-12-08,8.48391056060791
2009-12-09,8.54987907409668
2009-12-10,8.706159591674805
2009-12-11,8.666107177734375
2009-12-14,8.69594955444336
2009-12-15,8.572259902954102
2009-12-16,8.697519302368164
2009-12-17,8.461135864257812
2009-12-18,8.496868133544922
2009-12-21,8.60838508605957
2009-12-22,8.650793075561523
2009-12-23,8.99201774597168
2009-12-24,8.952751159667969
2009-12-28,9.001441955566406
2009-12-29,8.821992874145508
2009-12-30,8.780373573303223
2009-12-31,8.576186180114746
2010-01-04,8.794116020202637
2010-01-05,8.896206855773926
2010-01-06,8.602493286132812
2010-01-07,8.486658096313477
2010-01-08,8.489802360534668
2010-01-11,8.595819473266602
2010-01-12,8.40223503112793
2010-01-13,8.414801597595215
