Date,CHRW
2004-02-26,12.617501258850098
2004-02-27,12.538369178771973
2004-03-01,12.76628303527832
2004-03-02,12.63016128540039
2004-03-03,12.604837417602539
2004-03-04,12.683978080749512
2004-03-05,12.658656120300293
2004-03-08,12.55736255645752
2004-03-09,12.57635498046875
2004-03-10,12.313624382019043
2004-03-11,12.313619613647461
2004-03-12,12.615270614624023
2004-03-15,12.288217544555664
2004-03-16,12.234244346618652
2004-03-17,12.475560188293457
2004-03-18,12.472384452819824
2004-03-19,12.158026695251465
2004-03-22,11.94528579711914
2004-03-23,12.427929878234863
2004-03-24,12.885162353515625
2004-03-25,13.031229972839355
2004-03-26,12.923267364501953
2004-03-29,12.993122100830078
2004-03-30,13.158244132995605
2004-03-31,13.177286148071289
2004-04-01,13.520217895507812
2004-04-02,13.752007484436035
2004-04-05,13.837739944458008
2004-04-06,13.923476219177246
2004-04-07,13.70755386352539
2004-04-08,13.370976448059082
2004-04-12,13.4757661819458
2004-04-13,13.288424491882324
2004-04-14,13.272542953491211
2004-04-15,13.32017707824707
2004-04-16,13.224919319152832
2004-04-19,13.3582763671875
2004-04-20,13.332880973815918
2004-04-21,13.19316577911377
2004-04-22,13.329700469970703
2004-04-23,13.301121711730957
2004-04-26,13.186816215515137
2004-04-27,13.253495216369629
2004-04-28,13.151885032653809
2004-04-29,13.09473705291748
2004-04-30,13.031229972839355
2004-05-03,13.189990043640137
2004-05-04,12.989954948425293
2004-05-05,13.132833480834961
2004-05-06,13.151885032653809
2004-05-07,13.088379859924316
2004-05-10,12.970888137817383
2004-05-11,12.780381202697754
2004-05-12,12.850236892700195
2004-05-13,12.799428939819336
2004-05-14,12.758151054382324
2004-05-17,12.583516120910645
2004-05-18,12.554941177368164
2004-05-19,12.370773315429688
2004-05-20,12.402527809143066
2004-05-21,12.612093925476074
2004-05-24,12.697824478149414
2004-05-25,13.212211608886719
2004-05-26,13.104256629943848
2004-05-27,13.059803009033203
2004-05-28,13.20268726348877
2004-06-01,13.304296493530273
2004-06-02,13.393460273742676
2004-06-03,13.218320846557617
2004-06-04,13.269268035888672
2004-06-07,13.473081588745117
2004-06-08,13.702339172363281
2004-06-09,13.53357219696045
2004-06-10,13.619551658630371
2004-06-14,13.492179870605469
2004-06-15,13.737370491027832
2004-06-16,13.727825164794922
2004-06-17,13.689607620239258
2004-06-18,13.692788124084473
2004-06-21,13.562234878540039
2004-06-22,13.77558708190918
2004-06-23,14.065360069274902
2004-06-24,13.915692329406738
2004-06-25,14.304184913635254
2004-06-28,14.533470153808594
2004-06-29,14.396540641784668
2004-06-30,14.597152709960938
2004-07-01,14.495255470275879
2004-07-02,14.501619338989258
2004-07-06,14.472959518432617
2004-07-07,14.622626304626465
2004-07-08,14.237319946289062
2004-07-09,14.383798599243164
2004-07-12,14.374248504638672
2004-07-13,14.463411331176758
2004-07-14,14.428378105163574
2004-07-15,14.644923210144043
2004-07-16,14.437932014465332
2004-07-19,14.590786933898926
2004-07-20,14.848721504211426
2004-07-21,14.176816940307617
2004-07-22,14.129047393798828
2004-07-23,13.982566833496094
2004-07-26,13.887040138244629
2004-07-27,13.77239990234375
2004-07-28,13.77558708190918
2004-07-29,14.014408111572266
2004-07-30,13.925251007080078
2004-08-02,14.08447265625
2004-08-03,14.020781517028809
2004-08-04,14.039887428283691
2004-08-05,13.641834259033203
2004-08-06,13.125971794128418
2004-08-09,13.380722045898438
2004-08-10,13.683241844177246
2004-08-11,13.670499801635742
2004-08-12,13.383906364440918
2004-08-13,13.246977806091309
2004-08-16,13.320218086242676
2004-08-17,13.434855461120605
2004-08-18,13.606819152832031
2004-08-19,13.460333824157715
2004-08-20,13.546319007873535
2004-08-23,13.383906364440918
2004-08-24,13.444411277770996
2004-08-25,13.63865852355957
2004-08-26,13.527205467224121
2004-08-27,13.632288932800293
2004-08-30,13.393460273742676
2004-08-31,13.587703704833984
2004-09-01,13.664350509643555
2004-09-02,13.932591438293457
2004-09-03,13.843173027038574
2004-09-07,14.213602066040039
2004-09-08,14.085864067077637
2004-09-09,14.15611743927002
2004-09-10,14.277471542358398
2004-09-13,14.322178840637207
2004-09-14,14.226381301879883
2004-09-15,14.213602066040039
2004-09-16,14.322178840637207
2004-09-17,14.433939933776855
2004-09-20,14.51697063446045
2004-09-21,14.631935119628906
2004-09-22,14.347724914550781
2004-09-23,14.251923561096191
2004-09-24,14.571257591247559
2004-09-27,14.494617462158203
2004-09-28,14.475460052490234
2004-09-29,14.817148208618164
2004-09-30,14.813955307006836
2004-10-01,15.209931373596191
2004-10-04,15.11412525177002
2004-10-05,15.254637718200684
2004-10-06,15.171613693237305
2004-10-07,14.925724029541016
2004-10-08,14.954456329345703
2004-10-11,14.932100296020508
2004-10-12,14.826722145080566
2004-10-13,14.670248985290527
2004-10-14,14.730916976928711
2004-10-15,15.10454273223877
2004-10-18,15.34724235534668
2004-10-19,14.903363227844238
2004-10-20,16.107263565063477
2004-10-21,16.691648483276367
2004-10-22,16.541547775268555
2004-10-25,16.7139949798584
2004-10-26,17.276020050048828
2004-10-27,17.193004608154297
2004-10-28,17.116355895996094
2004-10-29,17.224931716918945
2004-11-01,17.071645736694336
2004-11-02,16.72038459777832
2004-11-03,17.081241607666016
2004-11-04,17.346282958984375
2004-11-05,17.51872444152832
2004-11-08,17.509136199951172
2004-11-09,17.429311752319336
2004-11-10,17.394176483154297
2004-11-11,17.579397201538086
2004-11-12,17.400569915771484
2004-11-15,16.627775192260742
2004-11-16,16.458524703979492
2004-11-17,16.733156204223633
2004-11-18,16.729961395263672
2004-11-19,16.528783798217773
2004-11-22,16.790637969970703
2004-11-23,16.85130500793457
2004-11-24,17.03971290588379
2004-11-26,16.86407470703125
2004-11-29,16.9918155670166
2004-11-30,17.164257049560547
2004-12-01,17.449264526367188
2004-12-02,17.257123947143555
2004-12-03,17.47488021850586
2004-12-06,17.349987030029297
2004-12-07,16.991334915161133
2004-12-08,17.436450958251953
2004-12-09,17.337181091308594
2004-12-10,17.036161422729492
2004-12-13,17.276338577270508
2004-12-14,17.615781784057617
2004-12-15,17.462074279785156
2004-12-16,17.34038543701172
2004-12-17,17.433244705200195
2004-12-20,17.5004940032959
2004-12-21,17.686227798461914
2004-12-22,17.82713508605957
2004-12-23,17.814329147338867
2004-12-27,17.634990692138672
2004-12-28,18.051294326782227
2004-12-29,18.00004768371582
2004-12-30,18.00004768371582
2004-12-31,17.77910804748535
2005-01-03,17.583759307861328
2005-01-04,17.506908416748047
2005-01-05,17.66381072998047
2005-01-06,17.660608291625977
2005-01-07,17.423646926879883
2005-01-10,17.71185302734375
2005-01-11,17.679824829101562
2005-01-12,17.106616973876953
2005-01-13,16.671112060546875
2005-01-14,16.65509605407715
2005-01-18,16.741554260253906
2005-01-19,16.616670608520508
2005-01-20,16.5237979888916
2005-01-21,16.462953567504883
2005-01-24,16.34447479248047
2005-01-25,16.49818992614746
2005-01-26,16.584646224975586
2005-01-27,16.44373893737793
2005-01-28,16.254806518554688
2005-01-31,16.491783142089844
2005-02-01,16.555824279785156
2005-02-02,16.546220779418945
2005-02-03,16.43092918395996
2005-02-04,16.453344345092773
2005-02-07,16.757566452026367
2005-02-08,17.090604782104492
2005-02-09,16.64868927001953
2005-02-10,16.39891815185547
2005-02-11,16.76396942138672
2005-02-14,16.6743106842041
2005-02-15,17.119422912597656
2005-02-16,17.305160522460938
2005-02-17,17.1546573638916
2005-02-18,16.96251678466797
2005-02-22,16.63908576965332
2005-02-23,16.97531509399414
2005-02-24,17.36600112915039
2005-02-25,17.554931640625
2005-02-28,17.516510009765625
2005-03-01,17.622180938720703
2005-03-02,17.513307571411133
2005-03-03,17.273136138916016
2005-03-04,17.375612258911133
2005-03-07,17.740676879882812
2005-03-08,17.641401290893555
2005-03-09,17.61250114440918
2005-03-10,17.37166976928711
2005-03-11,17.349193572998047
2005-03-14,17.413415908813477
2005-03-15,17.256072998046875
2005-03-16,16.970293045043945
2005-03-17,17.092308044433594
2005-03-18,16.9317626953125
2005-03-21,16.832218170166016
2005-03-22,16.678081512451172
2005-03-23,16.485437393188477
2005-03-24,16.697357177734375
2005-03-28,16.607446670532227
2005-03-29,16.40836524963379
2005-03-30,16.723041534423828
2005-03-31,16.546438217163086
2005-04-01,16.446897506713867
2005-04-04,16.369831085205078
2005-04-05,16.443693161010742
2005-04-06,16.324878692626953
2005-04-07,16.318456649780273
2005-04-08,15.933130264282227
2005-04-11,15.801473617553711
2005-04-12,16.019826889038086
2005-04-13,15.612028121948242
2005-04-14,15.428997993469238
2005-04-15,15.361573219299316
2005-04-18,15.490008354187012
2005-04-19,15.734049797058105
2005-04-20,15.480374336242676
2005-04-21,15.727630615234375
2005-04-22,15.326248168945312
2005-04-25,15.412942886352539
2005-04-26,15.188166618347168
2005-04-27,16.318456649780273
2005-04-28,16.308818817138672
2005-04-29,16.568910598754883
2005-05-02,16.832218170166016
