Date,CMCSA
2006-07-26,6.81452751159668
2006-07-27,7.128851890563965
2006-07-28,7.22105073928833
2006-07-31,7.204288005828857
2006-08-01,7.164474010467529
2006-08-02,7.30068302154541
2006-08-03,7.30068302154541
2006-08-04,7.30068302154541
2006-08-07,7.258770942687988
2006-08-08,7.177046298980713
2006-08-09,7.200098514556885
2006-08-10,7.095321178436279
2006-08-11,7.200098514556885
2006-08-14,7.204288005828857
2006-08-15,7.26924991607666
2006-08-16,7.153997898101807
2006-08-17,7.237816333770752
2006-08-18,7.242007732391357
2006-08-21,7.2818217277526855
2006-08-22,7.338400363922119
2006-08-23,7.304869651794434
2006-08-24,7.32582950592041
2006-08-25,7.428507328033447
2006-08-28,7.4326958656311035
2006-08-29,7.380312919616699
2006-08-30,7.311156749725342
2006-08-31,7.342593193054199
2006-09-01,7.38869047164917
2006-09-05,7.342593193054199
2006-09-06,7.26924991607666
2006-09-07,7.32582950592041
2006-09-08,7.31325626373291
2006-09-11,7.27553653717041
2006-09-12,7.336304664611816
2006-09-13,7.2629618644714355
2006-09-14,7.2021918296813965
2006-09-15,7.22105073928833
2006-09-18,7.162378311157227
2006-09-19,7.231530666351318
2006-09-20,7.344686985015869
2006-09-21,7.376122951507568
2006-09-22,7.359355926513672
2006-09-25,7.667389869689941
2006-09-26,7.600336074829102
2006-09-27,7.6527204513549805
2006-09-28,7.667389869689941
2006-09-29,7.732349395751953
2006-10-02,7.604527473449707
2006-10-03,7.75959587097168
2006-10-04,7.830838203430176
2006-10-05,7.692534923553467
2006-10-06,7.780548572540283
2006-10-09,7.891609191894531
2006-10-10,7.887417793273926
2006-10-11,7.897892951965332
2006-10-12,8.042487144470215
2006-10-13,8.076009750366211
2006-10-16,8.006860733032227
2006-10-17,7.996384143829346
2006-10-18,8.004764556884766
2006-10-19,7.962856769561768
2006-10-20,7.958666801452637
2006-10-23,8.059247016906738
2006-10-24,8.174504280090332
2006-10-25,8.122115135192871
2006-10-26,8.381954193115234
2006-10-27,8.386143684387207
2006-10-30,8.442724227905273
2006-10-31,8.52234935760498
2006-11-01,8.350523948669434
2006-11-02,8.409192085266113
2006-11-03,8.386143684387207
2006-11-06,8.560070037841797
2006-11-07,8.516064643859863
2006-11-08,8.560070037841797
2006-11-09,8.52234935760498
2006-11-10,8.446917533874512
2006-11-13,8.476247787475586
2006-11-14,8.499300003051758
2006-11-15,8.438529968261719
2006-11-16,8.459486961364746
2006-11-17,8.442724227905273
2006-11-20,8.547500610351562
2006-11-21,8.524443626403809
2006-11-22,8.308612823486328
2006-11-24,8.329565048217773
2006-11-27,8.266701698303223
2006-11-28,8.363092422485352
2006-11-29,8.438529968261719
2006-11-30,8.478347778320312
2006-12-01,8.509778022766113
2006-12-04,8.555880546569824
2006-12-05,8.765429496765137
2006-12-06,8.778000831604004
2006-12-07,8.746569633483887
2006-12-08,8.82409954071045
2006-12-11,8.945638656616211
2006-12-12,9.027361869812012
2006-12-13,8.981264114379883
2006-12-14,8.985452651977539
2006-12-15,9.0001220703125
2006-12-18,9.035746574401855
2006-12-19,8.974977493286133
2006-12-20,8.935164451599121
2006-12-21,8.954019546508789
2006-12-22,8.891157150268555
2006-12-26,8.987547874450684
2006-12-27,8.974977493286133
2006-12-28,8.947734832763672
2006-12-29,8.870206832885742
2007-01-03,8.939352989196777
2007-01-04,9.021077156066895
2007-01-05,8.916302680969238
2007-01-08,8.899538040161133
2007-01-09,8.95611572265625
2007-01-10,8.991740226745605
2007-01-11,9.0001220703125
2007-01-12,9.239005088806152
2007-01-16,9.31864070892334
2007-01-17,9.37940788269043
2007-01-18,9.450653076171875
2007-01-19,9.347975730895996
2007-01-22,9.385693550109863
2007-01-23,9.331208229064941
2007-01-24,9.429696083068848
2007-01-25,9.11327838897705
2007-01-26,9.073468208312988
2007-01-29,9.184525489807129
2007-01-30,9.157281875610352
2007-01-31,9.293489456176758
2007-02-01,8.993837356567383
2007-02-02,9.025267601013184
2007-02-05,8.933069229125977
2007-02-06,8.895347595214844
2007-02-07,8.916302680969238
2007-02-08,8.679515838623047
2007-02-09,8.553786277770996
2007-02-12,8.377761840820312
2007-02-13,8.591506958007812
2007-02-14,8.666942596435547
2007-02-15,8.662749290466309
2007-02-16,8.723518371582031
2007-02-20,8.685797691345215
2007-02-21,8.736090660095215
2007-02-22,8.62817668914795
2007-02-23,8.527587890625
2007-02-26,8.320135116577148
2007-02-27,7.95237922668457
2007-02-28,8.084393501281738
2007-03-01,8.027814865112305
2007-03-02,7.996384143829346
2007-03-05,7.95237922668457
2007-03-06,8.134687423706055
2007-03-07,8.103251457214355
2007-03-08,8.181836128234863
2007-03-09,8.210123062133789
2007-03-12,8.225839614868164
2007-03-13,8.018387794494629
2007-03-14,8.118968963623047
2007-03-15,8.084393501281738
2007-03-16,7.996384143829346
2007-03-19,8.140972137451172
2007-03-20,8.260415077209473
2007-03-21,8.439579963684082
2007-03-22,8.401860237121582
2007-03-23,8.332707405090332
2007-03-26,8.266701698303223
2007-03-27,8.197549819946289
2007-03-28,8.096967697143555
2007-03-29,8.128398895263672
2007-03-30,8.156689643859863
2007-04-02,8.090677261352539
2007-04-03,8.247843742370605
2007-04-04,8.285564422607422
2007-04-05,8.364140510559082
2007-04-09,8.316997528076172
2007-04-10,8.395574569702148
2007-04-11,8.618746757507324
2007-04-12,8.76019287109375
2007-04-13,8.857626914978027
2007-04-16,8.76647663116455
2007-04-17,8.80104923248291
2007-04-18,8.747618675231934
2007-04-19,8.662749290466309
2007-04-20,8.7727632522583
2007-04-23,8.691040992736816
2007-04-24,8.6533203125
2007-04-25,8.829341888427734
2007-04-26,8.518157958984375
2007-04-27,8.464727401733398
2007-04-30,8.379857063293457
2007-05-01,8.39243221282959
2007-05-02,8.530729293823242
2007-05-03,8.56216812133789
2007-05-04,8.452150344848633
2007-05-07,8.401860237121582
2007-05-08,8.313849449157715
2007-05-09,8.260415077209473
2007-05-10,8.172405242919922
2007-05-11,8.301279067993164
2007-05-14,8.354708671569824
2007-05-15,8.357856750488281
2007-05-16,8.549592018127441
2007-05-17,8.45529556274414
2007-05-18,8.6533203125
2007-05-21,8.656465530395508
2007-05-22,8.599885940551758
2007-05-23,8.590450286865234
2007-05-24,8.442724227905273
2007-05-25,8.56216812133789
2007-05-29,8.511870384216309
2007-05-30,8.6344633102417
2007-05-31,8.615602493286133
2007-06-01,8.59674072265625
2007-06-04,8.499300003051758
2007-06-05,8.521302223205566
2007-06-06,8.420719146728516
2007-06-07,8.228982925415039
2007-06-08,8.276134490966797
2007-06-11,8.288703918457031
2007-06-12,8.219552993774414
2007-06-13,8.445865631103516
2007-06-14,8.650177955627441
2007-06-15,8.797906875610352
2007-06-18,8.794764518737793
2007-06-19,8.832484245300293
2007-06-20,8.857626914978027
2007-06-21,8.923635482788086
2007-06-22,8.725614547729492
2007-06-25,8.706754684448242
2007-06-26,8.744473457336426
2007-06-27,8.775904655456543
2007-06-28,8.81990909576416
2007-06-29,8.838768005371094
2007-07-02,8.939352989196777
2007-07-03,8.98650074005127
2007-07-05,8.948783874511719
2007-07-06,8.983358383178711
2007-07-09,8.892204284667969
2007-07-10,8.675322532653809
2007-07-11,8.722472190856934
2007-07-12,8.713041305541992
2007-07-13,8.791622161865234
2007-07-16,8.687897682189941
2007-07-17,8.857626914978027
2007-07-18,9.121659278869629
2007-07-19,9.105942726135254
2007-07-20,8.98650074005127
2007-07-23,9.068225860595703
2007-07-24,8.898493766784668
2007-07-25,8.970785140991211
2007-07-26,8.552738189697266
2007-07-27,8.379857063293457
2007-07-30,8.552738189697266
2007-07-31,8.257272720336914
2007-08-01,8.200695991516113
2007-08-02,8.112685203552246
2007-08-03,8.037249565124512
2007-08-06,8.147257804870605
2007-08-07,8.134687423706055
2007-08-08,8.084393501281738
2007-08-09,7.873796463012695
2007-08-10,7.996384143829346
2007-08-13,8.096967697143555
2007-08-14,8.015241622924805
2007-08-15,7.886369228363037
2007-08-16,7.851794242858887
2007-08-17,7.9366655349731445
2007-08-20,7.741785526275635
2007-08-21,7.707206726074219
2007-08-22,7.858080863952637
2007-08-23,8.005819320678711
2007-08-24,8.008957862854004
2007-08-27,8.122115135192871
2007-08-28,7.832936763763428
2007-08-29,8.087538719177246
2007-08-30,8.027814865112305
2007-08-31,8.200695991516113
2007-09-04,8.153550148010254
2007-09-05,8.10011100769043
2007-09-06,8.068678855895996
2007-09-07,7.858080863952637
2007-09-10,7.892655849456787
2007-09-11,8.012101173400879
2007-09-12,7.927231311798096
2007-09-13,7.933518409729004
2007-09-14,7.911515235900879
2007-09-17,7.823502540588379
2007-09-18,7.858080863952637
2007-09-19,7.644341945648193
2007-09-20,7.455747127532959
2007-09-21,7.502896308898926
2007-09-24,7.440030574798584
2007-09-25,7.572048664093018
2007-09-26,7.647482872009277
2007-09-27,7.622339725494385
2007-09-28,7.600336074829102
2007-10-01,7.653769016265869
2007-10-02,7.543759346008301
2007-10-03,7.474610805511475
2007-10-04,7.524900436401367
2007-10-05,7.612910747528076
2007-10-08,7.480896472930908
2007-10-09,7.512324810028076
2007-10-10,7.449461460113525
2007-10-11,7.443174362182617
2007-10-12,7.546902656555176
2007-10-15,7.512324810028076
2007-10-16,7.606621265411377
2007-10-17,7.584619045257568
2007-10-18,7.565762519836426
2007-10-19,7.374024391174316
2007-10-22,7.446317195892334
2007-10-23,7.418030261993408
2007-10-24,7.496610641479492
2007-10-25,6.688798904418945
2007-10-26,6.673083782196045
2007-10-29,6.575641632080078
2007-10-30,6.569356441497803
2007-10-31,6.616504192352295
2007-11-01,6.475056171417236
2007-11-02,6.459343433380127
2007-11-05,6.418480396270752
2007-11-06,6.503348350524902
2007-11-07,6.314755439758301
2007-11-08,6.229889392852783
2007-11-09,6.091588973999023
2007-11-12,5.953283786773682
2007-11-13,6.261321067810059
2007-11-14,6.176455974578857
2007-11-15,6.179594993591309
2007-11-16,6.251888275146484
2007-11-19,6.082156658172607
2007-11-20,6.088443279266357
2007-11-21,6.031861782073975
2007-11-23,6.141877174377441
2007-11-26,6.003572463989258
2007-11-27,6.119873523712158
2007-11-28,6.27703332901001
2007-11-29,6.383904457092285
2007-11-30,6.4561991691589355
2007-12-03,6.616504192352295
2007-12-04,6.515923500061035
2007-12-05,5.714395523071289
2007-12-06,5.752117156982422
2007-12-07,5.7458295822143555
2007-12-10,5.767830848693848
2007-12-11,5.588667869567871
2007-12-12,5.541520595550537
2007-12-13,5.6703901290893555
2007-12-14,5.701823711395264
2007-12-17,5.689250946044922
2007-12-18,5.68296480178833
2007-12-19,5.667250156402588
2007-12-20,5.695537567138672
2007-12-21,5.786692142486572
2007-12-24,5.752117156982422
2007-12-26,5.824409484863281
2007-12-27,5.792978763580322
2007-12-28,5.783548831939697
2007-12-31,5.7395429611206055
2008-01-02,5.563521862030029
2008-01-03,5.450364589691162
2008-01-04,5.293202877044678
2008-01-07,5.3434953689575195
2008-01-08,5.224052906036377
2008-01-09,5.362353801727295
2008-01-10,5.412646770477295
2008-01-11,5.381215572357178
2008-01-14,5.554091930389404
2008-01-15,5.554091930389404
2008-01-16,5.714395523071289
2008-01-17,5.472367286682129
2008-01-18,5.35292387008667
2008-01-22,5.233481407165527
2008-01-23,5.425217628479004
2008-01-24,5.48179817199707
2008-01-25,5.412646770477295
2008-01-28,5.5603766441345215
2008-01-29,5.645245552062988
2008-01-30,5.547807216644287
2008-01-31,5.7081098556518555
2008-02-01,5.830695152282715
2008-02-04,5.7081098556518555
2008-02-05,5.48179817199707
2008-02-06,5.5069451332092285
2008-02-07,5.462937355041504
2008-02-08,5.362353801727295
2008-02-11,5.35292387008667
2008-02-12,5.415788650512695
2008-02-13,5.598097801208496
2008-02-14,6.047581195831299
2008-02-15,6.34618616104126
2008-02-19,6.434196472167969
2008-02-20,6.333614349365234
2008-02-21,6.157593727111816
2008-02-22,6.333614349365234
2008-02-25,6.383904457092285
2008-02-26,6.339899063110352
2008-02-27,6.368188381195068
2008-02-28,6.324184417724609
2008-02-29,6.141877174377441
2008-03-03,6.286465644836426
2008-03-04,6.280179500579834
2008-03-05,6.248745441436768
2008-03-06,6.1953125
2008-03-07,6.182738780975342
2008-03-10,6.094729423522949
2008-03-11,6.16387939453125
2008-03-12,6.11358642578125
2008-03-13,6.097870826721191
2008-03-14,5.946996688842773
2008-03-17,5.924993991851807
2008-03-18,6.091588973999023
2008-03-19,6.072727203369141
2008-03-20,6.085297584533691
2008-03-24,6.352475643157959
2008-03-25,6.4561991691589355
2008-03-26,6.1953125
2008-03-27,6.154451847076416
2008-03-28,5.965853691101074
2008-03-31,6.099257469177246
2008-04-01,6.3515543937683105
2008-04-02,6.458780288696289
2008-04-03,6.446163654327393
2008-04-04,6.398858070373535
2008-04-07,6.547085285186768
2008-04-08,6.468242645263672
2008-04-09,6.338937759399414
2008-04-10,6.2947869300842285
2008-04-11,6.197024345397949
2008-04-14,6.234865665435791
2008-04-15,6.215942859649658
2008-04-16,6.285324573516846
2008-04-17,6.3578596115112305
2008-04-18,6.39570426940918
2008-04-21,6.37678337097168
2008-04-22,6.279016971588135
2008-04-23,6.231712341308594
2008-04-24,6.23801851272583
2008-04-25,6.159176826477051
2008-04-28,6.260094165802002
2008-04-29,6.389394760131836
2008-04-30,6.4808549880981445
2008-05-01,7.035908222198486
2008-05-02,6.928678512573242
2008-05-05,6.821455001831055
2008-05-06,6.890836715698242
2008-05-07,6.8025312423706055
2008-05-08,6.953911304473877
2008-05-09,6.837219715118408
2008-05-12,6.950754165649414
2008-05-13,6.966526985168457
2008-05-14,7.054829120635986
2008-05-15,7.108443260192871
2008-05-16,6.963370323181152
2008-05-19,6.9602179527282715
2008-05-20,6.906603813171387
2008-05-21,6.862451553344727
2008-05-22,7.001214981079102
2008-05-23,6.818302631378174
2008-05-27,6.903451442718506
2008-05-28,6.856144428253174
2008-05-29,6.985448837280273
2008-05-30,7.0958251953125
2008-06-02,7.1021342277526855
2008-06-03,7.023289203643799
2008-06-04,7.136824607849121
2008-06-05,7.165205955505371
2008-06-06,6.919218063354492
2008-06-09,6.925525188446045
2008-06-10,6.856144428253174
2008-06-11,6.780458450317383
2008-06-12,6.733152866363525
2008-06-13,6.856144428253174
2008-06-16,6.711073875427246
2008-06-17,6.6574602127075195
2008-06-18,6.4524736404418945
2008-06-19,6.4808549880981445
2008-06-20,6.212790489196777
2008-06-23,6.039334297180176
2008-06-24,5.985722541809082
2008-06-25,6.074027061462402
2008-06-26,5.86903715133667
2008-06-27,5.875345706939697
2008-06-30,5.982568264007568
2008-07-01,5.925804615020752
2008-07-02,5.815426349639893
2008-07-03,5.780733585357666
2008-07-07,5.841810703277588
2008-07-08,5.993709564208984
2008-07-09,5.848138332366943
2008-07-10,5.905099868774414
2008-07-11,5.851304054260254
2008-07-14,5.7880120277404785
2008-07-15,5.825985908508301
2008-07-16,6.022190570831299
2008-07-17,6.237380504608154
2008-07-18,6.405104637145996
2008-07-21,6.253203868865967
2008-07-22,6.275356292724609
2008-07-23,6.344975471496582
2008-07-24,6.288016319274902
2008-07-25,6.208900451660156
2008-07-28,5.981050968170166
2008-07-29,6.06965970993042
2008-07-30,6.35130500793457
2008-07-31,6.5253586769104
2008-08-01,6.439914226531982
2008-08-04,6.5032057762146
2008-08-05,6.81333589553833
2008-08-06,6.721561431884766
2008-08-07,6.648775100708008
2008-08-08,6.87346076965332
2008-08-11,6.90510892868042
2008-08-12,6.908272743225098
2008-08-13,6.9177656173706055
2008-08-14,6.9620680809021
2008-08-15,7.050679683685303
2008-08-18,6.90510892868042
2008-08-19,6.800677299499512
2008-08-20,6.734220027923584
2008-08-21,6.794347763061523
2008-08-22,6.870297908782959
2008-08-25,6.582318305969238
2008-08-26,6.674093246459961
2008-08-27,6.734220027923584
2008-08-28,6.854475021362305
2008-08-29,6.702573776245117
2008-09-02,6.696245193481445
2008-09-03,6.819662570953369
2008-09-04,6.598141193389893
2008-09-05,6.522193908691406
2008-09-08,6.746879577636719
2008-09-09,6.553843021392822
2008-09-10,6.683586597442627
2008-09-11,6.81333589553833
2008-09-12,6.870297908782959
2008-09-15,6.601309776306152
2008-09-16,6.5000410079956055
2008-09-17,6.161433219909668
2008-09-18,6.468395233154297
2008-09-19,6.553843021392822
2008-09-22,6.29118013381958
2008-09-23,6.094974517822266
2008-09-24,6.06965970993042
2008-09-25,6.297509670257568
2008-09-26,6.550675868988037
2008-09-29,5.699402809143066
2008-09-30,6.212064743041992
2008-10-01,6.123457908630371
2008-10-02,5.8069987297058105
2008-10-03,5.829151153564453
2008-10-06,5.7602458000183105
2008-10-07,5.445875644683838
2008-10-08,5.395068645477295
2008-10-09,5.179140090942383
2008-10-10,4.877472400665283
2008-10-13,5.388718605041504
2008-10-14,5.283927917480469
2008-10-15,4.518648624420166
2008-10-16,4.877472400665283
2008-10-17,4.836191654205322
2008-10-20,5.071173667907715
2008-10-21,4.877472400665283
2008-10-22,4.509121417999268
2008-10-23,4.515472888946533
2008-10-24,4.150297164916992
2008-10-27,4.324947357177734
2008-10-28,5.385541915893555
2008-10-29,4.85206937789917
2008-10-30,4.794909954071045
2008-10-31,5.004488945007324
2008-11-03,5.426823616027832
2008-11-04,5.642753601074219
2008-11-05,5.366489887237549
2008-11-06,5.302979946136475
2008-11-07,5.528437614440918
2008-11-10,5.252173900604248
2008-11-11,4.998138427734375
2008-11-12,4.753628730773926
2008-11-13,5.163261413574219
2008-11-14,4.931455135345459
2008-11-17,4.823490619659424
2008-11-18,4.8965253829956055
2008-11-19,4.372576713562012
2008-11-20,4.22333288192749
2008-11-21,4.467841148376465
2008-11-24,4.85206937789917
2008-11-25,4.985436916351318
2008-11-26,5.287103176116943
2008-11-28,5.506208419799805
2008-12-01,4.906052589416504
2008-12-02,5.080700874328613
2008-12-03,5.099751949310303
2008-12-04,5.010841369628906
2008-12-05,5.131506443023682
2008-12-08,5.255350112915039
2008-12-09,5.210893154144287
2008-12-10,5.223595142364502
2008-12-11,5.071173667907715
2008-12-12,4.969559669494629
2008-12-15,4.9536824226379395
2008-12-16,5.223595142364502
2008-12-17,5.18866491317749
2008-12-18,5.020365238189697
2008-12-19,5.004488945007324
2008-12-22,4.982263088226318
2008-12-23,4.931455135345459
2008-12-24,4.886999607086182
2008-12-26,4.9536824226379395
2008-12-29,4.931455135345459
2008-12-30,5.226771354675293
2008-12-31,5.360137939453125
2009-01-02,5.712613105773926
2009-01-05,5.426774024963379
2009-01-06,5.490507125854492
2009-01-07,5.30249547958374
2009-01-08,5.3885369300842285
2009-01-09,5.203714370727539
2009-01-12,5.002956867218018
2009-01-13,4.885052680969238
2009-01-14,4.719348907470703
2009-01-15,4.783081531524658
2009-01-16,4.885052680969238
2009-01-20,4.467609405517578
2009-01-21,4.802202224731445
2009-01-22,4.712976455688477
2009-01-23,4.776707649230957
2009-01-26,4.795827865600586
2009-01-27,4.754401683807373
2009-01-28,5.08581018447876
2009-01-29,4.885052680969238
2009-01-30,4.668365001678467
2009-02-02,4.684298038482666
2009-02-03,4.677923679351807
2009-02-04,4.512223243713379
2009-02-05,4.407063961029053
2009-02-06,4.515408039093018
2009-02-09,4.591884613037109
2009-02-10,4.314652919769287
2009-02-11,4.324212074279785
2009-02-12,4.391131401062012
2009-02-13,4.352890968322754
2009-02-17,4.1075239181518555
2009-02-18,3.938633918762207
2009-02-19,4.139389991760254
2009-02-20,4.091591835021973
2009-02-23,4.0437912940979
2009-02-24,4.422996997833252
2009-02-25,4.477169036865234
2009-02-26,4.250922203063965
2009-02-27,4.16169548034668
2009-03-02,4.011926174163818
2009-03-03,3.9832472801208496
2009-03-04,4.059724807739258
2009-03-05,3.823915481567383
2009-03-06,3.706012010574341
2009-03-09,3.5753612518310547
2009-03-10,3.8908350467681885
2009-03-11,3.9418203830718994
2009-03-12,4.11708402633667
2009-03-13,4.152135372161865
2009-03-16,4.005553245544434
2009-03-17,4.228614807128906
2009-03-18,4.324212074279785
2009-03-19,4.158510208129883
2009-03-20,4.053351402282715
2009-03-23,4.486729145050049
2009-03-24,4.458047866821289
2009-03-25,4.442117214202881
2009-03-26,4.63649845123291
2009-03-27,4.6333136558532715
2009-03-30,4.349704742431641
2009-03-31,4.346519470214844
2009-04-01,4.435744285583496
2009-04-02,4.642873764038086
2009-04-03,4.620564937591553
2009-04-06,4.597514629364014
2009-04-07,4.49506139755249
2009-04-08,4.565497398376465
2009-04-09,4.68075704574585
2009-04-13,4.5943121910095215
2009-04-14,4.43743371963501
2009-04-15,4.603917598724365
2009-04-16,4.725578784942627
2009-04-17,4.635932445526123
2009-04-20,4.459844589233398
2009-04-21,4.56870174407959
2009-04-22,4.498264789581299
2009-04-23,4.357391357421875
2009-04-24,4.447037220001221
2009-04-27,4.405418395996094
2009-04-28,4.543086528778076
2009-04-29,4.879255771636963
2009-04-30,4.949692249298096
2009-05-01,5.237837314605713
2009-05-04,5.330683708190918
2009-05-05,5.2026190757751465
2009-05-06,5.122579097747803
2009-05-07,5.023329257965088
2009-05-08,5.042539119720459
2009-05-11,4.933683395385742
2009-05-12,4.86644983291626
2009-05-13,4.789610862731934
2009-05-14,4.757594585418701
2009-05-15,4.616724014282227
2009-05-18,4.853643417358398
2009-05-19,4.802416801452637
2009-05-20,4.760795593261719
2009-05-21,4.626328468322754
2009-05-22,4.552692413330078
2009-05-26,4.699965953826904
2009-05-27,4.578306198120117
2009-05-28,4.543086528778076
2009-05-29,4.408620834350586
2009-06-01,4.456644535064697
2009-06-02,4.629530429840088
2009-06-03,4.543086528778076
2009-06-04,4.632732391357422
2009-06-05,4.5174760818481445
2009-06-08,4.5943121910095215
2009-06-09,4.610321044921875
2009-06-10,4.575103282928467
2009-06-11,4.645537853240967
2009-06-12,4.5943121910095215
2009-06-15,4.4246296882629395
2009-06-16,4.331779956817627
2009-06-17,4.43743371963501
2009-06-18,4.440633296966553
2009-06-19,4.440633296966553
2009-06-22,4.360595226287842
2009-06-23,4.415023326873779
2009-06-24,4.427829742431641
2009-06-25,4.597514629364014
2009-06-26,4.552692413330078
2009-06-29,4.597514629364014
2009-06-30,4.629530429840088
2009-07-01,4.632732391357422
2009-07-02,4.447037220001221
2009-07-06,4.472135066986084
2009-07-07,4.279092788696289
2009-07-08,4.34343957901001
2009-07-09,4.308048725128174
2009-07-10,4.266223430633545
2009-07-13,4.3498735427856445
2009-07-14,4.362743854522705
2009-07-15,4.5364813804626465
2009-07-16,4.555785179138184
2009-07-17,4.552567005157471
2009-07-20,4.665175914764404
2009-07-21,4.604046821594238
2009-07-22,4.552567005157471
2009-07-23,4.661960124969482
2009-07-24,4.665175914764404
2009-07-27,4.790651798248291
2009-07-28,4.790651798248291
2009-07-29,4.694131374359131
2009-07-30,4.8324785232543945
2009-07-31,4.781000137329102
2009-08-03,4.867869853973389
2009-08-04,4.954738616943359
2009-08-05,4.8453474044799805
2009-08-06,4.842130184173584
2009-08-07,4.813176155090332
2009-08-10,4.826042175292969
2009-08-11,4.74882698059082
2009-08-12,4.777785301208496
2009-08-13,4.8099541664123535
2009-08-14,4.764914512634277
2009-08-17,4.684481143951416
2009-08-18,4.613696575164795
2009-08-19,4.700567245483398
2009-08-20,4.681262493133545
2009-08-21,4.848564147949219
2009-08-24,4.858216285705566
2009-08-25,4.893608093261719
2009-08-26,4.871087551116943
2009-08-27,5.002997875213623
2009-08-28,5.054475784301758
2009-08-31,4.9290008544921875
2009-09-01,4.874303340911865
2009-09-02,4.961174011230469
2009-09-03,4.980478763580322
2009-09-04,5.25395393371582
2009-09-08,5.2989959716796875
2009-09-09,5.421255111694336
2009-09-10,5.517778396606445
2009-09-11,5.537081241607666
2009-09-14,5.611080169677734
2009-09-15,5.6046462059021
2009-09-16,5.64647102355957
2009-09-17,5.485602378845215
2009-09-18,5.562819480895996
2009-09-21,5.553167343139648
2009-09-22,5.537081241607666
2009-09-23,5.418038845062256
2009-09-24,5.379430294036865
2009-09-25,5.369776725769043
2009-09-28,5.48238468170166
2009-09-29,5.591775894165039
2009-09-30,5.430906295776367
2009-10-01,5.041607856750488
2009-10-02,4.903258800506592
2009-10-05,4.957555294036865
2009-10-06,4.996335506439209
2009-10-07,5.018958568572998
2009-10-08,5.057738780975342
2009-10-09,5.025421142578125
2009-10-12,4.938164234161377
2009-10-13,4.964016914367676
2009-10-14,4.964016914367676
2009-10-15,4.934932708740234
2009-10-16,4.931699275970459
2009-10-19,4.989871025085449
2009-10-20,4.964016914367676
2009-10-21,4.883223533630371
2009-10-22,5.01572847366333
2009-10-23,4.867064476013184
2009-10-26,4.795965671539307
2009-10-27,4.753950119018555
2009-10-28,4.734560489654541
2009-10-29,4.8509063720703125
2009-10-30,4.686086177825928
2009-11-02,4.689316749572754
2009-11-03,4.689316749572754
2009-11-04,4.543886661529541
2009-11-05,4.589131832122803
2009-11-06,4.7151713371276855
2009-11-09,4.896149635314941
2009-11-10,4.799197673797607
2009-11-11,4.87999153137207
2009-11-12,4.954320907592773
2009-11-13,4.986639499664307
2009-11-16,5.12237548828125
2009-11-17,5.012495994567871
2009-11-18,4.8896870613098145
2009-11-19,4.860601425170898
2009-11-20,4.8509063720703125
2009-11-23,4.876761436462402
2009-11-24,4.8864545822143555
2009-11-25,4.870296001434326
2009-11-27,4.808893203735352
2009-11-30,4.737793922424316
2009-12-01,4.834746837615967
2009-12-02,4.828283786773682
2009-12-03,5.1417670249938965
2009-12-04,5.212863922119141
2009-12-07,5.581290245056152
2009-12-08,5.610374450683594
2009-12-09,5.668546199798584
2009-12-10,5.681474208831787
2009-12-11,5.700864315032959
2009-12-14,5.67824125289917
2009-12-15,5.67824125289917
2009-12-16,5.65885066986084
2009-12-17,5.529580116271973
2009-12-18,5.571591854095459
2009-12-21,5.613607406616211
2009-12-22,5.5586652755737305
2009-12-23,5.529580116271973
2009-12-24,5.548971652984619
2009-12-28,5.516653537750244
2009-12-29,5.5198845863342285
2009-12-30,5.516653537750244
2009-12-31,5.448783874511719
2010-01-04,5.515411376953125
2010-01-05,5.440661430358887
2010-01-06,5.401658058166504
2010-01-07,5.515411376953125
2010-01-08,5.499161243438721
2010-01-11,5.463410377502441
2010-01-12,5.365907669067383
2010-01-13,5.45041036605835
2010-01-14,5.417908668518066
2010-01-15,5.404908657073975
2010-01-19,5.463410377502441
2010-01-20,5.369157314300537
2010-01-21,5.20015287399292
2010-01-22,5.151401996612549
2010-01-25,5.203401565551758
2010-01-26,5.102651596069336
2010-01-27,5.151401996612549
2010-01-28,5.076649188995361
2010-01-29,5.144902229309082
2010-02-01,5.180653095245361
2010-02-02,5.294405460357666
2010-02-03,5.190401077270508
2010-02-04,5.0441484451293945
2010-02-05,5.0116472244262695
2010-02-08,4.943395614624023
2010-02-09,5.001898765563965
2010-02-10,4.975898265838623
2010-02-11,4.982395648956299
2010-02-12,4.985647201538086
2010-02-16,5.092899799346924
2010-02-17,5.089649200439453
2010-02-18,5.112400531768799
2010-02-19,5.20015287399292
2010-02-22,5.261904239654541
2010-02-23,5.245651721954346
2010-02-24,5.336655616760254
2010-02-25,5.245651721954346
2010-02-26,5.343156814575195
2010-03-01,5.469910621643066
2010-03-02,5.460161209106445
2010-03-03,5.512161731719971
2010-03-04,5.580414772033691
2010-03-05,5.664917469024658
2010-03-08,5.7071661949157715
2010-03-09,5.690916538238525
2010-03-10,5.697419166564941
2010-03-11,5.710416316986084
2010-03-12,5.661665916442871
2010-03-15,5.697419166564941
2010-03-16,5.684414386749268
2010-03-17,5.713669776916504
2010-03-18,5.742918491363525
2010-03-19,5.697419166564941
2010-03-22,5.7786712646484375
2010-03-23,5.879424571990967
2010-03-24,5.908673286437988
2010-03-25,5.993176460266113
2010-03-26,5.960677623748779
2010-03-29,6.012675762176514
2010-03-30,6.090681076049805
2010-03-31,6.11992883682251
2010-04-01,6.12968111038208
