Date,CIEN
2019-09-27,39.34000015258789
2019-09-30,39.22999954223633
2019-10-01,36.4900016784668
2019-10-02,36.79999923706055
2019-10-03,37.52000045776367
2019-10-04,37.61000061035156
2019-10-07,37.540000915527344
2019-10-08,36.59000015258789
2019-10-09,37.29999923706055
2019-10-10,37.25
2019-10-11,37.79999923706055
2019-10-14,37.52000045776367
2019-10-15,37.630001068115234
2019-10-16,37.20000076293945
2019-10-17,38.04999923706055
2019-10-18,38.45000076293945
2019-10-21,38.36000061035156
2019-10-22,37.9900016784668
2019-10-23,37.72999954223633
2019-10-24,36.88999938964844
2019-10-25,37.25
2019-10-28,37.13999938964844
2019-10-29,35.849998474121094
2019-10-30,36.779998779296875
2019-10-31,37.119998931884766
2019-11-01,36.43000030517578
2019-11-04,36.150001525878906
2019-11-05,36.93000030517578
2019-11-06,36.72999954223633
2019-11-07,37.150001525878906
2019-11-08,37.45000076293945
2019-11-11,37.779998779296875
2019-11-12,38.04999923706055
2019-11-13,37.72999954223633
2019-11-14,37.52000045776367
2019-11-15,38.0099983215332
2019-11-18,37.70000076293945
2019-11-19,37.40999984741211
2019-11-20,37.38999938964844
2019-11-21,36.540000915527344
2019-11-22,36.959999084472656
2019-11-25,37.310001373291016
2019-11-26,37.650001525878906
2019-11-27,38.119998931884766
2019-11-29,37.959999084472656
2019-12-02,36.72999954223633
2019-12-03,36.70000076293945
2019-12-04,36.599998474121094
2019-12-05,36.290000915527344
2019-12-06,35.0
2019-12-09,34.61000061035156
2019-12-10,34.689998626708984
2019-12-11,35.40999984741211
2019-12-12,42.619998931884766
2019-12-13,41.380001068115234
2019-12-16,41.25
2019-12-17,40.88999938964844
2019-12-18,40.91999816894531
2019-12-19,41.529998779296875
2019-12-20,42.38999938964844
2019-12-23,42.36000061035156
2019-12-24,42.470001220703125
2019-12-26,42.720001220703125
2019-12-27,42.66999816894531
2019-12-30,42.63999938964844
2019-12-31,42.689998626708984
2020-01-02,42.86000061035156
2020-01-03,41.869998931884766
2020-01-06,41.88999938964844
2020-01-07,41.54999923706055
2020-01-08,42.279998779296875
2020-01-09,42.099998474121094
2020-01-10,41.63999938964844
2020-01-13,42.38999938964844
2020-01-14,42.060001373291016
2020-01-15,42.36000061035156
2020-01-16,42.849998474121094
2020-01-17,42.22999954223633
2020-01-21,42.16999816894531
2020-01-22,42.439998626708984
2020-01-23,42.5
2020-01-24,43.27000045776367
2020-01-27,41.970001220703125
2020-01-28,42.93000030517578
2020-01-29,42.15999984741211
2020-01-30,42.189998626708984
2020-01-31,40.66999816894531
2020-02-03,41.83000183105469
2020-02-04,42.869998931884766
2020-02-05,42.66999816894531
2020-02-06,43.47999954223633
2020-02-07,42.63999938964844
2020-02-10,42.47999954223633
2020-02-11,43.08000183105469
2020-02-12,43.20000076293945
2020-02-13,43.310001373291016
2020-02-14,43.189998626708984
2020-02-18,43.06999969482422
2020-02-19,43.84000015258789
2020-02-20,44.470001220703125
2020-02-21,43.88999938964844
2020-02-24,42.630001068115234
2020-02-25,40.93000030517578
2020-02-26,40.38999938964844
2020-02-27,38.970001220703125
2020-02-28,38.45000076293945
2020-03-02,39.65999984741211
2020-03-03,40.02000045776367
2020-03-04,41.619998931884766
2020-03-05,42.880001068115234
2020-03-06,41.09000015258789
2020-03-09,38.720001220703125
2020-03-10,40.52000045776367
2020-03-11,38.83000183105469
2020-03-12,34.72999954223633
2020-03-13,37.02000045776367
2020-03-16,35.060001373291016
2020-03-17,39.22999954223633
2020-03-18,36.0
2020-03-19,37.52000045776367
2020-03-20,36.06999969482422
2020-03-23,34.5
2020-03-24,38.869998931884766
2020-03-25,38.56999969482422
2020-03-26,40.83000183105469
2020-03-27,39.34000015258789
2020-03-30,41.08000183105469
2020-03-31,39.810001373291016
2020-04-01,39.970001220703125
2020-04-02,40.619998931884766
2020-04-03,40.34000015258789
2020-04-06,45.029998779296875
2020-04-07,45.540000915527344
2020-04-08,46.15999984741211
2020-04-09,45.650001525878906
2020-04-13,44.43000030517578
2020-04-14,45.310001373291016
2020-04-15,43.900001525878906
2020-04-16,44.61000061035156
2020-04-17,44.20000076293945
2020-04-20,46.349998474121094
2020-04-21,44.029998779296875
2020-04-22,44.72999954223633
2020-04-23,44.7599983215332
2020-04-24,46.58000183105469
2020-04-27,48.91999816894531
2020-04-28,46.9900016784668
2020-04-29,47.130001068115234
2020-04-30,46.25
2020-05-01,46.34000015258789
2020-05-04,46.83000183105469
2020-05-05,47.29999923706055
2020-05-06,45.7400016784668
2020-05-07,46.56999969482422
2020-05-08,47.959999084472656
2020-05-11,48.529998779296875
2020-05-12,48.09000015258789
2020-05-13,46.7599983215332
2020-05-14,46.83000183105469
2020-05-15,49.650001525878906
2020-05-18,51.36000061035156
2020-05-19,51.16999816894531
2020-05-20,52.95000076293945
2020-05-21,51.720001220703125
2020-05-22,52.810001373291016
2020-05-26,53.90999984741211
2020-05-27,55.56999969482422
2020-05-28,54.790000915527344
2020-05-29,55.2599983215332
2020-06-01,56.0
2020-06-02,55.66999816894531
2020-06-03,56.310001373291016
2020-06-04,53.939998626708984
2020-06-05,54.290000915527344
2020-06-08,54.5099983215332
2020-06-09,55.09000015258789
2020-06-10,54.93000030517578
2020-06-11,52.209999084472656
2020-06-12,52.7599983215332
2020-06-15,53.75
2020-06-16,54.400001525878906
2020-06-17,53.619998931884766
2020-06-18,53.36000061035156
2020-06-19,53.619998931884766
2020-06-22,54.150001525878906
2020-06-23,54.08000183105469
2020-06-24,53.220001220703125
2020-06-25,53.36000061035156
2020-06-26,53.470001220703125
2020-06-29,53.150001525878906
2020-06-30,54.15999984741211
2020-07-01,53.59000015258789
2020-07-02,53.2599983215332
2020-07-06,56.56999969482422
2020-07-07,55.900001525878906
2020-07-08,55.5099983215332
2020-07-09,56.15999984741211
2020-07-10,54.970001220703125
2020-07-13,52.36000061035156
2020-07-14,52.970001220703125
2020-07-15,53.459999084472656
2020-07-16,52.849998474121094
2020-07-17,54.599998474121094
2020-07-20,54.349998474121094
2020-07-21,54.52000045776367
2020-07-22,54.95000076293945
2020-07-23,55.16999816894531
2020-07-24,56.720001220703125
2020-07-27,58.91999816894531
2020-07-28,57.59000015258789
2020-07-29,59.45000076293945
2020-07-30,59.11000061035156
2020-07-31,59.5099983215332
2020-08-03,59.93000030517578
2020-08-04,60.38999938964844
2020-08-05,59.91999816894531
2020-08-06,60.95000076293945
2020-08-07,60.9900016784668
2020-08-10,60.560001373291016
2020-08-11,60.16999816894531
2020-08-12,60.54999923706055
2020-08-13,60.68000030517578
2020-08-14,59.7400016784668
2020-08-17,59.45000076293945
2020-08-18,59.08000183105469
2020-08-19,59.84000015258789
2020-08-20,59.880001068115234
2020-08-21,59.86000061035156
2020-08-24,59.599998474121094
2020-08-25,57.09000015258789
2020-08-26,56.93000030517578
2020-08-27,55.9900016784668
2020-08-28,56.029998779296875
2020-08-31,56.77000045776367
2020-09-01,58.599998474121094
2020-09-02,60.06999969482422
2020-09-03,45.459999084472656
2020-09-04,44.279998779296875
2020-09-08,42.08000183105469
2020-09-09,41.970001220703125
2020-09-10,40.58000183105469
2020-09-11,41.54999923706055
2020-09-14,42.56999969482422
2020-09-15,41.619998931884766
2020-09-16,41.43000030517578
2020-09-17,41.130001068115234
2020-09-18,41.029998779296875
2020-09-21,40.59000015258789
2020-09-22,41.11000061035156
2020-09-23,39.290000915527344
2020-09-24,38.81999969482422
2020-09-25,39.31999969482422
2020-09-28,39.779998779296875
2020-09-29,39.9900016784668
2020-09-30,39.689998626708984
2020-10-01,39.7400016784668
2020-10-02,40.119998931884766
2020-10-05,41.36000061035156
2020-10-06,41.13999938964844
2020-10-07,41.880001068115234
2020-10-08,42.380001068115234
2020-10-09,43.029998779296875
2020-10-12,42.72999954223633
2020-10-13,41.68000030517578
2020-10-14,42.06999969482422
2020-10-15,42.11000061035156
2020-10-16,41.810001373291016
2020-10-19,41.27000045776367
2020-10-20,40.75
2020-10-21,41.0099983215332
2020-10-22,41.4900016784668
2020-10-23,41.2400016784668
2020-10-26,40.56999969482422
2020-10-27,39.540000915527344
2020-10-28,38.439998626708984
2020-10-29,38.810001373291016
2020-10-30,39.38999938964844
2020-11-02,39.150001525878906
2020-11-03,39.650001525878906
2020-11-04,39.709999084472656
2020-11-05,41.29999923706055
2020-11-06,42.29999923706055
2020-11-09,42.869998931884766
2020-11-10,43.119998931884766
2020-11-11,42.900001525878906
2020-11-12,42.47999954223633
2020-11-13,43.54999923706055
2020-11-16,44.130001068115234
2020-11-17,44.040000915527344
2020-11-18,42.36000061035156
2020-11-19,42.529998779296875
2020-11-20,42.099998474121094
2020-11-23,43.36000061035156
2020-11-24,43.9900016784668
2020-11-25,44.290000915527344
2020-11-27,44.470001220703125
2020-11-30,44.79999923706055
2020-12-01,45.439998626708984
2020-12-02,45.66999816894531
2020-12-03,46.5
2020-12-04,46.97999954223633
2020-12-07,48.470001220703125
2020-12-08,48.290000915527344
2020-12-09,47.18000030517578
2020-12-10,46.099998474121094
2020-12-11,47.810001373291016
2020-12-14,47.83000183105469
2020-12-15,48.54999923706055
2020-12-16,48.439998626708984
2020-12-17,49.06999969482422
2020-12-18,51.36000061035156
2020-12-21,51.38999938964844
2020-12-22,52.189998626708984
2020-12-23,52.5
2020-12-24,53.25
2020-12-28,53.470001220703125
2020-12-29,52.310001373291016
2020-12-30,52.4900016784668
2020-12-31,52.849998474121094
2021-01-04,51.18000030517578
2021-01-05,51.209999084472656
2021-01-06,51.45000076293945
2021-01-07,52.38999938964844
2021-01-08,52.93000030517578
2021-01-11,52.790000915527344
2021-01-12,54.20000076293945
2021-01-13,53.20000076293945
2021-01-14,54.459999084472656
2021-01-15,53.310001373291016
2021-01-19,52.619998931884766
2021-01-20,52.84000015258789
2021-01-21,54.599998474121094
2021-01-22,55.029998779296875
2021-01-25,55.0
2021-01-26,55.119998931884766
2021-01-27,56.5099983215332
2021-01-28,54.06999969482422
2021-01-29,53.38999938964844
2021-02-01,54.86000061035156
2021-02-02,53.7400016784668
2021-02-03,54.029998779296875
2021-02-04,54.900001525878906
2021-02-05,55.33000183105469
2021-02-08,56.2599983215332
2021-02-09,55.79999923706055
2021-02-10,55.4900016784668
2021-02-11,55.650001525878906
2021-02-12,56.220001220703125
2021-02-16,55.619998931884766
2021-02-17,55.209999084472656
2021-02-18,54.47999954223633
2021-02-19,54.400001525878906
2021-02-22,54.4900016784668
2021-02-23,54.220001220703125
2021-02-24,52.88999938964844
2021-02-25,51.849998474121094
2021-02-26,52.16999816894531
2021-03-01,53.02000045776367
2021-03-02,51.540000915527344
2021-03-03,50.560001373291016
2021-03-04,48.869998931884766
2021-03-05,49.54999923706055
2021-03-08,49.20000076293945
2021-03-09,50.47999954223633
2021-03-10,50.849998474121094
2021-03-11,53.2599983215332
2021-03-12,54.34000015258789
2021-03-15,56.369998931884766
2021-03-16,57.2400016784668
2021-03-17,56.91999816894531
2021-03-18,55.25
2021-03-19,55.41999816894531
2021-03-22,55.709999084472656
2021-03-23,53.939998626708984
2021-03-24,52.5099983215332
2021-03-25,53.810001373291016
2021-03-26,55.61000061035156
2021-03-29,54.90999984741211
2021-03-30,54.709999084472656
2021-03-31,54.720001220703125
2021-04-01,56.599998474121094
2021-04-05,56.790000915527344
2021-04-06,55.900001525878906
2021-04-07,56.0
2021-04-08,56.630001068115234
2021-04-09,56.459999084472656
2021-04-12,56.20000076293945
2021-04-13,56.060001373291016
2021-04-14,55.91999816894531
2021-04-15,56.47999954223633
2021-04-16,56.869998931884766
2021-04-19,54.880001068115234
2021-04-20,54.16999816894531
2021-04-21,54.91999816894531
2021-04-22,53.849998474121094
2021-04-23,54.459999084472656
2021-04-26,54.310001373291016
2021-04-27,52.90999984741211
2021-04-28,52.060001373291016
2021-04-29,52.75
2021-04-30,50.470001220703125
2021-05-03,51.36000061035156
2021-05-04,50.70000076293945
2021-05-05,51.349998474121094
2021-05-06,52.849998474121094
2021-05-07,53.869998931884766
2021-05-10,53.52000045776367
2021-05-11,53.68000030517578
2021-05-12,49.52000045776367
2021-05-13,50.63999938964844
2021-05-14,51.7400016784668
2021-05-17,52.060001373291016
2021-05-18,52.029998779296875
2021-05-19,51.900001525878906
2021-05-20,53.40999984741211
2021-05-21,52.900001525878906
2021-05-24,53.459999084472656
2021-05-25,53.0
2021-05-26,52.959999084472656
2021-05-27,52.939998626708984
2021-05-28,52.869998931884766
2021-06-01,53.5
2021-06-02,54.40999984741211
2021-06-03,58.380001068115234
2021-06-04,60.0099983215332
2021-06-07,60.77000045776367
2021-06-08,60.470001220703125
2021-06-09,60.08000183105469
2021-06-10,59.0099983215332
2021-06-11,58.88999938964844
2021-06-14,58.20000076293945
2021-06-15,57.630001068115234
2021-06-16,57.540000915527344
2021-06-17,56.81999969482422
2021-06-18,56.150001525878906
2021-06-21,57.11000061035156
2021-06-22,57.709999084472656
2021-06-23,57.18000030517578
2021-06-24,57.650001525878906
2021-06-25,58.13999938964844
2021-06-28,57.529998779296875
2021-06-29,57.31999969482422
2021-06-30,56.88999938964844
2021-07-01,57.79999923706055
2021-07-02,57.91999816894531
2021-07-06,57.72999954223633
2021-07-07,56.79999923706055
2021-07-08,56.47999954223633
2021-07-09,57.65999984741211
2021-07-12,56.7599983215332
2021-07-13,56.86000061035156
2021-07-14,56.959999084472656
2021-07-15,56.4900016784668
2021-07-16,55.04999923706055
2021-07-19,54.150001525878906
2021-07-20,54.540000915527344
2021-07-21,55.54999923706055
2021-07-22,55.41999816894531
2021-07-23,56.209999084472656
2021-07-26,56.61000061035156
2021-07-27,56.45000076293945
2021-07-28,56.790000915527344
2021-07-29,57.779998779296875
2021-07-30,58.13999938964844
2021-08-02,57.83000183105469
2021-08-03,58.290000915527344
2021-08-04,56.95000076293945
2021-08-05,56.79999923706055
2021-08-06,56.86000061035156
2021-08-09,56.86000061035156
2021-08-10,56.45000076293945
2021-08-11,56.459999084472656
2021-08-12,56.11000061035156
2021-08-13,55.91999816894531
2021-08-16,55.9900016784668
2021-08-17,55.400001525878906
2021-08-18,54.790000915527344
2021-08-19,54.959999084472656
2021-08-20,54.9900016784668
2021-08-23,55.86000061035156
2021-08-24,56.27000045776367
2021-08-25,56.75
2021-08-26,56.720001220703125
2021-08-27,57.18000030517578
2021-08-30,57.2400016784668
2021-08-31,57.130001068115234
2021-09-01,56.880001068115234
2021-09-02,58.5099983215332
2021-09-03,56.91999816894531
2021-09-07,55.630001068115234
2021-09-08,56.25
2021-09-09,55.4900016784668
2021-09-10,53.90999984741211
2021-09-13,54.31999969482422
2021-09-14,52.959999084472656
2021-09-15,53.380001068115234
2021-09-16,53.779998779296875
2021-09-17,53.13999938964844
2021-09-20,51.68000030517578
2021-09-21,50.84000015258789
2021-09-22,50.900001525878906
2021-09-23,51.709999084472656
2021-09-24,52.02000045776367
2021-09-27,52.540000915527344
2021-09-28,51.349998474121094
2021-09-29,51.31999969482422
2021-09-30,51.349998474121094
2021-10-01,52.22999954223633
2021-10-04,51.72999954223633
2021-10-05,51.939998626708984
2021-10-06,51.900001525878906
2021-10-07,52.810001373291016
2021-10-08,52.599998474121094
2021-10-11,52.34000015258789
2021-10-12,51.900001525878906
2021-10-13,52.029998779296875
2021-10-14,53.459999084472656
2021-10-15,52.25
2021-10-18,52.22999954223633
2021-10-19,52.720001220703125
2021-10-20,52.95000076293945
2021-10-21,53.459999084472656
2021-10-22,52.66999816894531
2021-10-25,51.75
2021-10-26,52.470001220703125
2021-10-27,53.65999984741211
2021-10-28,54.34000015258789
2021-10-29,54.290000915527344
2021-11-01,55.2599983215332
2021-11-02,59.15999984741211
2021-11-03,60.20000076293945
2021-11-04,60.81999969482422
2021-11-05,60.5
2021-11-08,60.15999984741211
2021-11-09,60.630001068115234
2021-11-10,60.5
2021-11-11,60.86000061035156
2021-11-12,61.40999984741211
2021-11-15,61.54999923706055
2021-11-16,62.029998779296875
2021-11-17,61.75
2021-11-18,61.459999084472656
2021-11-19,60.77000045776367
2021-11-22,60.369998931884766
2021-11-23,60.290000915527344
2021-11-24,61.290000915527344
2021-11-26,60.7400016784668
2021-11-29,61.689998626708984
2021-11-30,60.22999954223633
2021-12-01,59.970001220703125
2021-12-02,61.68000030517578
2021-12-03,61.09000015258789
2021-12-06,61.18000030517578
2021-12-07,62.970001220703125
2021-12-08,62.20000076293945
2021-12-09,71.93000030517578
2021-12-10,73.3499984741211
2021-12-13,74.12000274658203
2021-12-14,73.9800033569336
2021-12-15,74.5
2021-12-16,72.94999694824219
2021-12-17,74.12000274658203
2021-12-20,74.4800033569336
2021-12-21,75.13999938964844
2021-12-22,75.7300033569336
2021-12-23,76.0
2021-12-27,77.23999786376953
2021-12-28,77.33000183105469
2021-12-29,77.5999984741211
2021-12-30,76.9000015258789
2021-12-31,76.97000122070312
2022-01-03,77.37999725341797
2022-01-04,75.87999725341797
2022-01-05,75.37999725341797
2022-01-06,74.37999725341797
2022-01-07,73.05000305175781
2022-01-10,74.87999725341797
2022-01-11,73.91000366210938
2022-01-12,73.31999969482422
2022-01-13,72.16999816894531
2022-01-14,71.41000366210938
2022-01-18,70.0
2022-01-19,68.20999908447266
2022-01-20,65.94999694824219
2022-01-21,64.91000366210938
2022-01-24,65.37999725341797
2022-01-25,64.62999725341797
2022-01-26,64.31999969482422
2022-01-27,63.58000183105469
2022-01-28,64.75
2022-01-31,66.30999755859375
2022-02-01,66.13999938964844
2022-02-02,66.44000244140625
2022-02-03,64.33999633789062
2022-02-04,65.3499984741211
2022-02-07,64.7699966430664
2022-02-08,65.37999725341797
2022-02-09,65.94999694824219
2022-02-10,65.08000183105469
2022-02-11,63.81999969482422
2022-02-14,63.81999969482422
2022-02-15,68.52999877929688
2022-02-16,69.36000061035156
2022-02-17,69.02999877929688
2022-02-18,68.69999694824219
2022-02-22,68.83999633789062
2022-02-23,67.22000122070312
2022-02-24,68.01000213623047
2022-02-25,68.69999694824219
2022-02-28,68.41999816894531
2022-03-01,67.30000305175781
2022-03-02,70.18000030517578
2022-03-03,69.05999755859375
2022-03-04,65.94000244140625
2022-03-07,58.7599983215332
2022-03-08,58.220001220703125
2022-03-09,59.369998931884766
2022-03-10,57.380001068115234
2022-03-11,54.97999954223633
2022-03-14,53.70000076293945
2022-03-15,56.61000061035156
2022-03-16,57.900001525878906
2022-03-17,58.630001068115234
2022-03-18,60.099998474121094
2022-03-21,59.27000045776367
2022-03-22,59.599998474121094
2022-03-23,57.849998474121094
2022-03-24,60.34000015258789
2022-03-25,60.5099983215332
2022-03-28,60.619998931884766
2022-03-29,61.900001525878906
2022-03-30,61.36000061035156
2022-03-31,60.630001068115234
2022-04-01,61.040000915527344
2022-04-04,61.7400016784668
2022-04-05,59.849998474121094
2022-04-06,58.189998626708984
2022-04-07,58.15999984741211
2022-04-08,58.220001220703125
2022-04-11,57.16999816894531
2022-04-12,56.31999969482422
2022-04-13,57.2599983215332
2022-04-14,55.84000015258789
2022-04-18,55.84000015258789
2022-04-19,57.08000183105469
2022-04-20,57.689998626708984
2022-04-21,57.29999923706055
2022-04-22,56.31999969482422
2022-04-25,57.720001220703125
2022-04-26,55.400001525878906
2022-04-27,54.72999954223633
2022-04-28,57.0099983215332
2022-04-29,55.16999816894531
2022-05-02,56.470001220703125
2022-05-03,56.310001373291016
2022-05-04,57.45000076293945
2022-05-05,54.7400016784668
2022-05-06,54.25
2022-05-09,51.849998474121094
2022-05-10,51.959999084472656
2022-05-11,50.79999923706055
2022-05-12,50.459999084472656
2022-05-13,52.36000061035156
2022-05-16,51.369998931884766
2022-05-17,53.650001525878906
2022-05-18,51.16999816894531
2022-05-19,49.81999969482422
2022-05-20,49.84000015258789
2022-05-23,50.189998626708984
2022-05-24,48.869998931884766
2022-05-25,49.58000183105469
2022-05-26,50.56999969482422
2022-05-27,52.33000183105469
2022-05-31,50.81999969482422
2022-06-01,51.349998474121094
2022-06-02,50.68000030517578
2022-06-03,48.7400016784668
2022-06-06,49.36000061035156
2022-06-07,48.650001525878906
2022-06-08,48.470001220703125
2022-06-09,46.7599983215332
2022-06-10,45.220001220703125
2022-06-13,43.560001373291016
2022-06-14,42.599998474121094
2022-06-15,44.4900016784668
2022-06-16,42.040000915527344
2022-06-17,43.560001373291016
2022-06-21,44.560001373291016
2022-06-22,44.18000030517578
2022-06-23,46.13999938964844
2022-06-24,46.939998626708984
2022-06-27,46.630001068115234
2022-06-28,45.91999816894531
2022-06-29,45.599998474121094
2022-06-30,45.70000076293945
2022-07-01,45.63999938964844
2022-07-05,45.52000045776367
2022-07-06,45.95000076293945
2022-07-07,46.5099983215332
2022-07-08,47.4900016784668
2022-07-11,47.0099983215332
2022-07-12,46.47999954223633
2022-07-13,47.11000061035156
2022-07-14,46.61000061035156
2022-07-15,47.5
2022-07-18,47.099998474121094
2022-07-19,49.25
2022-07-20,49.4900016784668
2022-07-21,49.86000061035156
2022-07-22,48.439998626708984
2022-07-25,48.41999816894531
2022-07-26,48.33000183105469
2022-07-27,49.650001525878906
2022-07-28,51.220001220703125
2022-07-29,51.599998474121094
2022-08-01,51.7400016784668
2022-08-02,51.59000015258789
2022-08-03,52.20000076293945
2022-08-04,52.4900016784668
2022-08-05,52.88999938964844
2022-08-08,52.54999923706055
2022-08-09,51.7400016784668
2022-08-10,53.970001220703125
2022-08-11,52.88999938964844
2022-08-12,54.70000076293945
2022-08-15,55.16999816894531
2022-08-16,55.630001068115234
2022-08-17,54.66999816894531
2022-08-18,56.369998931884766
2022-08-19,55.790000915527344
2022-08-22,54.41999816894531
2022-08-23,54.119998931884766
2022-08-24,54.02000045776367
2022-08-25,55.4900016784668
2022-08-26,53.619998931884766
2022-08-29,51.65999984741211
2022-08-30,51.70000076293945
2022-08-31,50.7400016784668
2022-09-01,45.47999954223633
2022-09-02,44.220001220703125
2022-09-06,42.709999084472656
2022-09-07,43.540000915527344
2022-09-08,43.869998931884766
2022-09-09,44.33000183105469
2022-09-12,44.599998474121094
2022-09-13,42.59000015258789
2022-09-14,42.709999084472656
2022-09-15,42.20000076293945
2022-09-16,41.849998474121094
2022-09-19,41.22999954223633
2022-09-20,40.58000183105469
2022-09-21,40.7400016784668
2022-09-22,41.040000915527344
2022-09-23,40.599998474121094
2022-09-26,39.709999084472656
2022-09-27,40.36000061035156
2022-09-28,42.119998931884766
2022-09-29,40.84000015258789
2022-09-30,40.43000030517578
2022-10-03,41.27000045776367
2022-10-04,42.810001373291016
2022-10-05,42.31999969482422
2022-10-06,41.93000030517578
2022-10-07,40.59000015258789
2022-10-10,39.810001373291016
2022-10-11,39.15999984741211
2022-10-12,39.45000076293945
2022-10-13,40.150001525878906
2022-10-14,39.59000015258789
2022-10-17,40.41999816894531
2022-10-18,41.29999923706055
2022-10-19,41.029998779296875
2022-10-20,40.88999938964844
2022-10-21,43.08000183105469
2022-10-24,43.689998626708984
2022-10-25,45.220001220703125
2022-10-26,46.040000915527344
2022-10-27,47.06999969482422
2022-10-28,48.25
2022-10-31,47.900001525878906
2022-11-01,47.959999084472656
2022-11-02,46.2599983215332
2022-11-03,45.689998626708984
2022-11-04,45.95000076293945
2022-11-07,45.7400016784668
2022-11-08,44.41999816894531
2022-11-09,41.15999984741211
2022-11-10,44.09000015258789
2022-11-11,45.0099983215332
2022-11-14,44.689998626708984
2022-11-15,45.720001220703125
2022-11-16,44.130001068115234
2022-11-17,43.72999954223633
2022-11-18,44.79999923706055
2022-11-21,44.34000015258789
2022-11-22,43.72999954223633
2022-11-23,44.04999923706055
2022-11-25,44.11000061035156
2022-11-28,42.619998931884766
2022-11-29,43.2400016784668
2022-11-30,44.959999084472656
2022-12-01,44.689998626708984
2022-12-02,44.77000045776367
2022-12-05,45.02000045776367
2022-12-06,44.33000183105469
2022-12-07,43.2400016784668
2022-12-08,51.869998931884766
2022-12-09,50.7599983215332
2022-12-12,51.040000915527344
2022-12-13,50.599998474121094
2022-12-14,50.77000045776367
2022-12-15,48.529998779296875
2022-12-16,48.41999816894531
2022-12-19,48.56999969482422
2022-12-20,49.27000045776367
2022-12-21,49.439998626708984
2022-12-22,49.0099983215332
2022-12-23,49.33000183105469
2022-12-27,49.650001525878906
2022-12-28,49.119998931884766
2022-12-29,50.72999954223633
2022-12-30,50.97999954223633
2023-01-03,50.7400016784668
2023-01-04,49.41999816894531
2023-01-05,49.40999984741211
2023-01-06,51.41999816894531
2023-01-09,51.93000030517578
2023-01-10,51.880001068115234
2023-01-11,51.22999954223633
2023-01-12,50.91999816894531
2023-01-13,51.09000015258789
2023-01-17,51.11000061035156
2023-01-18,51.02000045776367
2023-01-19,50.13999938964844
2023-01-20,50.290000915527344
2023-01-23,51.2599983215332
2023-01-24,50.2599983215332
2023-01-25,49.9900016784668
2023-01-26,51.06999969482422
2023-01-27,51.029998779296875
2023-01-30,50.709999084472656
2023-01-31,52.02000045776367
2023-02-01,52.029998779296875
2023-02-02,51.470001220703125
2023-02-03,50.31999969482422
2023-02-06,49.5
2023-02-07,50.209999084472656
2023-02-08,49.349998474121094
2023-02-09,48.709999084472656
2023-02-10,48.540000915527344
2023-02-13,49.459999084472656
2023-02-14,48.9900016784668
2023-02-15,48.900001525878906
2023-02-16,47.970001220703125
2023-02-17,47.75
2023-02-21,47.720001220703125
2023-02-22,47.869998931884766
2023-02-23,48.02000045776367
2023-02-24,46.18000030517578
2023-02-27,46.470001220703125
2023-02-28,48.220001220703125
2023-03-01,48.54999923706055
2023-03-02,48.810001373291016
2023-03-03,49.09000015258789
2023-03-06,50.88999938964844
2023-03-07,49.4900016784668
2023-03-08,51.02000045776367
2023-03-09,49.63999938964844
2023-03-10,49.529998779296875
2023-03-13,49.68000030517578
2023-03-14,50.70000076293945
2023-03-15,49.779998779296875
2023-03-16,50.880001068115234
2023-03-17,49.439998626708984
2023-03-20,50.20000076293945
2023-03-21,50.099998474121094
2023-03-22,48.790000915527344
2023-03-23,49.099998474121094
2023-03-24,49.22999954223633
2023-03-27,48.61000061035156
2023-03-28,50.869998931884766
2023-03-29,51.31999969482422
2023-03-30,51.95000076293945
2023-03-31,52.52000045776367
2023-04-03,52.27000045776367
2023-04-04,52.20000076293945
2023-04-05,51.86000061035156
2023-04-06,50.47999954223633
2023-04-10,52.130001068115234
2023-04-11,51.529998779296875
2023-04-12,51.349998474121094
2023-04-13,51.79999923706055
2023-04-14,51.13999938964844
2023-04-17,49.63999938964844
2023-04-18,48.150001525878906
2023-04-19,47.0099983215332
2023-04-20,46.58000183105469
2023-04-21,46.88999938964844
2023-04-24,46.56999969482422
2023-04-25,45.310001373291016
2023-04-26,45.09000015258789
2023-04-27,45.59000015258789
2023-04-28,46.040000915527344
2023-05-01,46.189998626708984
2023-05-02,44.70000076293945
2023-05-03,44.31999969482422
2023-05-04,43.81999969482422
2023-05-05,44.08000183105469
2023-05-08,43.84000015258789
2023-05-09,43.150001525878906
2023-05-10,43.619998931884766
2023-05-11,43.34000015258789
2023-05-12,43.40999984741211
2023-05-15,44.41999816894531
2023-05-16,43.400001525878906
2023-05-17,44.5
2023-05-18,44.65999984741211
2023-05-19,44.91999816894531
2023-05-22,45.58000183105469
2023-05-23,45.5
2023-05-24,44.310001373291016
2023-05-25,45.13999938964844
2023-05-26,47.9900016784668
2023-05-30,47.970001220703125
2023-05-31,46.7400016784668
2023-06-01,47.029998779296875
2023-06-02,48.130001068115234
2023-06-05,47.5
2023-06-06,42.38999938964844
2023-06-07,43.279998779296875
2023-06-08,42.529998779296875
2023-06-09,41.349998474121094
2023-06-12,41.540000915527344
2023-06-13,42.400001525878906
2023-06-14,44.369998931884766
2023-06-15,44.279998779296875
2023-06-16,44.310001373291016
2023-06-20,43.04999923706055
2023-06-21,41.869998931884766
2023-06-22,41.52000045776367
2023-06-23,41.02000045776367
2023-06-26,41.16999816894531
2023-06-27,41.75
