Date,MAS
2010-10-18,7.422835350036621
2010-10-19,7.313876628875732
2010-10-20,7.381974697113037
2010-10-21,7.524982452392578
2010-10-22,7.456884384155273
2010-10-25,7.416022777557373
2010-10-26,7.443264484405518
2010-10-27,7.266204833984375
2010-10-28,7.21853494644165
2010-10-29,7.259395599365234
2010-11-01,7.320684909820557
2010-11-02,7.36154317855835
2010-11-03,7.341114521026611
2010-11-04,7.722472190856934
2010-11-05,7.872293472290039
2010-11-08,7.899528980255127
2010-11-09,7.817814350128174
2010-11-10,7.919960975646973
2010-11-11,7.756519317626953
2010-11-12,7.736091136932373
2010-11-15,7.6611809730529785
2010-11-16,7.5658440589904785
2010-11-17,7.463695526123047
2010-11-18,7.490934371948242
2010-11-19,7.511366844177246
2010-11-22,7.463695526123047
2010-11-23,7.320684909820557
2010-11-24,7.4364542961120605
2010-11-26,7.300257682800293
2010-11-29,7.409213066101074
2010-11-30,7.42964506149292
2010-12-01,7.954010009765625
2010-12-02,8.178739547729492
2010-12-03,8.165117263793945
2010-12-06,8.165117263793945
2010-12-07,8.430705070495605
2010-12-08,8.921018600463867
2010-12-09,9.029975891113281
2010-12-10,9.213846206665039
2010-12-13,9.023171424865723
2010-12-14,8.873350143432617
2010-12-15,8.784823417663574
2010-12-16,8.948262214660645
2010-12-17,8.893784523010254
2010-12-20,8.852919578552246
2010-12-21,8.893784523010254
2010-12-22,8.852919578552246
2010-12-23,8.709912300109863
2010-12-27,8.709912300109863
2010-12-28,8.675863265991211
2010-12-29,8.655430793762207
2010-12-30,8.737153053283691
2010-12-31,8.621382713317871
2011-01-03,8.886971473693848
2011-01-04,8.750773429870605
2011-01-05,9.0007963180542
2011-01-06,9.261088371276855
2011-01-07,9.432339668273926
2011-01-10,9.391242027282715
2011-01-11,9.446037292480469
2011-01-12,9.439187049865723
2011-01-13,9.41864013671875
2011-01-14,9.589886665344238
2011-01-18,9.343291282653809
2011-01-19,9.048741340637207
2011-01-20,9.137792587280273
2011-01-21,9.09669303894043
2011-01-24,9.1514892578125
2011-01-25,9.165193557739258
2011-01-26,9.322741508483887
2011-01-27,9.555639266967773
2011-01-28,9.10353946685791
2011-01-31,9.124093055725098
2011-02-01,9.541937828063965
2011-02-02,9.356990814208984
2011-02-03,9.411792755126953
2011-02-04,9.603581428527832
2011-02-07,9.843335151672363
2011-02-08,10.110482215881348
2011-02-09,10.117329597473145
2011-02-10,9.95293140411377
2011-02-11,9.70633602142334
