Date,ETN
2023-11-24,221.74903869628906
2023-11-27,221.8072052001953
2023-11-28,217.74490356445312
2023-11-29,218.9180145263672
2023-11-30,220.7504425048828
2023-12-01,223.43601989746094
2023-12-04,221.244873046875
2023-12-05,218.72412109375
2023-12-06,220.00392150878906
2023-12-07,220.98312377929688
2023-12-08,225.22962951660156
2023-12-11,227.52740478515625
2023-12-12,229.8251953125
2023-12-13,229.5730743408203
2023-12-14,230.4553680419922
2023-12-15,230.17420959472656
2023-12-18,229.90272521972656
2023-12-19,230.8916015625
2023-12-20,226.8196258544922
2023-12-21,230.05783081054688
2023-12-22,231.36669921875
2023-12-26,232.8888702392578
2023-12-27,233.48023986816406
2023-12-28,233.41238403320312
2023-12-29,233.48023986816406
2024-01-02,231.61880493164062
2024-01-03,225.99554443359375
2024-01-04,227.33348083496094
2024-01-05,227.70191955566406
2024-01-08,231.6963348388672
2024-01-09,232.18112182617188
2024-01-10,233.54812622070312
2024-01-11,236.00099182128906
2024-01-12,234.73094177246094
2024-01-16,234.37220764160156
2024-01-17,230.0287628173828
2024-01-18,232.80157470703125
2024-01-19,237.1450653076172
2024-01-22,236.46636962890625
2024-01-23,235.8362274169922
2024-01-24,234.2073974609375
2024-01-25,238.327880859375
2024-01-26,238.39572143554688
2024-01-29,241.13949584960938
2024-01-30,242.6422576904297
2024-01-31,238.57994079589844
2024-02-01,256.50640869140625
2024-02-02,261.867919921875
2024-02-05,261.2086181640625
2024-02-06,262.85675048828125
2024-02-07,264.5340881347656
2024-02-08,264.8830871582031
2024-02-09,269.4883117675781
2024-02-12,265.6974182128906
2024-02-13,264.078369140625
2024-02-14,267.2196044921875
2024-02-15,267.3844299316406
2024-02-16,269.0616760253906
2024-02-20,267.6753234863281
2024-02-21,268.7126770019531
