Date,GL
2006-02-06,20.30950164794922
2006-02-07,20.21407699584961
2006-02-08,20.26913070678711
2006-02-09,19.90947914123535
2006-02-10,20.19205093383789
2006-02-13,19.971860885620117
2006-02-14,20.2838134765625
2006-02-15,20.34986114501953
2006-02-16,20.29481315612793
2006-02-17,20.177377700805664
2006-02-21,20.08930015563965
2006-02-22,20.37555694580078
2006-02-23,20.070951461791992
2006-02-24,20.170032501220703
2006-02-27,20.14067840576172
2006-02-28,20.063600540161133
2006-03-01,20.08930015563965
2006-03-02,20.085634231567383
2006-03-03,20.29481315612793
2006-03-06,20.26913070678711
2006-03-07,20.331518173217773
2006-03-08,20.331518173217773
2006-03-09,20.430614471435547
2006-03-10,20.665483474731445
2006-03-13,20.57006072998047
2006-03-14,20.815954208374023
2006-03-15,20.933393478393555
2006-03-16,21.036149978637695
2006-03-17,20.9737606048584
2006-03-20,20.977434158325195
2006-03-21,20.900360107421875
2006-03-22,20.926054000854492
2006-03-23,20.841636657714844
2006-03-24,20.779251098632812
2006-03-27,20.764568328857422
2006-03-28,20.786584854125977
2006-03-29,21.021474838256836
2006-03-30,21.208635330200195
2006-03-31,20.955411911010742
2006-04-03,20.915042877197266
2006-04-04,21.00312042236328
2006-04-05,21.135486602783203
2006-04-06,21.14284324645996
2006-04-07,20.804561614990234
2006-04-10,21.003124237060547
2006-04-11,20.749401092529297
2006-04-12,20.78250503540039
2006-04-13,20.804561614990234
2006-04-17,20.760440826416016
2006-04-18,20.962665557861328
2006-04-19,20.896482467651367
2006-04-20,21.150196075439453
2006-04-21,21.326696395874023
2006-04-24,21.3193359375
2006-04-25,21.323020935058594
2006-04-26,21.459077835083008
2006-04-27,21.970172882080078
2006-04-28,22.10254669189453
2006-05-01,21.84516143798828
2006-05-02,21.856185913085938
2006-05-03,21.859861373901367
2006-05-04,22.095197677612305
2006-05-05,22.433483123779297
2006-05-08,22.260665893554688
2006-05-09,22.205501556396484
2006-05-10,22.271690368652344
2006-05-11,22.264328002929688
2006-05-12,22.095197677612305
2006-05-15,22.301103591918945
2006-05-16,22.15770721435547
2006-05-17,21.78264045715332
2006-05-18,21.852508544921875
2006-05-19,21.826770782470703
2006-05-22,21.778976440429688
2006-05-23,21.64291763305664
2006-05-24,21.698078155517578
2006-05-25,21.657629013061523
2006-05-26,21.74954605102539
2006-05-30,21.473772048950195
2006-05-31,21.650272369384766
2006-06-01,21.881929397583008
2006-06-02,21.962812423706055
2006-06-05,21.591440200805664
2006-06-06,21.657629013061523
2006-06-07,21.613500595092773
2006-06-08,21.6833553314209
2006-06-09,21.52524757385254
2006-06-12,21.33036994934082
2006-06-13,21.34508514404297
2006-06-14,21.102399826049805
2006-06-15,21.503190994262695
2006-06-16,21.466415405273438
2006-06-19,21.459077835083008
2006-06-20,21.550989151000977
2006-06-21,21.63556671142578
2006-06-22,21.536298751831055
2006-06-23,21.5289363861084
2006-06-26,21.76058578491211
2006-06-27,21.657629013061523
2006-06-28,21.867216110229492
2006-06-29,22.168737411499023
2006-06-30,22.326845169067383
2006-07-03,22.569530487060547
2006-07-05,22.488468170166016
2006-07-06,22.477415084838867
2006-07-07,22.657962799072266
2006-07-10,22.786937713623047
2006-07-11,22.783245086669922
2006-07-12,22.661653518676758
2006-07-13,22.038909912109375
2006-07-14,22.01680564880371
2006-07-17,22.072078704833984
2006-07-18,22.293170928955078
2006-07-19,22.318967819213867
2006-07-20,22.842206954956055
2006-07-21,22.8753719329834
2006-07-24,22.76482582092285
2006-07-25,22.599010467529297
2006-07-26,22.39266014099121
2006-07-27,22.34844207763672
2006-07-28,22.422136306762695
2006-07-31,22.282121658325195
2006-08-01,22.263690948486328
2006-08-02,22.22684669494629
2006-08-03,22.16050910949707
2006-08-04,22.15683364868164
2006-08-07,22.285799026489258
2006-08-08,22.278425216674805
2006-08-09,22.057340621948242
2006-08-10,22.21578598022461
2006-08-11,22.127344131469727
2006-08-14,22.186307907104492
2006-08-15,22.30052947998047
2006-08-16,22.333703994750977
2006-08-17,22.562156677246094
2006-08-18,22.517946243286133
2006-08-21,22.646909713745117
2006-08-22,22.525314331054688
2006-08-23,22.551103591918945
2006-08-24,22.739032745361328
2006-08-25,22.61374855041504
2006-08-28,22.70955467224121
2006-08-29,22.80167007446289
2006-08-30,22.938007354736328
2006-08-31,22.92327117919922
2006-09-01,22.934329986572266
2006-09-05,22.8569393157959
2006-09-06,22.716917037963867
2006-09-07,22.57320785522461
2006-09-08,22.63953971862793
2006-09-11,22.783245086669922
2006-09-12,22.92327117919922
2006-09-13,22.92327117919922
2006-09-14,22.834842681884766
2006-09-15,22.949068069458008
2006-09-18,22.80535125732422
2006-09-19,22.79061508178711
2006-09-20,23.12593650817871
2006-09-21,22.926956176757812
2006-09-22,23.01908302307129
2006-09-25,23.206998825073242
2006-09-26,23.299121856689453
2006-09-27,23.328601837158203
2006-09-28,23.369131088256836
2006-09-29,23.25490951538086
2006-10-02,23.214370727539062
2006-10-03,23.354394912719727
2006-10-04,23.542701721191406
2006-10-05,23.546401977539062
2006-10-06,23.539020538330078
2006-10-09,23.457780838012695
2006-10-10,23.365474700927734
2006-10-11,23.52794075012207
2006-10-12,23.51317024230957
2006-10-13,23.568553924560547
2006-10-16,23.694101333618164
2006-10-17,23.646093368530273
2006-10-18,23.716245651245117
2006-10-19,23.140235900878906
2006-10-20,23.09223747253418
2006-10-23,23.21778106689453
2006-10-24,23.103309631347656
2006-10-25,22.970388412475586
2006-10-26,23.214080810546875
2006-10-27,22.95931053161621
2006-10-30,23.025774002075195
2006-10-31,22.774694442749023
2006-11-01,22.79314613342285
2006-11-02,23.022085189819336
2006-11-03,22.981462478637695
2006-11-06,23.095935821533203
2006-11-07,23.17715835571289
2006-11-08,23.129161834716797
2006-11-09,23.118078231811523
2006-11-10,23.299009323120117
2006-11-13,23.335933685302734
2006-11-14,23.468873977661133
2006-11-15,23.450401306152344
2006-11-16,23.590709686279297
2006-11-17,23.587018966674805
2006-11-20,23.52424430847168
2006-11-21,23.380247116088867
2006-11-22,23.387624740600586
2006-11-24,23.35440444946289
2006-11-27,23.081161499023438
2006-11-28,23.025774002075195
2006-11-29,23.221473693847656
2006-11-30,23.34331703186035
2006-12-01,23.199310302734375
2006-12-04,23.631328582763672
2006-12-05,23.542701721191406
2006-12-06,23.568553924560547
2006-12-07,23.443012237548828
2006-12-08,23.491008758544922
2006-12-11,23.594396591186523
2006-12-12,23.520559310913086
2006-12-13,23.498394012451172
2006-12-14,23.542701721191406
2006-12-15,23.697792053222656
2006-12-18,23.6497859954834
2006-12-19,23.55746841430664
2006-12-20,23.598093032836914
2006-12-21,23.52424430847168
2006-12-22,23.52794075012207
2006-12-26,23.631328582763672
2006-12-27,23.705167770385742
2006-12-28,23.653484344482422
2006-12-29,23.542701721191406
2007-01-03,23.849811553955078
2007-01-04,23.864604949951172
2007-01-05,23.468708038330078
2007-01-08,23.287418365478516
2007-01-09,23.331815719604492
2007-01-10,23.561206817626953
2007-01-11,23.927507400512695
2007-01-12,23.975595474243164
2007-01-16,23.79059410095215
2007-01-17,23.927507400512695
2007-01-18,23.8904972076416
2007-01-19,23.897905349731445
2007-01-22,23.76840591430664
2007-01-23,23.883098602294922
2007-01-24,24.23089599609375
2007-01-25,23.775802612304688
2007-01-26,23.712900161743164
2007-01-29,23.875696182250977
2007-01-30,24.049602508544922
2007-01-31,24.045902252197266
2007-02-01,24.323402404785156
2007-02-02,24.438093185424805
2007-02-05,24.441795349121094
2007-02-06,24.50469398498535
2007-02-07,24.74148941040039
2007-02-08,23.957094192504883
2007-02-09,23.90159797668457
2007-02-12,23.783201217651367
2007-02-13,23.994098663330078
2007-02-14,24.08289337158203
2007-02-15,24.105098724365234
2007-02-16,24.105098724365234
2007-02-20,24.168001174926758
2007-02-21,24.0347957611084
2007-02-22,24.160598754882812
2007-02-23,24.068090438842773
2007-02-26,23.916400909423828
2007-02-27,23.472414016723633
2007-02-28,23.650007247924805
2007-03-01,23.712900161743164
2007-03-02,23.62411117553711
2007-03-05,23.502017974853516
2007-03-06,23.5094051361084
2007-03-07,23.398406982421875
2007-03-08,23.59819984436035
2007-03-09,23.738811492919922
2007-03-12,23.805404663085938
2007-03-13,23.246713638305664
2007-03-14,23.342914581298828
2007-03-15,23.553808212280273
2007-03-16,23.3762149810791
2007-03-19,23.56861114501953
2007-03-20,23.794309616088867
2007-03-21,24.068090438842773
2007-03-22,23.938602447509766
2007-03-23,24.086599349975586
2007-03-26,24.201292037963867
2007-03-27,24.079200744628906
2007-03-28,23.95340347290039
2007-03-29,24.201292037963867
2007-03-30,24.267898559570312
2007-04-02,24.186498641967773
2007-04-03,24.297714233398438
2007-04-04,24.242111206054688
2007-04-05,24.27918243408203
2007-04-09,24.19391441345215
2007-04-10,24.08268928527832
2007-04-11,23.90473747253418
2007-04-12,24.01966094970703
2007-04-13,24.04191017150879
2007-04-16,24.36074447631836
2007-04-17,24.290300369262695
2007-04-18,24.3496150970459
2007-04-19,24.761133193969727
2007-04-20,24.935375213623047
2007-04-23,24.827861785888672
2007-04-24,24.87606430053711
2007-04-25,25.220834732055664
2007-04-26,25.27644157409668
2007-04-27,25.343175888061523
2007-04-30,25.320945739746094
2007-05-01,25.480350494384766
2007-05-02,25.639760971069336
2007-05-03,25.680540084838867
2007-05-04,25.598981857299805
2007-05-07,25.832548141479492
2007-05-08,25.624929428100586
2007-05-09,25.654592514038086
2007-05-10,25.487749099731445
2007-05-11,25.76581382751465
2007-05-14,25.662010192871094
2007-05-15,25.784353256225586
2007-05-16,25.888160705566406
2007-05-17,25.84737777709961
2007-05-18,25.932649612426758
2007-05-21,25.88445281982422
2007-05-22,25.902990341186523
2007-05-23,25.85849380493164
2007-05-24,25.65829849243164
2007-05-25,25.691667556762695
2007-05-29,25.85479164123535
2007-05-30,26.069814682006836
2007-05-31,25.991960525512695
2007-06-01,26.05128288269043
2007-06-04,26.01791000366211
2007-06-05,25.82883644104004
2007-06-06,25.472942352294922
2007-06-07,25.13556480407715
2007-06-08,25.358013153076172
2007-06-11,25.417327880859375
2007-06-12,25.228256225585938
2007-06-13,25.3802547454834
2007-06-14,25.5396671295166
2007-06-15,25.561912536621094
2007-06-18,25.49517822265625
2007-06-19,25.5804443359375
2007-06-20,25.269027709960938
2007-06-21,25.324644088745117
2007-06-22,24.998397827148438
2007-06-25,25.016944885253906
2007-06-26,24.816740036010742
2007-06-27,25.031766891479492
2007-06-28,24.950214385986328
2007-06-29,24.838993072509766
2007-07-02,25.146696090698242
2007-07-03,25.23956298828125
2007-07-05,25.05011558532715
2007-07-06,25.079833984375
2007-07-09,25.068689346313477
2007-07-10,24.5598087310791
2007-07-11,24.934967041015625
2007-07-12,25.31012725830078
2007-07-13,25.291561126708984
2007-07-16,25.1838321685791
2007-07-17,24.93868637084961
2007-07-18,24.70095443725586
2007-07-19,24.775243759155273
2007-07-20,24.262659072875977
2007-07-23,24.496667861938477
2007-07-24,23.976646423339844
2007-07-25,23.950637817382812
2007-07-26,23.571773529052734
2007-07-27,23.0517520904541
2007-07-30,23.122325897216797
2007-07-31,22.85860252380371
2007-08-01,23.08147430419922
2007-08-02,22.869749069213867
2007-08-03,22.06000328063965
2007-08-06,22.754596710205078
2007-08-07,22.54287338256836
2007-08-08,22.970035552978516
2007-08-09,22.528024673461914
2007-08-10,22.487159729003906
2007-08-13,22.550308227539062
2007-08-14,22.40544319152832
2007-08-15,22.085994720458984
2007-08-16,22.4017276763916
2007-08-17,23.077760696411133
2007-08-20,23.09261703491211
2007-08-21,23.00346565246582
2007-08-22,23.36748504638672
2007-08-23,23.363771438598633
2007-08-24,23.527206420898438
2007-08-27,23.308059692382812
2007-08-28,22.464876174926758
2007-08-29,23.04060935974121
2007-08-30,22.758316040039062
2007-08-31,22.86603546142578
2007-09-04,22.892032623291016
2007-09-05,22.48344612121582
2007-09-06,22.424020767211914
2007-09-07,22.245718002319336
2007-09-10,22.078571319580078
2007-09-11,22.253156661987305
2007-09-12,22.204862594604492
2007-09-13,22.372020721435547
2007-09-14,22.334871292114258
2007-09-17,22.249435424804688
2007-09-18,22.929174423217773
2007-09-19,23.085182189941406
2007-09-20,22.940324783325195
2007-09-21,23.02204132080078
2007-09-24,22.788028717041016
2007-09-25,22.732315063476562
2007-09-26,23.044330596923828
2007-09-27,23.24118995666504
2007-09-28,23.14832878112793
2007-10-01,23.616342544555664
2007-10-02,23.490049362182617
2007-10-03,23.43050193786621
2007-10-04,23.404447555541992
2007-10-05,23.739439010620117
2007-10-08,23.594274520874023
2007-10-09,23.62404441833496
2007-10-10,23.486331939697266
2007-10-11,23.601716995239258
2007-10-12,23.758045196533203
2007-10-15,23.772933959960938
2007-10-16,23.63521385192871
2007-10-17,23.74687957763672
2007-10-18,23.5086612701416
2007-10-19,23.467729568481445
2007-10-22,24.081867218017578
2007-10-23,24.033479690551758
2007-10-24,23.62404441833496
2007-10-25,23.888317108154297
2007-10-26,24.145143508911133
2007-10-29,23.962764739990234
2007-10-30,23.98508644104004
2007-10-31,24.253076553344727
2007-11-01,23.679880142211914
2007-11-02,23.54962158203125
2007-11-05,23.434215545654297
2007-11-06,23.57567024230957
2007-11-07,22.950363159179688
2007-11-08,23.471446990966797
2007-11-09,23.646381378173828
2007-11-12,23.795265197753906
2007-11-13,24.089309692382812
2007-11-14,23.89204216003418
2007-11-15,23.51611328125
2007-11-16,23.162506103515625
2007-11-19,22.712142944335938
2007-11-20,22.741918563842773
2007-11-21,22.20594024658203
2007-11-23,22.55580711364746
2007-11-26,21.878402709960938
2007-11-27,22.540922164916992
2007-11-28,23.289064407348633
2007-11-29,22.995014190673828
2007-11-30,22.957801818847656
2007-12-03,22.849863052368164
2007-12-04,22.700977325439453
2007-12-05,23.12529182434082
2007-12-06,23.37094497680664
2007-12-07,23.285335540771484
2007-12-10,23.35606575012207
2007-12-11,22.801464080810547
2007-12-12,22.928016662597656
2007-12-13,23.009904861450195
2007-12-14,22.444156646728516
2007-12-17,22.455312728881836
2007-12-18,22.578142166137695
2007-12-19,22.421823501586914
2007-12-20,22.51115608215332
2007-12-21,22.980133056640625
2007-12-24,23.300228118896484
2007-12-26,23.110408782958984
2007-12-27,22.544647216796875
2007-12-28,22.522308349609375
2007-12-31,22.52976417541504
2008-01-02,22.19405174255371
2008-01-03,22.43651008605957
2008-01-04,22.261194229125977
2008-01-07,22.775943756103516
2008-01-08,22.17540168762207
2008-01-09,22.690153121948242
2008-01-10,23.063159942626953
2008-01-11,22.858003616333008
2008-01-14,23.051973342895508
2008-01-15,22.809524536132812
2008-01-16,22.775943756103516
2008-01-17,22.1492919921875
2008-01-18,21.630807876586914
2008-01-22,21.612159729003906
2008-01-23,22.179128646850586
2008-01-24,21.918020248413086
2008-01-25,21.578584671020508
2008-01-28,22.432775497436523
2008-01-29,22.757299423217773
2008-01-30,22.346982955932617
2008-01-31,22.7460994720459
2008-02-01,23.171335220336914
2008-02-04,22.872922897338867
2008-02-05,22.3842830657959
2008-02-06,22.447696685791016
2008-02-07,22.951255798339844
2008-02-08,22.30594825744629
2008-02-11,22.078414916992188
2008-02-12,22.462614059448242
2008-02-13,22.66403579711914
2008-02-14,22.395477294921875
2008-02-15,22.768484115600586
2008-02-19,22.652856826782227
2008-02-20,22.775943756103516
2008-02-21,22.779672622680664
2008-02-22,23.018402099609375
2008-02-25,23.1601505279541
2008-02-26,23.38021469116211
2008-02-27,23.56299591064453
2008-02-28,23.19371223449707
2008-02-29,22.477537155151367
2008-03-03,22.47380828857422
2008-03-04,22.66403579711914
2008-03-05,22.402929306030273
2008-03-06,21.824766159057617
2008-03-07,22.033658981323242
2008-03-10,21.970243453979492
2008-03-11,22.59317398071289
2008-03-12,21.817310333251953
2008-03-13,22.063495635986328
2008-03-14,21.802383422851562
2008-03-17,21.869529724121094
2008-03-18,22.6118221282959
2008-03-19,22.201505661010742
2008-03-20,22.72372055053711
2008-03-24,22.77220916748047
2008-03-25,22.9064998626709
2008-03-26,22.40666961669922
2008-03-27,22.350711822509766
2008-03-28,22.24254035949707
2008-03-31,22.421586990356445
2008-04-01,23.65251350402832
2008-04-02,23.319807052612305
2008-04-03,23.79831314086914
2008-04-04,23.544109344482422
2008-04-07,23.667469024658203
2008-04-08,23.28615951538086
2008-04-09,23.22260856628418
2008-04-10,23.159055709838867
2008-04-11,22.942232131958008
2008-04-14,22.72540283203125
2008-04-15,23.076818466186523
2008-04-16,23.581483840942383
2008-04-17,23.76841163635254
2008-04-18,23.843175888061523
2008-04-21,23.596445083618164
2008-04-22,23.40578842163086
2008-04-23,23.26746368408203
2008-04-24,23.540369033813477
2008-04-25,23.596445083618164
2008-04-28,23.53288459777832
2008-04-29,24.366533279418945
2008-04-30,24.202058792114258
2008-05-01,24.400178909301758
2008-05-02,24.3740177154541
2008-05-05,24.000181198120117
2008-05-06,24.355321884155273
2008-05-07,23.79831314086914
2008-05-08,23.618873596191406
2008-05-09,23.555326461791992
2008-05-12,23.962810516357422
2008-05-13,23.820743560791016
2008-05-14,24.0450439453125
2008-05-15,24.015138626098633
2008-05-16,23.760927200317383
2008-05-19,23.884300231933594
2008-05-20,23.719812393188477
2008-05-21,23.64130210876465
2008-05-22,23.988962173461914
2008-05-23,23.663726806640625
2008-05-27,24.026351928710938
2008-05-28,23.779626846313477
2008-05-29,23.87681770324707
2008-05-30,23.704856872558594
2008-06-02,23.514202117919922
2008-06-03,23.379619598388672
2008-06-04,23.166526794433594
2008-06-05,23.379619598388672
2008-06-06,22.774002075195312
2008-06-09,22.845041275024414
2008-06-10,23.02447509765625
2008-06-11,22.699241638183594
2008-06-12,22.953454971313477
2008-06-13,23.17774772644043
2008-06-16,23.174013137817383
2008-06-17,22.75531005859375
2008-06-18,22.61325454711914
2008-06-19,22.79269790649414
2008-06-20,22.452505111694336
2008-06-23,22.32914161682129
2008-06-24,22.366527557373047
2008-06-25,22.321666717529297
2008-06-26,22.033817291259766
2008-06-27,22.041297912597656
2008-06-30,21.925413131713867
2008-07-01,22.202043533325195
2008-07-02,22.05964469909668
2008-07-03,21.94723129272461
2008-07-07,21.752384185791016
2008-07-08,22.20203971862793
2008-07-09,21.90601348876953
2008-07-10,22.044649124145508
2008-07-11,21.774864196777344
2008-07-14,21.403892517089844
2008-07-15,21.13783836364746
2008-07-16,21.846054077148438
2008-07-17,22.123350143432617
2008-07-18,22.333189010620117
2008-07-21,21.92099952697754
2008-07-22,22.606731414794922
2008-07-23,22.827808380126953
2008-07-24,21.47133445739746
2008-07-25,21.505062103271484
2008-07-28,21.06290054321289
2008-07-29,21.823570251464844
2008-07-30,21.872283935546875
2008-07-31,21.752384185791016
2008-08-01,21.718645095825195
2008-08-04,21.52754783630371
2008-08-05,22.149581909179688
2008-08-06,21.85355567932129
2008-08-07,21.744884490966797
2008-08-08,22.415630340576172
2008-08-11,22.486825942993164
2008-08-12,21.958467483520508
2008-08-13,21.594989776611328
2008-08-14,22.00343894958496
2008-08-15,22.258249282836914
2008-08-18,21.801084518432617
2008-08-19,21.692424774169922
2008-08-20,21.842302322387695
2008-08-21,21.598739624023438
2008-08-22,21.96596908569336
2008-08-25,21.662439346313477
2008-08-26,21.767366409301758
2008-08-27,22.258249282836914
2008-08-28,22.423131942749023
2008-08-29,22.38564682006836
2008-09-02,22.640460968017578
2008-09-03,22.767858505249023
2008-09-04,22.168312072753906
2008-09-05,22.486825942993164
2008-09-08,23.269987106323242
2008-09-09,22.625465393066406
2008-09-10,22.790346145629883
2008-09-11,22.87652587890625
2008-09-12,22.93648338317871
2008-09-15,22.160825729370117
2008-09-16,22.719152450561523
2008-09-17,20.972965240478516
2008-09-18,22.179555892944336
2008-09-19,23.187538146972656
2008-09-22,22.213285446166992
2008-09-23,22.4268741607666
2008-09-24,22.108360290527344
2008-09-25,23.284969329833984
2008-09-26,23.37864875793457
2008-09-29,22.48307991027832
2008-09-30,22.40813446044922
2008-10-01,21.94989776611328
2008-10-02,20.323572158813477
2008-10-03,19.46721839904785
2008-10-06,18.430564880371094
2008-10-07,18.14134979248047
2008-10-08,16.642719268798828
2008-10-09,15.027650833129883
2008-10-10,14.400400161743164
2008-10-13,15.737528800964355
2008-10-14,17.502838134765625
2008-10-15,15.391973495483398
2008-10-16,14.704631805419922
2008-10-17,12.627581596374512
2008-10-20,13.299898147583008
2008-10-21,13.923389434814453
2008-10-22,13.183464050292969
2008-10-23,13.269853591918945
2008-10-24,13.960952758789062
2008-10-27,13.13839340209961
2008-10-28,14.648290634155273
2008-10-29,14.4905424118042
2008-10-30,14.91872787475586
2008-10-31,15.688697814941406
2008-11-03,15.793871879577637
2008-11-04,17.029584884643555
2008-11-05,16.150680541992188
2008-11-06,15.512166976928711
2008-11-07,15.929081916809082
2008-11-10,15.906535148620605
2008-11-11,15.527188301086426
2008-11-12,14.648290634155273
2008-11-13,14.990081787109375
2008-11-14,14.449227333068848
2008-11-17,13.269853591918945
2008-11-18,12.856696128845215
2008-11-19,11.451958656311035
2008-11-20,10.392780303955078
2008-11-21,10.97494888305664
2008-11-24,12.62006664276123
2008-11-25,12.950594902038574
2008-11-26,13.39004135131836
2008-11-28,13.57784366607666
2008-12-01,11.831313133239746
2008-12-02,12.864205360412598
2008-12-03,13.149662971496582
2008-12-04,12.988154411315918
2008-12-05,14.64454174041748
2008-12-08,14.648290634155273
2008-12-09,14.719658851623535
2008-12-10,14.513079643249512
2008-12-11,14.479277610778809
2008-12-12,14.91872787475586
2008-12-15,14.483036041259766
2008-12-16,16.15444564819336
2008-12-17,16.13566017150879
2008-12-18,16.312185287475586
2008-12-19,16.57510757446289
2008-12-22,15.966643333435059
2008-12-23,15.835180282592773
2008-12-24,15.808892250061035
2008-12-26,15.906535148620605
2008-12-29,15.609818458557129
2008-12-30,16.42007827758789
2008-12-31,16.845951080322266
2009-01-02,16.917552947998047
2009-01-05,17.16250991821289
2009-01-06,17.456466674804688
2009-01-07,16.649965286254883
2009-01-08,16.555761337280273
2009-01-09,16.15251350402832
2009-01-12,15.462844848632812
2009-01-13,15.274409294128418
2009-01-14,14.498068809509277
2009-01-15,14.396310806274414
2009-01-16,14.181493759155273
2009-01-20,12.221793174743652
2009-01-21,13.47298812866211
2009-01-22,11.780856132507324
2009-01-23,11.939142227172852
2009-01-26,12.157723426818848
2009-01-27,12.285856246948242
2009-01-28,13.114967346191406
2009-01-29,11.535890579223633
2009-01-30,11.305998802185059
2009-02-02,11.535890579223633
2009-02-03,11.302237510681152
2009-02-04,10.959287643432617
2009-02-05,11.671563148498535
2009-02-06,11.844922065734863
2009-02-09,11.875072479248047
2009-02-10,11.087419509887695
2009-02-11,11.057271957397461
2009-02-12,11.004509925842285
2009-02-13,10.360067367553711
2009-02-17,10.002047538757324
2009-02-18,10.198016166687012
2009-02-19,9.395289421081543
2009-02-20,8.317451477050781
2009-02-23,7.673007011413574
2009-02-24,8.66039752960205
2009-02-25,8.234542846679688
2009-02-26,8.856369972229004
2009-02-27,7.763457298278809
2009-03-02,7.330057621002197
2009-03-03,6.813753128051758
2009-03-04,7.341367244720459
2009-03-05,6.448190212249756
2009-03-06,6.429347038269043
2009-03-09,6.531101703643799
2009-03-10,7.654163837432861
2009-03-11,7.631553649902344
2009-03-12,8.622712135314941
2009-03-13,8.747076988220215
2009-03-16,8.867674827575684
2009-03-17,9.466894149780273
2009-03-18,10.597494125366211
2009-03-19,9.85883617401123
2009-03-20,9.342524528503418
2009-03-23,10.676637649536133
2009-03-24,10.393988609313965
2009-03-25,10.167866706848145
2009-03-26,10.586190223693848
2009-03-27,10.868834495544434
2009-03-30,9.504578590393066
2009-03-31,9.885214805603027
2009-04-01,10.014037132263184
2009-04-02,10.309576034545898
2009-04-03,10.923373222351074
2009-04-06,11.00672435760498
2009-04-07,10.699825286865234
2009-04-08,11.105238914489746
2009-04-09,11.904694557189941
2009-04-13,11.961524963378906
2009-04-14,11.037041664123535
2009-04-15,12.366938591003418
2009-04-16,12.0259370803833
2009-04-17,12.222960472106934
2009-04-20,10.980206489562988
2009-04-21,12.056249618530273
2009-04-22,11.522018432617188
2009-04-23,9.957202911376953
2009-04-24,10.089816093444824
2009-04-27,9.930676460266113
2009-04-28,10.267894744873047
2009-04-29,10.919586181640625
2009-04-30,11.112818717956543
2009-05-01,11.150707244873047
2009-05-04,12.056249618530273
2009-05-05,11.749350547790527
2009-05-06,12.560172080993652
2009-05-07,12.700361251831055
2009-05-08,14.371261596679688
2009-05-11,13.306585311889648
2009-05-12,13.568020820617676
2009-05-13,12.965581893920898
2009-05-14,13.4505615234375
2009-05-15,13.389937400817871
2009-05-18,14.371261596679688
2009-05-19,13.810505867004395
2009-05-20,13.848397254943848
2009-05-21,13.742302894592285
2009-05-22,13.749885559082031
2009-05-26,14.223490715026855
2009-05-27,13.890076637268066
2009-05-28,14.928230285644531
2009-05-29,15.216187477111816
2009-06-01,15.390474319458008
2009-06-02,15.329849243164062
2009-06-03,14.670585632324219
2009-06-04,15.208610534667969
2009-06-05,14.882762908935547
2009-06-08,14.916860580444336
2009-06-09,14.943380355834961
2009-06-10,14.943380355834961
2009-06-11,14.897921562194824
2009-06-12,14.507661819458008
2009-06-15,14.117406845092773
2009-06-16,13.564225196838379
2009-06-17,13.549073219299316
2009-06-18,13.920387268066406
2009-06-19,13.988584518432617
2009-06-22,13.416460990905762
2009-06-23,13.499814987182617
2009-06-24,13.844605445861816
2009-06-25,14.147721290588379
2009-06-26,13.999954223632812
2009-06-29,14.196971893310547
2009-06-30,14.034050941467285
2009-07-01,13.996018409729004
2009-07-02,12.95012092590332
2009-07-06,13.50539493560791
2009-07-07,13.064212799072266
2009-07-08,12.752348899841309
2009-07-09,13.014772415161133
2009-07-10,12.809399604797363
2009-07-13,13.66132926940918
2009-07-14,13.57385540008545
2009-07-15,14.296480178833008
2009-07-16,14.490442276000977
2009-07-17,14.34972095489502
2009-07-20,15.076150894165039
2009-07-21,15.019096374511719
2009-07-22,15.110377311706543
2009-07-23,15.890047073364258
2009-07-24,15.992731094360352
2009-07-27,16.12203598022461
2009-07-28,15.175031661987305
2009-07-29,14.665393829345703
2009-07-30,14.939229965209961
2009-07-31,14.855558395385742
2009-08-03,14.825126647949219
2009-08-04,14.946834564208984
2009-08-05,15.106574058532715
2009-08-06,15.003886222839355
2009-08-07,15.665661811828613
2009-08-10,15.376603126525879
2009-08-11,15.110377311706543
2009-08-12,15.772141456604004
2009-08-13,15.871026039123535
2009-08-14,15.524932861328125
2009-08-17,14.984869956970215
2009-08-18,15.220671653747559
2009-08-19,15.315752983093262
2009-08-20,15.62762451171875
2009-08-21,16.04977798461914
2009-08-24,15.87863826751709
2009-08-25,16.612659454345703
2009-08-26,16.091625213623047
2009-08-27,16.228532791137695
2009-08-28,16.262767791748047
2009-08-31,16.20571517944336
2009-09-01,15.19024658203125
2009-09-02,15.22447681427002
2009-09-03,15.399421691894531
2009-09-04,15.551555633544922
2009-09-08,15.536341667175293
2009-09-09,16.099233627319336
2009-09-10,16.316017150878906
2009-09-11,16.103031158447266
2009-09-14,16.669715881347656
2009-09-15,16.58983612060547
2009-09-16,17.647146224975586
2009-09-17,17.479808807373047
2009-09-18,17.06145477294922
2009-09-21,16.63167953491211
2009-09-22,16.700143814086914
2009-09-23,16.27798080444336
2009-09-24,15.966108322143555
2009-09-25,15.94709300994873
2009-09-28,16.620271682739258
2009-09-29,16.719148635864258
2009-09-30,16.570350646972656
2009-10-01,15.608869552612305
2009-10-02,15.425729751586914
2009-10-05,16.36814308166504
2009-10-06,16.993864059448242
2009-10-07,16.913742065429688
2009-10-08,17.29909896850586
2009-10-09,17.344886779785156
2009-10-12,17.47842788696289
2009-10-13,17.276206970214844
2009-10-14,17.77602195739746
2009-10-15,17.7874698638916
2009-10-16,17.226608276367188
2009-10-19,17.844707489013672
