Date,URI
2003-09-29,15.718657493591309
2003-09-30,15.51615047454834
2003-10-01,15.950101852416992
2003-10-02,15.815093040466309
2003-10-03,16.191179275512695
2003-10-06,16.490127563476562
2003-10-07,16.335840225219727
2003-10-08,16.046531677246094
2003-10-09,16.06582260131836
2003-10-10,16.393693923950195
2003-10-13,16.53834342956543
2003-10-14,16.586563110351562
2003-10-15,16.01760482788086
2003-10-16,16.152610778808594
2003-10-17,16.239402770996094
2003-10-20,15.863310813903809
2003-10-21,15.969385147094727
2003-10-22,15.111127853393555
2003-10-23,16.007963180541992
2003-10-24,16.056177139282227
2003-10-27,16.615488052368164
2003-10-28,16.441909790039062
2003-10-29,16.422624588012695
2003-10-30,16.644424438476562
2003-10-31,16.798715591430664
2003-11-03,17.213380813598633
2003-11-04,17.3387451171875
2003-11-05,17.4641056060791
2003-11-06,17.685901641845703
2003-11-07,17.849838256835938
2003-11-10,17.36767578125
2003-11-11,17.116945266723633
2003-11-12,17.60875701904297
2003-11-13,17.898056030273438
2003-11-14,17.493038177490234
2003-11-17,17.435178756713867
2003-11-18,17.2615966796875
2003-11-19,17.2615966796875
2003-11-20,16.827646255493164
2003-11-21,17.0012264251709
2003-11-24,17.358028411865234
2003-11-25,18.033061981201172
2003-11-26,18.052350997924805
2003-11-28,17.859487533569336
2003-12-01,18.235578536987305
2003-12-02,18.32236671447754
2003-12-03,18.11020851135254
2003-12-04,18.283790588378906
2003-12-05,18.061994552612305
2003-12-08,18.293434143066406
2003-12-09,17.628047943115234
2003-12-10,17.859487533569336
2003-12-11,18.409154891967773
2003-12-12,18.380224227905273
2003-12-15,17.75340461730957
2003-12-16,18.052350997924805
2003-12-17,18.119853973388672
2003-12-18,18.389869689941406
2003-12-19,18.611661911010742
2003-12-22,18.794889450073242
2003-12-23,18.765958786010742
2003-12-24,18.717741012573242
2003-12-26,18.77560043334961
2003-12-29,19.035968780517578
2003-12-30,19.14204978942871
2003-12-31,18.57309341430664
2004-01-02,19.248123168945312
2004-01-05,19.09383201599121
2004-01-06,19.32527732849121
2004-01-07,19.518142700195312
2004-01-08,19.86530113220215
2004-01-09,19.527782440185547
2004-01-12,19.69172477722168
2004-01-13,19.77851104736328
2004-01-14,20.038881301879883
2004-01-15,19.87494468688965
2004-01-16,20.048524856567383
2004-01-20,20.231746673583984
2004-01-21,21.83254051208496
2004-01-22,21.996479034423828
2004-01-23,22.17970848083496
2004-01-26,22.37257194519043
2004-01-27,22.343647003173828
2004-01-28,22.150774002075195
2004-01-29,21.35037612915039
2004-01-30,21.60110092163086
2004-02-02,21.610748291015625
2004-02-03,20.443904876708984
2004-02-04,20.116031646728516
2004-02-05,20.540334701538086
2004-02-06,21.041786193847656
2004-02-09,21.31180191040039
2004-02-10,21.00321388244629
2004-02-11,21.16715431213379
2004-02-12,21.196081161499023
2004-02-13,20.713916778564453
2004-02-17,21.45645523071289
2004-02-18,21.215370178222656
2004-02-19,20.829633712768555
2004-02-20,20.53069305419922
2004-02-23,19.894229888916016
2004-02-24,19.34455680847168
2004-02-25,15.795805931091309
2004-02-26,16.77942657470703
2004-02-27,16.9144344329834
2004-03-01,17.06873321533203
2004-03-02,16.586563110351562
2004-03-03,16.557632446289062
2004-03-04,16.114038467407227
2004-03-05,16.393693923950195
2004-03-08,16.31654930114746
2004-03-09,16.451553344726562
2004-03-10,16.393693923950195
2004-03-11,16.25868797302246
2004-03-12,16.740854263305664
2004-03-15,16.422624588012695
2004-03-16,16.393693923950195
2004-03-17,16.76978874206543
2004-03-18,16.8758602142334
2004-03-19,16.72156524658203
2004-03-22,16.03689193725586
2004-03-23,16.220111846923828
2004-03-24,16.162256240844727
2004-03-25,16.644424438476562
2004-03-26,16.528701782226562
2004-03-29,16.692636489868164
2004-03-30,17.145877838134766
2004-03-31,17.136232376098633
2004-04-01,17.5508975982666
2004-04-02,18.341651916503906
2004-04-05,17.319454193115234
2004-04-06,17.078369140625
2004-04-07,17.097660064697266
2004-04-08,16.67335319519043
2004-04-12,17.030153274536133
2004-04-13,16.702285766601562
2004-04-14,16.49976921081543
2004-04-15,16.374406814575195
2004-04-16,16.586563110351562
2004-04-19,16.249042510986328
2004-04-20,16.162256240844727
2004-04-21,16.249042510986328
2004-04-22,19.161338806152344
2004-04-23,18.582735061645508
2004-04-26,18.274147033691406
2004-04-27,17.936630249023438
2004-04-28,17.454465866088867
2004-04-29,17.116945266723633
2004-04-30,16.586563110351562
2004-05-03,17.1072998046875
2004-05-04,17.2615966796875
2004-05-05,17.377317428588867
2004-05-06,17.174806594848633
2004-05-07,16.682994842529297
2004-05-10,16.393693923950195
2004-05-11,16.393693923950195
2004-05-12,16.114038467407227
2004-05-13,15.892240524291992
2004-05-14,15.506507873535156
2004-05-17,15.458291053771973
2004-05-18,15.47757625579834
2004-05-19,15.60294246673584
2004-05-20,15.439002990722656
2004-05-21,15.323283195495605
2004-05-24,15.689728736877441
2004-05-25,15.815093040466309
2004-05-26,15.99831771850586
2004-05-27,16.422624588012695
2004-05-28,16.490127563476562
2004-06-01,16.53834342956543
2004-06-02,16.470836639404297
2004-06-03,16.007963180541992
2004-06-04,16.249042510986328
2004-06-07,16.46119499206543
2004-06-08,16.76978874206543
2004-06-09,15.901880264282227
2004-06-10,16.384052276611328
2004-06-14,16.191179275512695
2004-06-15,16.277973175048828
2004-06-16,16.152610778808594
2004-06-17,16.374406814575195
2004-06-18,16.31654930114746
2004-06-21,16.509416580200195
2004-06-22,16.547985076904297
2004-06-23,16.682994842529297
2004-06-24,16.53834342956543
2004-06-25,17.06873321533203
2004-06-28,17.155517578125
2004-06-29,17.358028411865234
2004-06-30,17.251949310302734
2004-07-01,16.991579055786133
2004-07-02,16.90479278564453
2004-07-06,16.586563110351562
2004-07-07,16.88550567626953
2004-07-08,17.049442291259766
2004-07-09,17.0012264251709
2004-07-12,17.406246185302734
2004-07-13,17.52196502685547
2004-07-14,17.4833927154541
2004-07-15,17.358028411865234
2004-07-16,17.300168991088867
2004-07-19,17.088014602661133
2004-07-20,18.312719345092773
2004-07-21,18.756317138671875
2004-07-22,19.016687393188477
2004-07-23,18.640596389770508
2004-07-26,18.84310531616211
2004-07-27,19.035968780517578
2004-07-28,18.939533233642578
2004-07-29,19.209550857543945
2004-07-30,19.132410049438477
2004-08-02,19.286699295043945
2004-08-03,19.286699295043945
2004-08-04,19.09383201599121
2004-08-05,18.650238037109375
2004-08-06,18.360939025878906
2004-08-09,18.254858016967773
2004-08-10,18.51523208618164
2004-08-11,18.563447952270508
2004-08-12,18.17771339416504
2004-08-13,18.033061981201172
2004-08-16,18.611661911010742
2004-08-17,18.57309341430664
2004-08-18,19.180620193481445
2004-08-19,18.814172744750977
2004-08-20,19.460275650024414
2004-08-23,19.238483428955078
2004-08-24,19.305984497070312
2004-08-25,19.354204177856445
2004-08-26,19.67243194580078
2004-08-27,19.66278839111328
2004-08-30,15.429359436035156
2004-08-31,14.166080474853516
2004-09-01,13.992501258850098
2004-09-02,14.146793365478516
2004-09-03,14.4939546585083
2004-09-07,14.4168062210083
2004-09-08,14.657892227172852
2004-09-09,14.571101188659668
2004-09-10,14.619318008422852
2004-09-13,14.735038757324219
2004-09-14,14.706108093261719
2004-09-15,15.043627738952637
2004-09-16,15.332924842834473
2004-09-17,15.053268432617188
2004-09-20,15.168988227844238
2004-09-21,15.593294143676758
2004-09-22,15.332924842834473
2004-09-23,15.44864559173584
2004-09-24,15.525793075561523
2004-09-27,15.178632736206055
2004-09-28,13.789989471435547
2004-09-29,14.85075855255127
2004-09-30,15.323283195495605
2004-10-01,14.657892227172852
2004-10-04,15.303993225097656
2004-10-05,15.593294143676758
2004-10-06,15.718657493591309
2004-10-07,15.62222671508789
2004-10-08,15.313640594482422
2004-10-11,15.091841697692871
2004-10-12,15.043627738952637
2004-10-13,15.024338722229004
2004-10-14,14.889331817626953
2004-10-15,15.130416870117188
2004-10-18,15.574009895324707
2004-10-19,14.96647834777832
2004-10-20,15.39078426361084
2004-10-21,15.265422821044922
2004-10-22,15.062911987304688
2004-10-25,14.918262481689453
2004-10-26,15.284709930419922
2004-10-27,15.294353485107422
2004-10-28,15.053268432617188
2004-10-29,14.898975372314453
2004-11-01,15.284709930419922
2004-11-02,15.140058517456055
2004-11-03,15.815093040466309
2004-11-04,15.950101852416992
2004-11-05,16.075464248657227
2004-11-08,16.229759216308594
2004-11-09,16.20082664489746
2004-11-10,16.10439109802246
2004-11-11,15.988673210144043
2004-11-12,15.911528587341309
2004-11-15,16.26833152770996
2004-11-16,16.326189041137695
2004-11-17,16.384052276611328
2004-11-18,16.490127563476562
2004-11-19,16.007963180541992
2004-11-22,16.335840225219727
2004-11-23,16.798715591430664
2004-11-24,17.5412540435791
2004-11-26,17.242307662963867
2004-11-29,16.991579055786133
2004-11-30,17.232664108276367
2004-12-01,17.5701847076416
2004-12-02,17.47374725341797
2004-12-03,17.493038177490234
2004-12-06,17.116945266723633
2004-12-07,17.049442291259766
2004-12-08,17.358028411865234
2004-12-09,17.174806594848633
2004-12-10,17.599111557006836
2004-12-13,17.435178756713867
2004-12-14,17.840192794799805
2004-12-15,17.772693634033203
2004-12-16,17.772693634033203
2004-12-17,17.454465866088867
2004-12-20,17.386960983276367
2004-12-21,17.946273803710938
2004-12-22,18.033061981201172
2004-12-23,18.22593116760254
2004-12-27,18.11020851135254
2004-12-28,18.17771339416504
2004-12-29,18.283790588378906
2004-12-30,18.197002410888672
2004-12-31,18.22593116760254
2005-01-03,18.32236671447754
2005-01-04,17.936630249023438
2005-01-05,17.5701847076416
2005-01-06,17.69554901123047
2005-01-07,17.386960983276367
2005-01-10,17.377317428588867
2005-01-11,17.030153274536133
2005-01-12,16.7890682220459
2005-01-13,16.46119499206543
2005-01-14,16.682994842529297
2005-01-18,16.962650299072266
2005-01-19,16.692636489868164
2005-01-20,16.345478057861328
2005-01-21,15.979032516479492
2005-01-24,15.651153564453125
2005-01-25,15.93081283569336
2005-01-26,15.689728736877441
2005-01-27,15.64151382446289
2005-01-28,16.03689193725586
2005-01-31,16.403337478637695
2005-02-01,16.422624588012695
2005-02-02,16.59620475769043
2005-02-03,16.441909790039062
2005-02-04,17.0012264251709
2005-02-07,17.5026798248291
2005-02-08,17.647327423095703
2005-02-09,17.2808780670166
2005-02-10,17.223020553588867
2005-02-11,17.2615966796875
2005-02-14,17.116945266723633
2005-02-15,16.991579055786133
2005-02-16,17.136232376098633
2005-02-17,16.837289810180664
2005-02-18,17.0108699798584
2005-02-22,16.88550567626953
2005-02-23,17.0012264251709
2005-02-24,17.049442291259766
2005-02-25,18.32236671447754
2005-02-28,18.245216369628906
2005-03-01,19.055259704589844
2005-03-02,19.219196319580078
2005-03-03,19.170976638793945
2005-03-04,19.315629959106445
2005-03-07,19.277057647705078
2005-03-08,19.12276268005371
2005-03-09,19.69172477722168
2005-03-10,19.95209312438965
2005-03-11,19.74958038330078
2005-03-14,20.781421661376953
2005-03-15,20.501760482788086
2005-03-16,20.540334701538086
2005-03-17,20.32818031311035
2005-03-18,20.20281982421875
2005-03-21,20.009950637817383
2005-03-22,20.096738815307617
2005-03-23,20.009950637817383
2005-03-24,19.86530113220215
2005-03-28,20.009950637817383
2005-03-29,19.88458824157715
2005-03-30,19.73993492126465
2005-03-31,19.489208221435547
2005-04-01,19.151689529418945
2005-04-04,19.286699295043945
2005-04-05,19.19026756286621
2005-04-06,19.161338806152344
2005-04-07,19.19026756286621
2005-04-08,19.113117218017578
2005-04-11,18.99740219116211
2005-04-12,19.113117218017578
2005-04-13,19.026329040527344
2005-04-14,17.936630249023438
2005-04-15,17.647327423095703
2005-04-18,17.5508975982666
2005-04-19,17.926990509033203
2005-04-20,17.4833927154541
2005-04-21,17.907699584960938
2005-04-22,17.599111557006836
2005-04-25,17.95591926574707
2005-04-26,18.129499435424805
2005-04-27,17.95591926574707
2005-04-28,17.811267852783203
2005-04-29,17.734121322631836
2005-05-02,18.206642150878906
2005-05-03,17.994489669799805
2005-05-04,17.358028411865234
2005-05-05,17.078369140625
2005-05-06,17.1844482421875
2005-05-09,17.57982635498047
2005-05-10,17.647327423095703
2005-05-11,17.618398666381836
2005-05-12,17.358028411865234
2005-05-13,17.194093704223633
2005-05-16,17.5412540435791
2005-05-17,17.599111557006836
2005-05-18,18.274147033691406
2005-05-19,18.15842628479004
2005-05-20,18.21628761291504
2005-05-23,18.283790588378906
2005-05-24,18.254858016967773
2005-05-25,17.820907592773438
2005-05-26,17.936630249023438
2005-05-27,18.630952835083008
2005-05-31,19.363845825195312
2005-06-01,19.007041931152344
2005-06-02,19.19026756286621
2005-06-03,19.103473663330078
2005-06-06,18.688812255859375
2005-06-07,19.170976638793945
2005-06-08,19.209550857543945
2005-06-09,18.987756729125977
