Date,CMI
2006-04-18,17.689340591430664
2006-04-19,18.016569137573242
2006-04-20,17.72964096069336
2006-04-21,17.67806053161621
2006-04-24,17.844087600708008
2006-04-25,17.768329620361328
2006-04-26,18.129396438598633
2006-04-27,17.53781509399414
2006-04-28,16.844690322875977
2006-05-01,17.366962432861328
2006-05-02,17.05424690246582
2006-05-03,17.150949478149414
2006-05-04,17.096153259277344
2006-05-05,17.452390670776367
2006-05-08,17.445941925048828
2006-05-09,17.790895462036133
2006-05-10,18.51787757873535
2006-05-11,18.816082000732422
2006-05-12,18.343780517578125
2006-05-15,18.160030364990234
2006-05-16,18.166488647460938
2006-05-17,17.626667022705078
2006-05-18,17.448883056640625
2006-05-19,17.73333740234375
2006-05-22,17.22422218322754
2006-05-23,17.405241012573242
2006-05-24,17.51999282836914
2006-05-25,17.600807189941406
2006-05-26,17.78666877746582
2006-05-30,17.334138870239258
2006-05-31,17.812536239624023
2006-06-01,18.213363647460938
2006-06-02,18.118009567260742
2006-06-05,17.64121437072754
2006-06-06,17.358373641967773
2006-06-07,17.09492301940918
2006-06-08,16.816938400268555
2006-06-09,16.891277313232422
2006-06-12,16.356311798095703
2006-06-13,16.312658309936523
2006-06-14,16.91875457763672
2006-06-15,17.322816848754883
2006-06-16,17.185434341430664
2006-06-19,17.293718338012695
2006-06-20,17.60889434814453
2006-06-21,17.943458557128906
2006-06-22,17.872331619262695
2006-06-23,17.88203239440918
2006-06-26,18.0792179107666
2006-06-27,17.919204711914062
2006-06-28,18.269929885864258
2006-06-29,19.241291046142578
2006-06-30,19.75848388671875
2006-07-03,19.65827178955078
2006-07-05,19.28007698059082
2006-07-06,19.296241760253906
2006-07-07,19.01178741455078
2006-07-10,19.12330436706543
2006-07-11,19.260684967041016
2006-07-12,19.210580825805664
2006-07-13,18.673992156982422
2006-07-14,18.48488426208496
2006-07-17,18.166488647460938
2006-07-18,18.32002830505371
2006-07-19,18.79682159423828
2006-07-20,18.143863677978516
2006-07-21,17.673534393310547
2006-07-24,18.41701316833496
2006-07-25,18.352352142333984
2006-07-26,18.29578971862793
2006-07-27,18.050127029418945
2006-07-28,18.683679580688477
2006-07-31,18.90995979309082
2006-08-01,18.845314025878906
2006-08-02,18.87602424621582
2006-08-03,19.278461456298828
2006-08-04,19.44170379638672
2006-08-07,19.77625846862793
2006-08-08,19.357656478881836
2006-08-09,18.90995979309082
2006-08-10,19.090978622436523
2006-08-11,18.703083038330078
2006-08-14,18.66752052307129
2006-08-15,19.2574520111084
2006-08-16,19.529800415039062
2006-08-17,20.093952178955078
2006-08-18,19.794048309326172
2006-08-21,19.643274307250977
2006-08-22,19.500614166259766
2006-08-23,19.36282730102539
2006-08-24,19.06453514099121
2006-08-25,18.53279685974121
2006-08-28,18.673843383789062
2006-08-29,18.641420364379883
2006-08-30,18.43877410888672
2006-08-31,18.61385726928711
2006-09-01,18.725719451904297
2006-09-05,19.11317253112793
2006-09-06,18.578197479248047
2006-09-07,18.445262908935547
2006-09-08,18.440399169921875
2006-09-11,17.986480712890625
2006-09-12,18.297733306884766
2006-09-13,18.568458557128906
2006-09-14,18.25558853149414
2006-09-15,18.193988800048828
2006-09-18,18.232894897460938
2006-09-19,18.26694107055664
2006-09-20,18.456615447998047
2006-09-21,18.26531219482422
2006-09-22,18.075639724731445
2006-09-25,18.440399169921875
2006-09-26,19.148834228515625
2006-09-27,19.051572799682617
2006-09-28,19.521686553955078
2006-09-29,19.328784942626953
2006-10-02,19.390380859375
2006-10-03,19.40011215209961
2006-10-04,19.701642990112305
2006-10-05,21.040700912475586
2006-10-06,21.290353775024414
2006-10-09,21.82856559753418
2006-10-10,21.632410049438477
2006-10-11,21.384380340576172
2006-10-12,22.031206130981445
2006-10-13,21.908004760742188
2006-10-16,22.36192512512207
2006-10-17,22.12848663330078
2006-10-18,22.344087600708008
2006-10-19,22.256555557250977
2006-10-20,21.46543312072754
2006-10-23,21.728055953979492
2006-10-24,21.839920043945312
2006-10-25,21.668079376220703
2006-10-26,21.74264907836914
2006-10-27,21.230375289916992
2006-10-30,21.462190628051758
2006-10-31,20.58516502380371
2006-11-01,20.189605712890625
2006-11-02,19.879966735839844
2006-11-03,19.61896514892578
2006-11-06,19.785940170288086
2006-11-07,19.484403610229492
2006-11-08,19.549253463745117
2006-11-09,19.254207611083984
2006-11-10,19.36282730102539
2006-11-13,19.34012794494629
2006-11-14,19.730379104614258
2006-11-15,19.99542236328125
2006-11-16,19.99542236328125
2006-11-17,19.772659301757812
2006-11-20,19.640945434570312
2006-11-21,19.810047149658203
2006-11-22,20.141765594482422
2006-11-24,20.187294006347656
2006-11-27,19.650697708129883
2006-11-28,19.22468376159668
2006-11-29,19.5108585357666
2006-11-30,19.499481201171875
2006-12-01,19.289724349975586
2006-12-04,19.866960525512695
2006-12-05,20.037696838378906
2006-12-06,20.039323806762695
2006-12-07,19.967784881591797
2006-12-08,19.951519012451172
2006-12-11,19.764530181884766
2006-12-12,19.63282012939453
2006-12-13,19.71087646484375
2006-12-14,20.04094696044922
2006-12-15,19.590543746948242
2006-12-18,19.512487411499023
2006-12-19,19.41330337524414
2006-12-20,19.512487411499023
2006-12-21,19.393789291381836
2006-12-22,19.22468376159668
2006-12-26,19.31085968017578
2006-12-27,19.540128707885742
2006-12-28,19.387285232543945
2006-12-29,19.2165470123291
2007-01-03,19.17264175415039
2007-01-04,19.193790435791016
2007-01-05,18.871826171875
2007-01-08,18.862071990966797
2007-01-09,19.06694793701172
2007-01-10,18.58564567565918
2007-01-11,18.842557907104492
2007-01-12,18.984020233154297
2007-01-16,19.304349899291992
2007-01-17,19.52061653137207
2007-01-18,19.471832275390625
2007-01-19,19.63282012939453
2007-01-22,19.23932647705078
2007-01-23,19.681598663330078
2007-01-24,19.883222579956055
2007-01-25,19.772659301757812
2007-01-26,20.336889266967773
2007-01-29,20.69137191772461
2007-01-30,21.132028579711914
2007-01-31,21.880001068115234
2007-02-01,22.231229782104492
2007-02-02,22.65724754333496
2007-02-05,22.709285736083984
2007-02-06,22.67676544189453
2007-02-07,22.774320602416992
2007-02-08,22.44586944580078
2007-02-09,22.032854080200195
2007-02-12,22.333662033081055
2007-02-13,22.551559448242188
2007-02-14,23.593307495117188
2007-02-15,23.379741668701172
2007-02-16,23.54928970336914
2007-02-20,23.400920867919922
2007-02-21,23.75143051147461
2007-02-22,23.515058517456055
2007-02-23,23.581886291503906
2007-02-26,23.288440704345703
2007-02-27,22.196155548095703
2007-02-28,21.94346046447754
2007-03-01,22.188007354736328
2007-03-02,21.816303253173828
2007-03-05,21.788589477539062
2007-03-06,21.88152503967285
2007-03-07,21.94346046447754
2007-03-08,22.367340087890625
2007-03-09,22.81403350830078
2007-03-12,22.507530212402344
2007-03-13,21.912494659423828
2007-03-14,22.2418155670166
2007-03-15,22.220611572265625
2007-03-16,22.57438087463379
2007-03-19,23.193878173828125
2007-03-20,23.44658660888672
2007-03-21,23.961746215820312
2007-03-22,24.129663467407227
2007-03-23,24.485065460205078
2007-03-26,24.248680114746094
2007-03-27,23.780776977539062
2007-03-28,23.38299560546875
2007-03-29,23.625913619995117
2007-03-30,23.593307495117188
2007-04-02,23.682966232299805
2007-04-03,23.894899368286133
2007-04-04,23.679706573486328
2007-04-05,24.079130172729492
2007-04-09,24.04325294494629
2007-04-10,23.948698043823242
2007-04-11,23.945436477661133
2007-04-12,23.90958595275879
2007-04-13,24.020435333251953
2007-04-16,24.441051483154297
2007-04-17,24.516036987304688
2007-04-18,24.193248748779297
2007-04-19,24.066085815429688
2007-04-20,25.243133544921875
2007-04-23,27.636377334594727
2007-04-24,27.89397621154785
2007-04-25,27.502689361572266
2007-04-26,28.03742027282715
2007-04-27,31.346879959106445
2007-04-30,30.049182891845703
2007-05-01,29.967674255371094
2007-05-02,29.79810905456543
2007-05-03,29.65464973449707
2007-05-04,29.432941436767578
2007-05-07,29.084062576293945
2007-05-08,28.9112491607666
2007-05-09,29.442724227905273
2007-05-10,29.077539443969727
2007-05-11,29.87312126159668
2007-05-14,29.31230354309082
2007-05-15,28.823217391967773
2007-05-16,29.06499481201172
2007-05-17,28.957172393798828
2007-05-18,28.56184196472168
2007-05-21,28.699058532714844
2007-05-22,28.607568740844727
2007-05-23,28.58470344543457
2007-05-24,28.130565643310547
2007-05-25,28.66638946533203
2007-05-29,28.882028579711914
2007-05-30,29.394987106323242
2007-05-31,30.786792755126953
2007-06-01,30.73780632019043
2007-06-04,30.91097068786621
2007-06-05,32.97257614135742
2007-06-06,31.185407638549805
2007-06-07,30.515634536743164
2007-06-08,30.64632225036621
2007-06-11,31.22787857055664
2007-06-12,31.152725219726562
2007-06-13,31.56113052368164
2007-06-14,31.8780460357666
2007-06-15,31.85190773010254
2007-06-18,31.53497886657715
2007-06-19,33.054237365722656
2007-06-20,33.97885513305664
2007-06-21,33.675018310546875
2007-06-22,33.371150970458984
2007-06-25,32.72750473022461
2007-06-26,32.17207717895508
2007-06-27,33.11304473876953
2007-06-28,33.64232635498047
2007-06-29,33.06731414794922
2007-07-02,34.33171081542969
2007-07-03,34.79564666748047
2007-07-05,34.393802642822266
2007-07-06,34.79238510131836
2007-07-09,38.435302734375
2007-07-10,36.474998474121094
2007-07-11,37.36039352416992
2007-07-12,37.71652603149414
2007-07-13,38.76530456542969
2007-07-16,38.539852142333984
2007-07-17,38.94499969482422
2007-07-18,38.71628952026367
2007-07-19,39.000553131103516
2007-07-20,37.92237091064453
2007-07-23,37.47148513793945
2007-07-24,36.54034423828125
2007-07-25,35.8770866394043
2007-07-26,37.948509216308594
2007-07-27,38.10206604003906
2007-07-30,39.072410583496094
2007-07-31,38.78164291381836
2007-08-01,39.22597885131836
2007-08-02,40.849761962890625
2007-08-03,39.15736389160156
2007-08-06,40.781158447265625
2007-08-07,40.73869323730469
2007-08-08,38.954795837402344
2007-08-09,35.534027099609375
2007-08-10,37.262393951416016
2007-08-13,38.86332321166992
2007-08-14,36.59913635253906
2007-08-15,35.37774658203125
2007-08-16,34.46416091918945
2007-08-17,34.745758056640625
2007-08-20,35.26314163208008
2007-08-21,36.304447174072266
2007-08-22,37.925315856933594
2007-08-23,36.86766052246094
2007-08-24,38.144710540771484
2007-08-27,37.66663360595703
2007-08-28,35.793617248535156
2007-08-29,36.5631217956543
2007-08-30,36.53691864013672
2007-08-31,38.776695251464844
2007-09-04,39.74266052246094
2007-09-05,38.645713806152344
2007-09-06,38.7701416015625
2007-09-07,37.443965911865234
2007-09-10,37.011741638183594
2007-09-11,38.38704299926758
2007-09-12,37.8892936706543
2007-09-13,39.22202682495117
2007-09-14,39.25150680541992
2007-09-17,39.867095947265625
2007-09-18,44.045372009277344
2007-09-19,43.19073486328125
2007-09-20,42.620975494384766
2007-09-21,43.07284927368164
2007-09-24,42.16580581665039
2007-09-25,43.829246520996094
2007-09-26,42.9385871887207
2007-09-27,42.8469123840332
2007-09-28,41.877655029296875
2007-10-01,43.416664123535156
2007-10-02,44.2254638671875
2007-10-03,43.570579528808594
2007-10-04,44.67734909057617
2007-10-05,45.43376159667969
2007-10-08,44.80177688598633
2007-10-09,45.83652114868164
2007-10-10,45.52871322631836
2007-10-11,44.824703216552734
2007-10-12,45.84962844848633
2007-10-15,45.89546203613281
2007-10-16,44.824703216552734
2007-10-17,45.16854476928711
2007-10-18,45.11613082885742
2007-10-19,42.768310546875
2007-10-22,43.77030944824219
2007-10-23,44.163238525390625
2007-10-24,43.78996276855469
2007-10-25,36.530372619628906
2007-10-26,38.29206848144531
2007-10-29,39.110687255859375
2007-10-30,38.91749572753906
2007-10-31,39.280967712402344
2007-11-01,39.765594482421875
2007-11-02,39.795066833496094
2007-11-05,39.94895553588867
2007-11-06,41.88092803955078
2007-11-07,40.88219451904297
2007-11-08,40.88547897338867
2007-11-09,39.477439880371094
2007-11-12,37.224586486816406
2007-11-13,38.88475799560547
2007-11-14,39.23915100097656
2007-11-15,36.955284118652344
2007-11-16,36.955284118652344
2007-11-19,34.71406555175781
2007-11-20,35.50818634033203
2007-11-21,35.25221252441406
2007-11-23,34.88798141479492
2007-11-26,34.641868591308594
2007-11-27,35.708343505859375
2007-11-28,37.51311492919922
2007-11-29,37.90359878540039
2007-11-30,38.35971450805664
2007-12-03,38.645206451416016
2007-12-04,38.550048828125
2007-12-05,40.03322982788086
2007-12-06,41.79207992553711
2007-12-07,41.004539489746094
2007-12-10,40.6009407043457
2007-12-11,38.78302764892578
2007-12-12,40.91921615600586
2007-12-13,40.735469818115234
2007-12-14,40.00699996948242
2007-12-17,38.09064483642578
2007-12-18,38.20550537109375
2007-12-19,37.35888671875
2007-12-20,39.08819580078125
2007-12-21,40.60749053955078
2007-12-24,41.51972961425781
2007-12-26,42.50413513183594
2007-12-27,41.94959259033203
2007-12-28,42.258052825927734
2007-12-31,41.79536819458008
2008-01-02,40.54514694213867
2008-01-03,41.267059326171875
2008-01-04,38.838809967041016
2008-01-07,37.65093231201172
2008-01-08,35.81991195678711
2008-01-09,34.11357498168945
2008-01-10,34.572967529296875
2008-01-11,32.52537536621094
2008-01-14,33.93638229370117
2008-01-15,31.462194442749023
2008-01-16,30.20868492126465
2008-01-17,28.29891014099121
2008-01-18,28.167659759521484
2008-01-22,27.97076988220215
2008-01-23,29.749311447143555
2008-01-24,30.320240020751953
2008-01-25,32.17097473144531
2008-01-28,33.148834228515625
2008-01-29,31.70502471923828
2008-01-30,31.842844009399414
2008-01-31,31.73126792907715
2008-02-01,30.805908203125
2008-02-04,32.80100631713867
2008-02-05,31.252187728881836
2008-02-06,30.858409881591797
2008-02-07,31.593446731567383
2008-02-08,32.30879592895508
2008-02-11,33.444175720214844
2008-02-12,32.899452209472656
2008-02-13,34.38264465332031
2008-02-14,33.73293685913086
2008-02-15,33.588539123535156
2008-02-19,34.284210205078125
2008-02-20,34.71510314941406
2008-02-21,34.18882369995117
2008-02-22,35.15586471557617
2008-02-25,34.932193756103516
2008-02-26,35.12955856323242
2008-02-27,34.80064010620117
2008-02-28,34.74142837524414
2008-02-29,33.14283752441406
2008-03-03,33.557273864746094
2008-03-04,32.175785064697266
2008-03-05,32.6033935546875
2008-03-06,31.721860885620117
2008-03-07,30.353511810302734
2008-03-10,30.12983512878418
2008-03-11,32.583641052246094
2008-03-12,33.23492431640625
2008-03-13,33.58358383178711
2008-03-14,32.458656311035156
2008-03-17,31.675809860229492
2008-03-18,33.76121139526367
2008-03-19,32.37314224243164
2008-03-20,32.274452209472656
2008-03-24,33.60991668701172
2008-03-25,34.254608154296875
2008-03-26,32.93231201171875
2008-03-27,31.491609573364258
2008-03-28,31.26136016845703
2008-03-31,30.800857543945312
2008-04-01,32.524444580078125
2008-04-02,33.14283752441406
2008-04-03,33.12968063354492
2008-04-04,33.99146270751953
2008-04-07,33.853309631347656
2008-04-08,33.701995849609375
2008-04-09,32.537593841552734
2008-04-10,33.22834777832031
2008-04-11,31.708694458007812
2008-04-14,31.22188949584961
2008-04-15,31.320571899414062
2008-04-16,32.37314224243164
2008-04-17,32.458656311035156
2008-04-18,36.333431243896484
2008-04-21,35.78741455078125
2008-04-22,35.52427291870117
2008-04-23,35.741355895996094
2008-04-24,35.8795166015625
2008-04-25,36.879459381103516
2008-04-28,38.16884994506836
2008-04-29,37.8201904296875
2008-04-30,41.21472930908203
2008-05-01,43.22119903564453
2008-05-02,44.16193389892578
2008-05-05,44.6158561706543
2008-05-06,45.674991607666016
2008-05-07,44.773738861083984
2008-05-08,44.81319808959961
2008-05-09,44.06324768066406
2008-05-12,44.740840911865234
2008-05-13,46.51048278808594
2008-05-14,47.352516174316406
2008-05-15,48.20116424560547
2008-05-16,48.12222671508789
2008-05-19,46.53023147583008
2008-05-20,45.91839599609375
2008-05-21,45.6580924987793
2008-05-22,45.7042121887207
2008-05-23,44.72225570678711
2008-05-27,44.5179443359375
2008-05-28,46.72573471069336
2008-05-29,46.03373718261719
2008-05-30,46.409385681152344
2008-06-02,46.633453369140625
2008-06-03,46.50825119018555
2008-06-04,46.32371139526367
2008-06-05,46.11942672729492
2008-06-06,44.20819854736328
2008-06-09,43.22622299194336
2008-06-10,43.16693115234375
2008-06-11,41.605010986328125
2008-06-12,45.7239875793457
2008-06-13,47.707706451416016
2008-06-16,48.68309020996094
2008-06-17,48.14265823364258
2008-06-18,47.36499786376953
2008-06-19,47.694515228271484
2008-06-20,46.56757736206055
2008-06-23,48.491943359375
2008-06-24,46.692787170410156
2008-06-25,47.82632064819336
2008-06-26,43.957767486572266
2008-06-27,42.402427673339844
2008-06-30,43.18010330200195
2008-07-01,42.89672088623047
2008-07-02,40.7087287902832
2008-07-03,40.675758361816406
2008-07-07,42.211326599121094
2008-07-08,43.318504333496094
2008-07-09,42.923065185546875
2008-07-10,43.56233215332031
2008-07-11,43.46348571777344
2008-07-14,44.366371154785156
2008-07-15,41.8290901184082
2008-07-16,42.8505859375
2008-07-17,44.366371154785156
2008-07-18,43.70733642578125
2008-07-21,45.67786407470703
2008-07-22,46.165550231933594
2008-07-23,45.961246490478516
2008-07-24,43.081268310546875
2008-07-25,43.5162239074707
2008-07-28,42.44858932495117
2008-07-29,43.509639739990234
2008-07-30,46.46212387084961
2008-07-31,43.72052001953125
2008-08-01,44.5772705078125
2008-08-04,43.608463287353516
2008-08-05,44.59044647216797
2008-08-06,46.2907600402832
2008-08-07,45.177001953125
2008-08-08,45.980995178222656
2008-08-11,48.25468063354492
2008-08-12,46.468692779541016
2008-08-13,46.692787170410156
2008-08-14,46.7850341796875
2008-08-15,46.13261413574219
2008-08-18,45.335174560546875
2008-08-19,43.905052185058594
2008-08-20,44.608760833740234
2008-08-21,43.247581481933594
2008-08-22,43.93478775024414
2008-08-25,43.577964782714844
2008-08-26,42.672706604003906
2008-08-27,42.77184295654297
2008-08-28,44.51626205444336
2008-08-29,43.05594253540039
2008-09-02,42.03175735473633
2008-09-03,40.782901763916016
2008-09-04,38.390892028808594
2008-09-05,39.289546966552734
2008-09-08,39.7983512878418
2008-09-09,35.344730377197266
2008-09-10,37.42617416381836
2008-09-11,38.35786819458008
2008-09-12,38.62216567993164
2008-09-15,35.84031677246094
2008-09-16,37.90192794799805
2008-09-17,35.305076599121094
2008-09-18,35.95266342163086
2008-09-19,38.7741584777832
2008-09-22,38.15963363647461
2008-09-23,38.08692932128906
2008-09-24,35.08042907714844
2008-09-25,32.14658737182617
2008-09-26,30.415374755859375
2008-09-29,27.547616958618164
2008-09-30,28.888986587524414
2008-10-01,28.261253356933594
2008-10-02,25.201862335205078
2008-10-03,24.508060455322266
2008-10-06,23.840688705444336
2008-10-07,23.087400436401367
2008-10-08,23.358314514160156
2008-10-09,21.57423973083496
2008-10-10,21.138118743896484
2008-10-13,25.803176879882812
2008-10-14,23.12705421447754
2008-10-15,19.869434356689453
2008-10-16,21.607269287109375
2008-10-17,21.283485412597656
2008-10-20,22.796661376953125
2008-10-21,21.54780387878418
2008-10-22,20.12053108215332
2008-10-23,18.997217178344727
2008-10-24,17.807830810546875
2008-10-27,17.675670623779297
2008-10-28,20.127138137817383
2008-10-29,20.576465606689453
2008-10-30,20.933284759521484
2008-10-31,17.279207229614258
2008-11-03,17.464223861694336
2008-11-04,19.07651138305664
2008-11-05,17.71532440185547
2008-11-06,15.244033813476562
2008-11-07,16.248401641845703
2008-11-10,14.82774543762207
2008-11-11,14.418062210083008
2008-11-12,13.089903831481934
2008-11-13,14.926860809326172
2008-11-14,14.26608657836914
2008-11-17,13.611919403076172
2008-11-18,13.90926742553711
2008-11-19,13.093032836914062
2008-11-20,11.847031593322754
2008-11-21,13.7127046585083
2008-11-24,14.985360145568848
2008-11-25,15.738289833068848
2008-11-26,16.3646297454834
2008-11-28,17.04426383972168
2008-12-01,14.99868392944336
2008-12-02,15.61835765838623
2008-12-03,16.371288299560547
2008-12-04,14.99868392944336
2008-12-05,15.45177936553955
2008-12-08,16.784406661987305
2008-12-09,17.90380859375
2008-12-10,17.877161026000977
2008-12-11,16.604496002197266
2008-12-12,16.57118797302246
2008-12-15,16.011474609375
2008-12-16,16.917667388916016
2008-12-17,17.357431411743164
2008-12-18,16.89767837524414
2008-12-19,17.663936614990234
2008-12-22,16.557857513427734
2008-12-23,16.551198959350586
2008-12-24,16.65114402770996
2008-12-26,16.73776626586914
2008-12-29,16.171396255493164
2008-12-30,17.010955810546875
2008-12-31,17.81052017211914
2009-01-02,19.48297119140625
2009-01-05,20.0026912689209
2009-01-06,21.06212615966797
2009-01-07,18.616758346557617
2009-01-08,19.70952033996582
2009-01-09,18.876628875732422
2009-01-12,17.44405174255371
2009-01-13,17.603965759277344
2009-01-14,16.33797264099121
2009-01-15,17.390748977661133
2009-01-16,17.537338256835938
2009-01-20,16.02481460571289
2009-01-21,17.417396545410156
2009-01-22,16.89101219177246
2009-01-23,17.03093719482422
2009-01-26,16.43793296813965
2009-01-27,16.451244354248047
2009-01-28,17.67726707458496
2009-01-29,16.764408111572266
2009-01-30,15.978170394897461
2009-02-02,16.191387176513672
2009-02-03,16.31798553466797
2009-02-04,17.00429344177246
2009-02-05,17.643953323364258
2009-02-06,18.823326110839844
2009-02-09,18.29026985168457
2009-02-10,17.024272918701172
2009-02-11,17.250823974609375
2009-02-12,16.604496002197266
2009-02-13,16.40460968017578
2009-02-17,14.772136688232422
2009-02-18,14.929975509643555
2009-02-19,14.332233428955078
2009-02-20,14.332233428955078
2009-02-23,13.700920104980469
2009-02-24,14.74191951751709
2009-02-25,13.774794578552246
2009-02-26,13.855388641357422
2009-02-27,13.969565391540527
2009-03-02,12.391273498535156
2009-03-03,13.297952651977539
2009-03-04,14.735203742980957
2009-03-05,13.083035469055176
2009-03-06,12.989011764526367
2009-03-09,13.170345306396484
2009-03-10,14.352384567260742
2009-03-11,14.950118064880371
2009-03-12,15.3799467086792
2009-03-13,15.124735832214355
2009-03-16,15.118022918701172
2009-03-17,15.635165214538574
2009-03-18,16.44110107421875
2009-03-19,16.286632537841797
2009-03-20,15.769487380981445
2009-03-23,18.321624755859375
2009-03-24,17.697011947631836
2009-03-25,17.3612117767334
2009-03-26,18.086551666259766
2009-03-27,17.62314224243164
2009-03-30,16.474689483642578
2009-03-31,17.092565536499023
2009-04-01,17.697011947631836
2009-04-02,19.423063278198242
2009-04-03,19.946929931640625
2009-04-06,19.738719940185547
2009-04-07,18.207443237304688
2009-04-08,17.92536735534668
2009-04-09,20.161842346191406
2009-04-13,20.255868911743164
2009-04-14,19.34918212890625
2009-04-15,19.241735458374023
2009-04-16,20.175268173217773
2009-04-17,20.00737190246582
2009-04-20,18.294757843017578
2009-04-21,18.825332641601562
2009-04-22,20.020803451538086
2009-04-23,21.155826568603516
2009-04-24,22.418468475341797
2009-04-27,21.40433120727539
2009-04-28,20.987924575805664
2009-04-29,22.492341995239258
2009-04-30,22.834867477416992
2009-05-01,22.834867477416992
2009-05-04,22.92888069152832
2009-05-05,22.834867477416992
2009-05-06,22.760982513427734
2009-05-07,20.517789840698242
2009-05-08,22.84830093383789
2009-05-11,21.840869903564453
2009-05-12,21.196128845214844
2009-05-13,19.75215721130371
2009-05-14,20.148406982421875
2009-05-15,19.84618377685547
2009-05-18,21.16254425048828
2009-05-19,21.975200653076172
2009-05-20,22.18113899230957
2009-05-21,21.748991012573242
2009-05-22,21.647716522216797
2009-05-26,22.59977912902832
2009-05-27,22.10011863708496
2009-05-28,21.897546768188477
2009-05-29,21.897546768188477
2009-06-01,24.132539749145508
2009-06-02,24.611949920654297
2009-06-03,23.713890075683594
2009-06-04,24.46339988708496
2009-06-05,24.47015953063965
2009-06-08,24.26759147644043
2009-06-09,24.30134391784668
2009-06-10,24.179805755615234
2009-06-11,24.483661651611328
2009-06-12,23.96373748779297
2009-06-15,22.971158981323242
2009-06-16,22.660552978515625
2009-06-17,22.02583885192871
2009-06-18,21.60719871520996
2009-06-19,21.76926040649414
2009-06-22,20.65513038635254
2009-06-23,21.242582321166992
2009-06-24,21.938060760498047
2009-06-25,23.133209228515625
2009-06-26,23.565357208251953
2009-06-29,24.368865966796875
2009-06-30,23.774667739868164
2009-07-01,24.27433204650879
2009-07-02,23.12645721435547
2009-07-06,23.099445343017578
2009-07-07,21.776002883911133
2009-07-08,21.661222457885742
2009-07-09,21.978565216064453
2009-07-10,21.70172882080078
2009-07-13,22.403966903686523
2009-07-14,22.066356658935547
2009-07-15,23.78142738342285
2009-07-16,24.422883987426758
2009-07-17,24.59169578552246
2009-07-20,25.989410400390625
2009-07-21,26.853696823120117
2009-07-22,26.691638946533203
2009-07-23,27.846288681030273
2009-07-24,28.109622955322266
2009-07-27,27.772003173828125
2009-07-28,27.20482063293457
2009-07-29,26.826688766479492
2009-07-30,27.893543243408203
2009-07-31,29.041431427001953
2009-08-03,30.094776153564453
2009-08-04,30.2770938873291
2009-08-05,30.331106185913086
2009-08-06,30.418888092041016
2009-08-07,31.830095291137695
2009-08-10,31.95165252685547
2009-08-11,30.398630142211914
2009-08-12,31.343935012817383
2009-08-13,32.74165344238281
2009-08-14,31.620790481567383
2009-08-17,29.790931701660156
2009-08-18,30.331106185913086
2009-08-19,30.151473999023438
2009-08-20,30.78866195678711
2009-08-21,31.880029678344727
2009-08-24,31.683446884155273
2009-08-25,32.53756332397461
2009-08-26,31.2631778717041
2009-08-27,31.04625129699707
2009-08-28,30.897130966186523
2009-08-31,30.720869064331055
2009-09-01,29.880329132080078
2009-09-02,30.15825843811035
2009-09-03,31.18183135986328
2009-09-04,31.77157974243164
2009-09-08,31.554655075073242
2009-09-09,31.995277404785156
2009-09-10,31.798681259155273
2009-09-11,32.18506622314453
2009-09-14,32.1715202331543
2009-09-15,32.293521881103516
2009-09-16,32.44942092895508
2009-09-17,31.758005142211914
2009-09-18,31.22249984741211
2009-09-21,30.368392944335938
2009-09-22,30.944581985473633
2009-09-23,30.50395965576172
2009-09-24,29.785423278808594
2009-09-25,29.900651931762695
2009-09-28,30.185359954833984
2009-09-29,30.151473999023438
2009-09-30,30.375158309936523
2009-10-01,29.1956729888916
2009-10-02,28.836421966552734
2009-10-05,29.880329132080078
2009-10-06,30.415836334228516
2009-10-07,30.748001098632812
2009-10-08,31.9545955657959
2009-10-09,32.07661056518555
2009-10-12,32.34775161743164
2009-10-13,32.015594482421875
2009-10-14,33.20864486694336
2009-10-15,33.39167022705078
2009-10-16,33.0256233215332
2009-10-19,34.266109466552734
2009-10-20,34.23221969604492
2009-10-21,33.940757751464844
2009-10-22,33.900062561035156
2009-10-23,32.9375
2009-10-26,32.815486907958984
2009-10-27,31.5343074798584
2009-10-28,30.30060386657715
2009-10-29,31.127607345581055
2009-10-30,29.188915252685547
2009-11-02,29.893877029418945
2009-11-03,30.348041534423828
2009-11-04,30.707332611083984
2009-11-05,31.90715217590332
2009-11-06,31.303848266601562
2009-11-09,31.866474151611328
2009-11-10,31.819021224975586
2009-11-11,32.12406539916992
2009-11-12,31.595319747924805
2009-11-13,31.839351654052734
2009-11-16,33.10696792602539
2009-11-17,32.88326644897461
2009-11-18,32.75061798095703
2009-11-19,32.09749221801758
2009-11-20,31.634883880615234
2009-11-23,31.83217430114746
2009-11-24,31.349151611328125
2009-11-25,31.526033401489258
2009-11-27,30.845720291137695
2009-11-30,30.5463809967041
2009-12-01,32.08389663696289
2009-12-02,29.539493560791016
2009-12-03,29.287776947021484
2009-12-04,29.729991912841797
2009-12-07,30.668832778930664
2009-12-08,30.587200164794922
2009-12-09,31.117841720581055
2009-12-10,31.5328369140625
2009-12-11,31.015789031982422
2009-12-14,31.675704956054688
2009-12-15,31.369558334350586
2009-12-16,31.818572998046875
2009-12-17,31.634883880615234
2009-12-18,32.04987716674805
2009-12-21,32.104312896728516
2009-12-22,31.81175994873047
2009-12-23,32.21315383911133
2009-12-24,32.33560562133789
2009-12-28,32.25397491455078
2009-12-29,31.86618995666504
