Date,RTX
2022-09-20,78.5315933227539
2022-09-21,77.76610565185547
2022-09-22,76.96371459960938
2022-09-23,75.65409088134766
2022-09-26,74.78715515136719
2022-09-27,74.70415496826172
2022-09-28,76.82538604736328
2022-09-29,75.94001770019531
2022-09-30,75.497314453125
2022-10-03,76.65016174316406
2022-10-04,78.88204956054688
2022-10-05,78.5869369506836
2022-10-06,77.7292251586914
2022-10-07,77.4802017211914
2022-10-10,77.61856079101562
2022-10-11,78.0151138305664
2022-10-12,76.53950500488281
2022-10-13,78.27336883544922
2022-10-14,76.17057037353516
2022-10-17,77.9044418334961
2022-10-18,80.56983184814453
2022-10-19,80.81884002685547
2022-10-20,80.45915222167969
2022-10-21,81.6581039428711
2022-10-24,82.75560760498047
2022-10-25,81.4920883178711
2022-10-26,83.48419952392578
2022-10-27,84.66471862792969
2022-10-28,87.68978118896484
2022-10-31,87.44998931884766
2022-11-01,88.12324523925781
2022-11-02,86.8320541381836
2022-11-03,87.43154907226562
2022-11-04,87.81890106201172
2022-11-07,88.69503784179688
2022-11-08,88.78726959228516
2022-11-09,87.73587036132812
2022-11-10,90.23526000976562
2022-11-11,86.37091827392578
2022-11-14,85.72532653808594
2022-11-15,88.34458923339844
2022-11-16,87.0165023803711
2022-11-17,87.69371032714844
2022-11-18,88.46367645263672
2022-11-21,89.24293518066406
2022-11-22,89.8459243774414
2022-11-23,90.10568237304688
2022-11-25,90.42110443115234
2022-11-28,89.89232635498047
2022-11-29,90.38401794433594
2022-11-30,91.58071899414062
2022-12-01,92.30430603027344
2022-12-02,93.7051010131836
2022-12-05,93.39896392822266
2022-12-06,91.58998107910156
2022-12-07,91.8775634765625
2022-12-08,92.29501342773438
2022-12-09,91.16325378417969
2022-12-12,92.35995483398438
2022-12-13,92.66608428955078
2022-12-14,92.72174072265625
2022-12-15,91.3673324584961
2022-12-16,91.22818756103516
2022-12-19,90.48605346679688
2022-12-20,91.07975769042969
2022-12-21,92.54549407958984
2022-12-22,91.38589477539062
2022-12-23,92.11876678466797
2022-12-27,92.45272827148438
2022-12-28,91.97032928466797
2022-12-29,93.07428741455078
2022-12-30,93.62159729003906
2023-01-03,93.5195541381836
2023-01-04,93.54737854003906
2023-01-05,93.58450317382812
2023-01-06,95.05022430419922
2023-01-09,92.3970718383789
2023-01-10,92.69392395019531
2023-01-11,92.38777923583984
2023-01-12,93.39896392822266
2023-01-13,91.54359436035156
2023-01-17,91.31169128417969
2023-01-18,88.81620788574219
2023-01-19,87.42469024658203
2023-01-20,87.5360107421875
2023-01-23,89.28933715820312
2023-01-24,92.27645111083984
2023-01-25,92.77742004394531
2023-01-26,93.00004577636719
2023-01-27,92.3970718383789
2023-01-30,91.57142639160156
2023-01-31,92.62898254394531
2023-02-01,91.3023910522461
2023-02-02,89.94799041748047
2023-02-03,89.50270080566406
2023-02-06,90.57880401611328
2023-02-07,90.79219055175781
2023-02-08,90.58808898925781
2023-02-09,90.77361297607422
2023-02-10,93.3340072631836
2023-02-13,93.28763580322266
2023-02-14,94.0390625
2023-02-15,94.12254333496094
2023-02-16,93.66798400878906
2023-02-17,94.1689453125
2023-02-21,93.37113189697266
2023-02-22,93.24125671386719
2023-02-23,92.94275665283203
2023-02-24,92.92411041259766
2023-02-27,92.49503326416016
2023-02-28,91.49694061279297
2023-03-01,91.45030212402344
2023-03-02,92.34576416015625
2023-03-03,92.36441802978516
2023-03-06,92.8215103149414
2023-03-07,91.58087921142578
2023-03-08,90.85331726074219
2023-03-09,89.48213195800781
2023-03-10,89.54741668701172
2023-03-13,90.9092788696289
2023-03-14,91.71147918701172
2023-03-15,89.38883972167969
2023-03-16,91.48760986328125
2023-03-17,89.31422424316406
2023-03-20,90.97457885742188
2023-03-21,91.42232513427734
2023-03-22,90.20036315917969
2023-03-23,89.54741668701172
2023-03-24,89.95784759521484
2023-03-27,90.39624786376953
2023-03-28,90.29364013671875
2023-03-29,91.1331558227539
2023-03-30,90.82535552978516
2023-03-31,91.34770202636719
2023-04-03,93.819580078125
2023-04-04,92.8215103149414
2023-04-05,92.12191009521484
2023-04-06,91.6088638305664
2023-04-10,92.92411041259766
2023-04-11,93.01738739013672
2023-04-12,94.69639587402344
2023-04-13,94.84564208984375
2023-04-14,94.84564208984375
2023-04-17,96.17952728271484
2023-04-18,97.6253433227539
2023-04-19,97.09365844726562
2023-04-20,95.92767333984375
2023-04-21,95.37733459472656
2023-04-24,95.5732192993164
2023-04-25,94.29530334472656
2023-04-26,91.114501953125
2023-04-27,92.7095718383789
2023-04-28,93.1852798461914
2023-05-01,93.58638763427734
2023-05-02,92.2245101928711
2023-05-03,90.62945556640625
2023-05-04,89.47279357910156
2023-05-05,90.08845520019531
2023-05-08,89.11833953857422
2023-05-09,89.79927062988281
2023-05-10,89.82726287841797
2023-05-11,89.11833953857422
2023-05-12,89.53810119628906
2023-05-15,90.20036315917969
2023-05-16,89.04371643066406
2023-05-17,90.07910919189453
2023-05-18,90.21988677978516
2023-05-19,90.21988677978516
2023-05-22,89.77877807617188
2023-05-23,88.2959213256836
2023-05-24,87.90174102783203
2023-05-25,87.39492797851562
2023-05-26,87.52633666992188
2023-05-30,87.11339569091797
2023-05-31,86.47518157958984
2023-06-01,88.3052978515625
2023-06-02,90.17295837402344
2023-06-05,89.86323547363281
2023-06-06,91.44935607910156
2023-06-07,92.52864074707031
2023-06-08,92.98851776123047
2023-06-09,93.23251342773438
2023-06-12,93.30760955810547
2023-06-13,93.56101989746094
2023-06-14,90.9050064086914
2023-06-15,91.97491455078125
