Date,NEE
2009-10-16,8.25402545928955
2009-10-19,8.439163208007812
2009-10-20,8.250940322875977
2009-10-21,8.31573486328125
2009-10-22,8.263282775878906
2009-10-23,8.119799613952637
2009-10-26,8.042661666870117
2009-10-27,7.839010238647461
2009-10-28,7.732555866241455
2009-10-29,7.7279229164123535
2009-10-30,7.575192928314209
2009-11-02,7.565933704376221
2009-11-03,7.592160224914551
2009-11-04,7.693985939025879
2009-11-05,7.749524116516113
2009-11-06,7.67701530456543
2009-11-09,7.843637466430664
2009-11-10,7.808152198791504
2009-11-11,7.909977912902832
2009-11-12,7.835920333862305
2009-11-13,7.889923095703125
2009-11-16,8.021061897277832
2009-11-17,7.951632499694824
2009-11-18,7.957806587219238
2009-11-19,7.8467230796813965
2009-11-20,7.885290145874023
2009-11-23,8.024147033691406
2009-11-24,8.11180305480957
2009-11-25,8.170968055725098
2009-11-27,8.030841827392578
2009-11-30,8.091565132141113
2009-12-01,8.234804153442383
2009-12-02,8.301753997802734
2009-12-03,8.25192928314209
2009-12-04,8.213006019592285
2009-12-07,8.245699882507324
2009-12-08,8.297082901000977
2009-12-09,8.359363555908203
2009-12-10,8.56799602508545
2009-12-11,8.757944107055664
2009-12-14,8.683210372924805
2009-12-15,8.625603675842285
2009-12-16,8.541523933410645
2009-12-17,8.448107719421387
2009-12-18,8.504158020019531
2009-12-21,8.48547649383545
2009-12-22,8.379603385925293
2009-12-23,8.244144439697266
2009-12-24,8.23791790008545
2009-12-28,8.317322731018066
2009-12-29,8.312655448913574
2009-12-30,8.360915184020996
2009-12-31,8.223906517028809
2010-01-04,8.290855407714844
2010-01-05,8.209895133972168
2010-01-06,8.290855407714844
2010-01-07,8.267499923706055
2010-01-08,8.195881843566895
2010-01-11,8.189655303955078
2010-01-12,7.990358829498291
2010-01-13,8.018388748168945
2010-01-14,7.786396026611328
2010-01-15,7.870474338531494
2010-01-19,7.923414707183838
2010-01-20,7.781724452972412
2010-01-21,7.633813858032227
2010-01-22,7.49524450302124
2010-01-25,7.434521198272705
2010-01-26,7.6633992195129395
2010-01-27,7.747474670410156
2010-01-28,7.630699634552002
2010-01-29,7.591777801513672
2010-02-01,7.664956092834473
2010-02-02,7.719445705413818
2010-02-03,7.6914238929748535
2010-02-04,7.4765625
2010-02-05,7.380032539367676
2010-02-08,7.300621032714844
2010-02-09,7.233673572540283
2010-02-10,7.149598121643066
2010-02-11,7.155825138092041
2010-02-12,7.095101356506348
2010-02-16,7.221220016479492
2010-02-17,7.126242637634277
2010-02-18,7.1215715408325195
2010-02-19,7.299067497253418
2010-02-22,7.289724349975586
2010-02-23,7.286609172821045
2010-02-24,7.4062180519104
2010-02-25,7.377889633178711
2010-02-26,7.2976274490356445
2010-03-01,7.456581115722656
2010-03-02,7.426677227020264
2010-03-03,7.385759353637695
2010-03-04,7.436118125915527
2010-03-05,7.499072074890137
2010-03-08,7.514808654785156
2010-03-09,7.3999199867248535
2010-03-10,7.392055511474609
2010-03-11,7.455005645751953
2010-03-12,7.40778923034668
2010-03-15,7.445561408996582
2010-03-16,7.530545711517334
2010-03-17,7.5573015213012695
2010-03-18,7.549432277679443
2010-03-19,7.579334259033203
2010-03-22,7.5289740562438965
2010-03-23,7.525822162628174
2010-03-24,7.439270496368408
2010-03-25,7.46759557723999
2010-03-26,7.524251937866211
2010-03-29,7.645429611206055
2010-03-30,7.500643730163574
2010-03-31,7.606088638305664
2010-04-01,7.68635368347168
2010-04-05,7.706810474395752
2010-04-06,7.741433620452881
2010-04-07,7.727271556854248
2010-04-08,7.717829704284668
2010-04-09,7.82327127456665
2010-04-12,7.827990531921387
2010-04-13,7.78864860534668
2010-04-14,7.648581027984619
2010-04-15,7.6847758293151855
2010-04-16,7.621825695037842
2010-04-19,7.618677616119385
