Date,DIS
2022-07-06,93.86943054199219
2022-07-07,95.18836975097656
2022-07-08,93.65448760986328
2022-07-11,91.48556518554688
2022-07-12,91.44648742675781
2022-07-13,90.80168151855469
2022-07-14,89.72698211669922
2022-07-15,93.00967407226562
2022-07-18,93.4981689453125
2022-07-19,97.31820678710938
2022-07-20,100.97216033935547
2022-07-21,101.78307342529297
2022-07-22,100.35665893554688
2022-07-25,100.32734680175781
2022-07-26,97.48429870605469
2022-07-27,101.11871337890625
2022-07-28,102.48651123046875
2022-07-29,103.65888977050781
2022-08-01,103.77613067626953
2022-08-02,102.30087280273438
2022-08-03,106.51171875
2022-08-04,105.6324234008789
2022-08-05,104.17669677734375
2022-08-08,106.59963989257812
2022-08-09,105.6421890258789
2022-08-10,109.84325408935547
2022-08-11,114.98223876953125
2022-08-12,118.77296447753906
2022-08-15,121.40108489990234
2022-08-16,122.08496856689453
2022-08-17,119.98443603515625
2022-08-18,119.84766387939453
2022-08-19,117.37586975097656
2022-08-22,113.27250671386719
2022-08-23,112.21734619140625
2022-08-24,113.731689453125
2022-08-25,114.75752258300781
2022-08-26,111.44552612304688
2022-08-29,110.9179458618164
2022-08-30,109.84325408935547
2022-08-31,109.5013198852539
2022-09-01,109.94094848632812
2022-09-02,108.64155578613281
2022-09-06,107.55708312988281
2022-09-07,110.0972671508789
2022-09-08,109.74555206298828
2022-09-09,112.52998352050781
2022-09-12,113.71215057373047
2022-09-13,109.18867492675781
2022-09-14,109.9116439819336
2022-09-15,108.22144317626953
2022-09-16,105.75942993164062
2022-09-19,106.65825653076172
2022-09-20,105.09507751464844
2022-09-21,102.08592987060547
2022-09-22,99.80955505371094
2022-09-23,97.21073913574219
2022-09-26,95.86249542236328
2022-09-27,93.64472198486328
2022-09-28,97.11305236816406
2022-09-29,95.20790100097656
2022-09-30,92.15969848632812
2022-10-03,94.89527130126953
2022-10-04,99.10611724853516
2022-10-05,98.4808349609375
2022-10-06,97.73831939697266
2022-10-07,94.9245834350586
2022-10-10,92.9706039428711
2022-10-11,90.9579849243164
2022-10-12,91.2608642578125
2022-10-13,94.41653442382812
2022-10-14,92.27693176269531
2022-10-17,95.09066772460938
2022-10-18,96.21421813964844
